id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,torque,horsepower,fuel_type,fuel_efficiency,engine_type
EN0633,VoltDrive 6,15.0,4309.59,Efficient electric engine.,engine,BrandC,17.49,132.65,"(0.51, 1.19, 1.03)","{'Copper': 50, 'Steel': 50}",medium,368.8,400.1,Electric,45.1,petrol
EN0634,VoltDrive 6,14.0,2793.49,Efficient petrol engine.,engine,BrandB,17.51,173.33,"(0.72, 0.81, 1.48)","{'Aluminum': 80, 'Titanium': 20}",low,316.8,392.2,Petrol,31.3,hybrid
EN0635,VoltDrive 8,42.0,4570.07,Reliable diesel engine.,engine,BrandD,17.57,97.42,"(1.39, 1.05, 0.98)","{'Steel': 70, 'Aluminum': 30}",low,421.6,111.8,Diesel,16.3,electric
EN0636,TorqueX 9,49.0,4718.44,Efficient electric engine.,engine,BrandD,17.37,160.68,"(1.29, 1.13, 0.67)","{'Aluminum': 80, 'Titanium': 20}",medium,559.5,231.8,Electric,21.0,electric
EN0637,HorsePower 3,23.0,3589.57,High-performance electric engine.,engine,BrandC,17.39,137.75,"(0.73, 0.51, 0.65)","{'Aluminum': 80, 'Titanium': 20}",medium,511.3,393.8,Electric,49.2,electric
EN0638,DieselMax 6,44.0,2005.58,Reliable hybrid engine.,engine,BrandD,17.44,149.83,"(1.25, 0.91, 0.6)","{'Steel': 75, 'Iron': 25}",high,310.9,449.4,Hybrid,47.2,petrol
EN0639,VoltDrive 4,33.0,2179.68,High-performance diesel engine.,engine,BrandE,17.47,97.54,"(0.54, 1.23, 1.0)","{'Steel': 60, 'Aluminum': 40}",low,267.1,108.3,Diesel,49.3,hybrid
EN0640,PowerCore 1,38.0,3712.99,Advanced petrol engine.,engine,BrandE,17.33,96.82,"(0.58, 0.8, 1.41)","{'Copper': 50, 'Steel': 50}",medium,210.6,467.9,Petrol,34.8,petrol
EN0641,HorsePower 2,39.0,3902.39,Advanced hybrid engine.,engine,BrandA,17.5,85.97,"(1.43, 0.88, 0.87)","{'Copper': 50, 'Steel': 50}",low,529.8,413.0,Hybrid,34.7,hybrid
EN0642,VoltDrive 8,40.0,3512.05,Reliable hybrid engine.,engine,BrandC,17.47,163.39,"(0.84, 1.13, 0.75)","{'Steel': 60, 'Aluminum': 40}",low,581.6,302.5,Hybrid,32.5,electric
EN0643,TorqueX 1,33.0,3485.75,Efficient petrol engine.,engine,BrandC,17.31,165.1,"(0.54, 0.94, 0.64)","{'Steel': 75, 'Iron': 25}",high,222.4,226.8,Petrol,23.6,diesel
EN0644,VoltDrive 1,44.0,4790.82,High-performance diesel engine.,engine,BrandB,17.54,135.33,"(1.22, 0.58, 0.62)","{'Steel': 70, 'Aluminum': 30}",low,525.1,303.9,Diesel,32.7,diesel
EN0645,HorsePower 5,42.0,2364.61,Efficient hybrid engine.,engine,BrandA,17.42,113.42,"(0.76, 1.25, 1.46)","{'Aluminum': 80, 'Titanium': 20}",high,446.3,108.2,Hybrid,37.1,electric
EN0646,DieselMax 7,23.0,4976.04,Reliable hybrid engine.,engine,BrandD,17.47,127.57,"(1.15, 1.24, 1.39)","{'Steel': 75, 'Iron': 25}",high,518.0,496.2,Hybrid,29.7,hybrid
EN0647,PowerCore 8,28.0,1987.9,Advanced electric engine.,engine,BrandD,17.5,193.62,"(1.32, 0.54, 1.41)","{'Aluminum': 80, 'Titanium': 20}",medium,364.4,304.1,Electric,49.5,electric
EN0648,PowerCore 9,20.0,3029.11,Efficient diesel engine.,engine,BrandD,17.38,180.65,"(0.86, 1.43, 0.75)","{'Steel': 75, 'Iron': 25}",low,456.5,457.5,Diesel,16.2,diesel
EN0649,TorqueX 9,24.0,2663.98,High-performance hybrid engine.,engine,BrandB,17.44,170.48,"(1.23, 0.58, 1.45)","{'Steel': 70, 'Aluminum': 30}",medium,407.1,493.7,Hybrid,18.2,hybrid
EN0650,VoltDrive 4,28.0,2736.18,Efficient hybrid engine.,engine,BrandB,17.48,116.36,"(0.86, 1.1, 0.67)","{'Steel': 75, 'Iron': 25}",high,514.1,139.8,Hybrid,47.5,hybrid
EN0651,HorsePower 4,8.0,1779.45,Reliable diesel engine.,engine,BrandA,17.55,141.12,"(0.61, 0.63, 0.64)","{'Steel': 75, 'Iron': 25}",medium,460.0,243.6,Diesel,43.2,hybrid
EN0652,PowerCore 3,3.0,2999.31,Reliable diesel engine.,engine,BrandD,17.43,195.82,"(1.08, 1.13, 1.45)","{'Aluminum': 80, 'Titanium': 20}",low,504.4,232.3,Diesel,19.8,petrol
EN0653,VoltDrive 2,4.0,4757.73,Reliable diesel engine.,engine,BrandE,17.36,171.58,"(1.15, 0.87, 0.89)","{'Steel': 60, 'Aluminum': 40}",low,441.0,127.8,Diesel,17.2,hybrid
EN0654,DieselMax 7,23.0,1601.74,Efficient diesel engine.,engine,BrandC,17.42,177.65,"(0.55, 0.57, 0.55)","{'Aluminum': 80, 'Titanium': 20}",low,578.7,221.0,Diesel,17.9,diesel
EN0655,VoltDrive 6,45.0,4918.32,Reliable diesel engine.,engine,BrandD,17.52,90.68,"(0.97, 1.17, 1.39)","{'Steel': 70, 'Aluminum': 30}",medium,388.7,262.3,Diesel,48.4,electric
EN0656,TorqueX 5,49.0,4135.01,Reliable electric engine.,engine,BrandA,17.37,128.82,"(0.63, 1.47, 1.14)","{'Copper': 50, 'Steel': 50}",low,326.2,113.7,Electric,22.0,diesel
EN0657,HorsePower 6,6.0,1679.93,Reliable hybrid engine.,engine,BrandA,17.3,121.61,"(0.63, 0.54, 0.71)","{'Steel': 70, 'Aluminum': 30}",high,347.0,286.6,Hybrid,26.2,electric
EN0658,DieselMax 8,35.0,4431.32,High-performance electric engine.,engine,BrandB,17.33,86.57,"(0.98, 0.62, 0.97)","{'Steel': 70, 'Aluminum': 30}",low,578.4,488.1,Electric,30.0,petrol
EN0659,DieselMax 4,27.0,4083.25,Efficient electric engine.,engine,BrandE,17.51,135.68,"(0.55, 0.62, 1.48)","{'Steel': 75, 'Iron': 25}",medium,254.1,302.8,Electric,28.3,electric
EN0660,VoltDrive 1,32.0,4641.3,High-performance hybrid engine.,engine,BrandB,17.46,160.3,"(0.55, 0.97, 0.65)","{'Steel': 70, 'Aluminum': 30}",low,429.9,297.9,Hybrid,13.8,hybrid
EN0661,TorqueX 7,18.0,4715.44,Advanced petrol engine.,engine,BrandE,17.39,144.58,"(0.61, 0.79, 0.87)","{'Copper': 50, 'Steel': 50}",medium,429.4,160.4,Petrol,36.7,diesel
EN0662,DieselMax 1,23.0,3374.43,Advanced electric engine.,engine,BrandD,17.55,158.57,"(1.1, 1.08, 1.06)","{'Copper': 50, 'Steel': 50}",low,308.6,296.8,Electric,39.4,petrol
EN0663,TorqueX 3,40.0,3827.07,High-performance electric engine.,engine,BrandA,17.36,153.38,"(1.25, 1.09, 0.96)","{'Copper': 50, 'Steel': 50}",high,236.6,153.0,Electric,19.3,diesel
EN0664,HorsePower 9,3.0,1601.95,Advanced hybrid engine.,engine,BrandB,17.54,162.31,"(1.05, 1.44, 0.57)","{'Copper': 50, 'Steel': 50}",high,590.2,374.6,Hybrid,39.3,hybrid
EN0665,VoltDrive 2,24.0,3942.3,Efficient petrol engine.,engine,BrandD,17.48,132.43,"(0.54, 0.78, 1.49)","{'Copper': 50, 'Steel': 50}",high,406.4,198.7,Petrol,17.4,diesel
EN0666,VoltDrive 1,16.0,4933.5,Efficient petrol engine.,engine,BrandC,17.56,149.67,"(0.76, 1.37, 1.37)","{'Steel': 70, 'Aluminum': 30}",high,245.4,249.2,Petrol,31.3,diesel
EN0667,TorqueX 8,32.0,3679.82,Efficient electric engine.,engine,BrandC,17.52,160.55,"(1.25, 0.57, 0.6)","{'Steel': 70, 'Aluminum': 30}",medium,211.2,273.4,Electric,44.7,diesel
EN0668,DieselMax 7,48.0,4475.6,Reliable hybrid engine.,engine,BrandB,17.47,199.9,"(0.89, 1.34, 1.24)","{'Steel': 75, 'Iron': 25}",low,339.7,445.9,Hybrid,20.5,electric
EN0669,DieselMax 3,12.0,4545.28,Reliable diesel engine.,engine,BrandD,17.55,136.75,"(1.31, 1.42, 0.76)","{'Copper': 50, 'Steel': 50}",medium,374.0,108.2,Diesel,35.0,diesel
EN0670,HorsePower 8,39.0,4830.89,Reliable hybrid engine.,engine,BrandB,17.54,161.13,"(0.88, 1.14, 0.93)","{'Aluminum': 80, 'Titanium': 20}",low,217.2,141.4,Hybrid,16.3,electric
EN0671,DieselMax 3,12.0,2853.34,Reliable petrol engine.,engine,BrandB,17.37,98.85,"(0.58, 0.91, 1.3)","{'Steel': 75, 'Iron': 25}",medium,352.7,293.0,Petrol,30.5,hybrid
EN0672,DieselMax 1,50.0,1660.17,Efficient hybrid engine.,engine,BrandA,17.42,184.8,"(0.91, 0.54, 0.87)","{'Copper': 50, 'Steel': 50}",low,463.1,108.9,Hybrid,13.7,hybrid
EN0673,TorqueX 4,25.0,2111.55,Reliable petrol engine.,engine,BrandB,17.35,160.09,"(0.79, 0.6, 0.78)","{'Steel': 60, 'Aluminum': 40}",high,457.4,437.6,Petrol,45.6,petrol
EN0674,DieselMax 5,5.0,4545.16,High-performance hybrid engine.,engine,BrandD,17.41,132.87,"(0.96, 1.16, 1.31)","{'Aluminum': 80, 'Titanium': 20}",low,348.1,494.9,Hybrid,22.4,diesel
EN0675,TorqueX 4,38.0,3551.59,Reliable hybrid engine.,engine,BrandD,17.32,124.78,"(0.86, 0.53, 1.14)","{'Copper': 50, 'Steel': 50}",high,324.3,318.8,Hybrid,45.2,diesel
EN0676,PowerCore 9,21.0,1897.04,Reliable diesel engine.,engine,BrandC,17.57,186.79,"(0.62, 1.44, 0.96)","{'Steel': 60, 'Aluminum': 40}",medium,216.0,212.4,Diesel,30.4,petrol
EN0677,DieselMax 9,37.0,4377.99,Advanced electric engine.,engine,BrandD,17.56,158.63,"(0.89, 0.95, 1.06)","{'Steel': 75, 'Iron': 25}",low,327.3,426.6,Electric,33.4,diesel
EN0678,HorsePower 2,28.0,1992.94,Efficient hybrid engine.,engine,BrandC,17.3,196.36,"(0.56, 0.94, 1.25)","{'Steel': 60, 'Aluminum': 40}",medium,250.4,135.8,Hybrid,22.1,petrol
EN0679,TorqueX 3,4.0,4092.22,Efficient diesel engine.,engine,BrandA,17.39,133.39,"(1.02, 0.94, 0.81)","{'Steel': 60, 'Aluminum': 40}",high,410.2,352.8,Diesel,40.1,diesel
EN0680,VoltDrive 3,23.0,2617.4,High-performance electric engine.,engine,BrandD,17.58,195.89,"(0.82, 1.07, 1.27)","{'Steel': 75, 'Iron': 25}",high,415.0,461.6,Electric,14.6,electric
EN0681,DieselMax 3,9.0,4180.29,Advanced diesel engine.,engine,BrandB,17.34,117.33,"(1.37, 1.19, 1.08)","{'Copper': 50, 'Steel': 50}",medium,248.4,339.3,Diesel,46.6,petrol
EN0682,PowerCore 3,32.0,4173.74,High-performance diesel engine.,engine,BrandC,17.45,89.8,"(1.02, 1.25, 1.48)","{'Steel': 60, 'Aluminum': 40}",medium,560.8,253.6,Diesel,24.2,electric
EN0683,TorqueX 7,43.0,1947.55,High-performance electric engine.,engine,BrandD,17.36,80.33,"(0.56, 1.4, 1.29)","{'Steel': 75, 'Iron': 25}",high,396.2,472.4,Electric,32.4,petrol
EN0684,PowerCore 3,31.0,3166.51,High-performance petrol engine.,engine,BrandC,17.49,168.91,"(1.43, 1.5, 0.76)","{'Copper': 50, 'Steel': 50}",medium,247.2,333.2,Petrol,14.8,electric
EN0685,VoltDrive 5,45.0,1673.63,Efficient petrol engine.,engine,BrandE,17.51,97.03,"(0.95, 0.7, 1.46)","{'Steel': 70, 'Aluminum': 30}",high,361.1,415.0,Petrol,24.3,petrol
EN0686,HorsePower 6,21.0,4005.43,High-performance diesel engine.,engine,BrandB,17.51,162.11,"(1.47, 0.91, 0.57)","{'Steel': 60, 'Aluminum': 40}",medium,262.8,341.6,Diesel,49.0,diesel
EN0687,HorsePower 8,31.0,3118.19,Advanced petrol engine.,engine,BrandC,17.31,193.57,"(1.06, 0.76, 1.43)","{'Aluminum': 80, 'Titanium': 20}",medium,361.1,195.3,Petrol,23.3,hybrid
EN0688,PowerCore 8,29.0,1766.88,Reliable electric engine.,engine,BrandD,17.47,132.45,"(0.9, 0.86, 1.38)","{'Steel': 70, 'Aluminum': 30}",high,588.4,475.8,Electric,38.6,hybrid
EN0689,TorqueX 8,39.0,2621.45,Reliable electric engine.,engine,BrandD,17.3,91.75,"(0.92, 1.25, 0.81)","{'Aluminum': 80, 'Titanium': 20}",high,309.8,277.9,Electric,24.8,hybrid
EN0690,PowerCore 9,4.0,3889.89,Reliable diesel engine.,engine,BrandB,17.56,84.88,"(0.57, 1.0, 1.1)","{'Steel': 60, 'Aluminum': 40}",high,216.9,225.4,Diesel,10.3,petrol
EN0691,PowerCore 4,20.0,3045.18,Advanced diesel engine.,engine,BrandD,17.34,114.27,"(0.77, 1.11, 0.98)","{'Copper': 50, 'Steel': 50}",low,425.5,389.7,Diesel,48.1,petrol
EN0692,TorqueX 2,42.0,2554.21,High-performance electric engine.,engine,BrandE,17.5,193.41,"(0.52, 0.62, 1.18)","{'Steel': 75, 'Iron': 25}",low,438.6,289.5,Electric,31.3,hybrid
EN0693,VoltDrive 8,2.0,3612.79,Reliable hybrid engine.,engine,BrandB,17.33,163.46,"(1.0, 1.43, 1.29)","{'Steel': 70, 'Aluminum': 30}",medium,257.9,138.8,Hybrid,22.0,diesel
EN0694,HorsePower 7,50.0,4432.86,Reliable electric engine.,engine,BrandE,17.39,153.69,"(0.98, 1.02, 0.72)","{'Steel': 60, 'Aluminum': 40}",high,409.7,260.4,Electric,49.9,petrol
EN0695,PowerCore 2,24.0,4157.12,Advanced diesel engine.,engine,BrandA,17.51,124.51,"(0.63, 0.71, 0.87)","{'Steel': 75, 'Iron': 25}",low,448.5,335.6,Diesel,35.7,petrol
EN0696,TorqueX 4,36.0,3570.25,High-performance petrol engine.,engine,BrandD,17.51,144.13,"(0.99, 0.84, 1.47)","{'Copper': 50, 'Steel': 50}",low,349.1,281.5,Petrol,28.8,electric
EN0697,TorqueX 4,47.0,3410.39,Reliable diesel engine.,engine,BrandD,17.45,190.71,"(1.21, 0.7, 0.52)","{'Aluminum': 80, 'Titanium': 20}",high,519.8,294.8,Diesel,33.7,petrol
EN0698,HorsePower 9,47.0,3730.45,High-performance hybrid engine.,engine,BrandE,17.45,109.34,"(0.85, 1.12, 1.06)","{'Copper': 50, 'Steel': 50}",low,290.7,464.4,Hybrid,29.5,petrol
EN0699,TorqueX 6,37.0,4215.45,High-performance electric engine.,engine,BrandA,17.35,187.81,"(0.67, 1.12, 1.19)","{'Steel': 60, 'Aluminum': 40}",high,251.1,473.1,Electric,43.2,hybrid
EN0700,TorqueX 1,14.0,3579.0,Advanced diesel engine.,engine,BrandA,17.38,142.56,"(1.03, 0.75, 1.49)","{'Steel': 75, 'Iron': 25}",high,380.6,297.9,Diesel,21.5,hybrid
EN0701,VoltDrive 2,3.0,4382.06,Efficient petrol engine.,engine,BrandE,17.55,165.2,"(0.8, 1.42, 1.01)","{'Steel': 60, 'Aluminum': 40}",medium,423.5,206.8,Petrol,25.7,diesel
EN0702,PowerCore 3,24.0,3655.69,High-performance petrol engine.,engine,BrandC,17.4,155.81,"(1.24, 1.43, 1.05)","{'Steel': 75, 'Iron': 25}",high,503.6,499.9,Petrol,38.9,hybrid
EN0703,DieselMax 6,40.0,1927.49,Reliable hybrid engine.,engine,BrandE,17.36,173.78,"(0.65, 1.2, 0.79)","{'Copper': 50, 'Steel': 50}",low,324.2,273.0,Hybrid,49.7,petrol
EN0704,TorqueX 7,2.0,4679.61,Advanced diesel engine.,engine,BrandA,17.33,160.39,"(1.41, 0.86, 1.16)","{'Aluminum': 80, 'Titanium': 20}",medium,389.8,326.7,Diesel,34.8,diesel
EN0705,PowerCore 4,39.0,4429.58,Advanced electric engine.,engine,BrandD,17.36,163.47,"(1.4, 1.48, 1.21)","{'Steel': 75, 'Iron': 25}",low,250.2,404.3,Electric,43.6,diesel
EN0706,PowerCore 4,44.0,3649.91,High-performance petrol engine.,engine,BrandB,17.51,192.79,"(1.33, 0.66, 1.48)","{'Steel': 60, 'Aluminum': 40}",medium,445.6,310.9,Petrol,45.2,petrol
EN0707,PowerCore 5,22.0,4364.51,Efficient petrol engine.,engine,BrandA,17.44,140.57,"(0.51, 1.39, 0.69)","{'Steel': 60, 'Aluminum': 40}",low,321.2,355.5,Petrol,12.1,electric
EN0708,PowerCore 3,31.0,2644.5,Efficient petrol engine.,engine,BrandE,17.45,140.87,"(1.03, 0.58, 0.52)","{'Aluminum': 80, 'Titanium': 20}",medium,375.8,301.0,Petrol,35.7,electric
EN0709,HorsePower 2,38.0,1785.14,Efficient electric engine.,engine,BrandA,17.57,87.25,"(1.38, 0.81, 1.08)","{'Copper': 50, 'Steel': 50}",low,201.8,216.2,Electric,39.8,petrol
EN0710,DieselMax 5,2.0,4798.91,Reliable hybrid engine.,engine,BrandB,17.59,197.11,"(0.7, 0.58, 0.67)","{'Copper': 50, 'Steel': 50}",low,265.1,477.9,Hybrid,40.4,hybrid
EN0711,TorqueX 4,11.0,2620.58,Efficient hybrid engine.,engine,BrandB,17.47,139.18,"(0.59, 1.36, 1.47)","{'Steel': 70, 'Aluminum': 30}",low,288.3,288.7,Hybrid,40.7,petrol
EN0712,PowerCore 7,41.0,2997.88,High-performance petrol engine.,engine,BrandA,17.42,144.73,"(0.98, 0.53, 1.22)","{'Steel': 60, 'Aluminum': 40}",medium,309.2,139.1,Petrol,10.8,petrol
EN0713,HorsePower 3,45.0,3196.04,Reliable petrol engine.,engine,BrandE,17.42,126.77,"(1.35, 0.91, 1.03)","{'Steel': 60, 'Aluminum': 40}",high,257.7,186.2,Petrol,23.8,hybrid
EN0714,HorsePower 2,2.0,2039.24,High-performance petrol engine.,engine,BrandE,17.48,122.81,"(1.34, 0.73, 1.13)","{'Steel': 75, 'Iron': 25}",medium,266.4,210.8,Petrol,48.0,electric
EN0715,PowerCore 4,28.0,4399.0,Reliable hybrid engine.,engine,BrandD,17.51,98.0,"(0.8, 0.5, 1.04)","{'Copper': 50, 'Steel': 50}",high,571.3,126.1,Hybrid,20.6,hybrid
EN0716,PowerCore 6,2.0,3000.61,Advanced hybrid engine.,engine,BrandE,17.43,124.76,"(0.73, 1.41, 0.93)","{'Steel': 70, 'Aluminum': 30}",high,226.2,439.6,Hybrid,34.9,diesel
EN0717,VoltDrive 5,19.0,3603.53,Reliable diesel engine.,engine,BrandB,17.5,147.81,"(1.49, 1.05, 0.6)","{'Steel': 70, 'Aluminum': 30}",high,431.6,270.1,Diesel,16.1,electric
EN0718,TorqueX 2,17.0,4472.13,Advanced diesel engine.,engine,BrandC,17.41,170.33,"(1.41, 1.48, 1.37)","{'Copper': 50, 'Steel': 50}",low,430.8,406.1,Diesel,31.7,diesel
EN0719,PowerCore 2,41.0,2368.9,High-performance diesel engine.,engine,BrandD,17.42,105.75,"(1.27, 0.79, 1.48)","{'Copper': 50, 'Steel': 50}",high,412.9,427.1,Diesel,38.9,hybrid
EN0720,HorsePower 1,28.0,4470.96,Advanced petrol engine.,engine,BrandC,17.33,195.23,"(1.09, 1.48, 0.87)","{'Steel': 75, 'Iron': 25}",high,278.7,422.3,Petrol,12.5,electric
EN0721,DieselMax 2,40.0,3618.15,Reliable petrol engine.,engine,BrandB,17.32,113.35,"(1.41, 1.46, 1.43)","{'Steel': 70, 'Aluminum': 30}",high,315.0,494.7,Petrol,34.4,hybrid
EN0722,DieselMax 4,38.0,2825.14,Reliable electric engine.,engine,BrandA,17.37,161.41,"(0.84, 0.67, 0.66)","{'Steel': 75, 'Iron': 25}",low,216.1,292.3,Electric,20.5,petrol
EN0723,DieselMax 2,36.0,4036.87,Reliable hybrid engine.,engine,BrandC,17.58,141.87,"(0.79, 0.51, 0.63)","{'Aluminum': 80, 'Titanium': 20}",high,563.4,105.8,Hybrid,24.6,electric
EN0724,VoltDrive 9,33.0,4352.86,Advanced petrol engine.,engine,BrandE,17.6,110.21,"(0.6, 1.04, 1.2)","{'Steel': 70, 'Aluminum': 30}",low,304.1,381.2,Petrol,37.3,diesel
EN0725,DieselMax 2,49.0,4768.76,Reliable electric engine.,engine,BrandA,17.34,110.45,"(1.22, 0.79, 1.14)","{'Steel': 60, 'Aluminum': 40}",low,409.2,194.6,Electric,28.6,electric
EN0726,PowerCore 5,41.0,2585.06,Reliable diesel engine.,engine,BrandC,17.34,80.96,"(0.85, 0.74, 1.4)","{'Steel': 70, 'Aluminum': 30}",low,206.0,100.9,Diesel,21.9,electric
EN0727,HorsePower 4,34.0,2923.3,Reliable diesel engine.,engine,BrandE,17.47,121.02,"(0.91, 1.23, 0.79)","{'Steel': 70, 'Aluminum': 30}",low,466.0,143.3,Diesel,34.3,hybrid
EN0728,VoltDrive 5,40.0,2263.49,Efficient diesel engine.,engine,BrandC,17.31,127.67,"(1.21, 0.78, 0.77)","{'Aluminum': 80, 'Titanium': 20}",low,353.5,308.9,Diesel,43.5,hybrid
EN0729,TorqueX 6,24.0,4809.64,Reliable hybrid engine.,engine,BrandB,17.36,85.36,"(0.74, 1.42, 1.02)","{'Steel': 60, 'Aluminum': 40}",low,364.7,344.8,Hybrid,47.4,hybrid
EN0730,PowerCore 6,34.0,3841.95,High-performance petrol engine.,engine,BrandD,17.33,136.28,"(0.63, 1.31, 0.8)","{'Aluminum': 80, 'Titanium': 20}",low,567.9,139.2,Petrol,38.9,electric
EN0731,DieselMax 5,24.0,3097.51,Advanced electric engine.,engine,BrandD,17.39,105.79,"(0.62, 0.9, 1.25)","{'Aluminum': 80, 'Titanium': 20}",medium,407.3,463.9,Electric,22.4,hybrid
EN0732,PowerCore 9,43.0,1652.9,Advanced diesel engine.,engine,BrandC,17.33,160.66,"(0.85, 1.3, 0.71)","{'Steel': 70, 'Aluminum': 30}",low,445.8,392.4,Diesel,15.1,petrol
EN0733,TorqueX 1,22.0,1957.17,Advanced electric engine.,engine,BrandE,17.35,194.83,"(1.34, 0.57, 1.14)","{'Steel': 75, 'Iron': 25}",high,258.4,138.6,Electric,27.8,hybrid
EN0734,HorsePower 2,26.0,4011.17,Reliable petrol engine.,engine,BrandE,17.41,124.22,"(0.87, 1.37, 1.28)","{'Steel': 75, 'Iron': 25}",high,353.4,440.4,Petrol,39.2,diesel
EN0735,HorsePower 3,13.0,3858.47,Reliable hybrid engine.,engine,BrandB,17.36,170.35,"(1.29, 1.0, 1.15)","{'Steel': 75, 'Iron': 25}",high,356.3,161.2,Hybrid,25.5,electric
EN0736,VoltDrive 2,32.0,3675.72,High-performance electric engine.,engine,BrandD,17.48,171.64,"(1.11, 0.57, 0.85)","{'Steel': 70, 'Aluminum': 30}",low,329.2,244.4,Electric,23.6,diesel
EN0737,VoltDrive 5,5.0,2583.6,Advanced petrol engine.,engine,BrandD,17.44,84.72,"(0.96, 1.07, 1.45)","{'Steel': 75, 'Iron': 25}",medium,462.7,248.6,Petrol,23.6,electric
EN0738,DieselMax 5,50.0,1549.3,High-performance petrol engine.,engine,BrandE,17.46,193.11,"(1.19, 1.13, 0.73)","{'Steel': 75, 'Iron': 25}",low,468.0,264.3,Petrol,22.2,diesel
EN0739,VoltDrive 8,19.0,3285.84,Efficient petrol engine.,engine,BrandD,17.31,145.02,"(0.51, 1.24, 0.52)","{'Steel': 75, 'Iron': 25}",high,292.1,174.7,Petrol,10.1,hybrid
EN0740,DieselMax 5,28.0,4594.21,Advanced hybrid engine.,engine,BrandC,17.55,141.21,"(1.47, 0.96, 0.83)","{'Aluminum': 80, 'Titanium': 20}",low,467.3,227.8,Hybrid,32.1,electric
EN0741,DieselMax 9,47.0,2027.92,High-performance hybrid engine.,engine,BrandA,17.39,151.25,"(1.01, 0.62, 0.73)","{'Steel': 60, 'Aluminum': 40}",medium,535.3,337.7,Hybrid,22.1,petrol
EN0742,PowerCore 1,34.0,3610.18,High-performance petrol engine.,engine,BrandE,17.45,88.06,"(1.26, 1.41, 1.35)","{'Steel': 60, 'Aluminum': 40}",high,474.3,141.6,Petrol,40.5,petrol
EN0743,TorqueX 3,12.0,4126.94,Efficient petrol engine.,engine,BrandC,17.54,91.9,"(0.73, 1.11, 1.01)","{'Aluminum': 80, 'Titanium': 20}",medium,371.8,432.6,Petrol,21.2,diesel
EN0744,VoltDrive 9,30.0,1908.3,Advanced hybrid engine.,engine,BrandA,17.3,166.99,"(0.56, 1.44, 0.65)","{'Steel': 70, 'Aluminum': 30}",medium,296.1,228.4,Hybrid,38.0,hybrid
EN0745,VoltDrive 4,37.0,1776.56,Advanced diesel engine.,engine,BrandC,17.41,93.53,"(1.48, 0.88, 0.56)","{'Steel': 70, 'Aluminum': 30}",medium,554.4,330.7,Diesel,11.4,hybrid
EN0746,PowerCore 1,17.0,4997.84,Advanced petrol engine.,engine,BrandC,17.52,83.14,"(1.1, 1.25, 0.85)","{'Steel': 60, 'Aluminum': 40}",low,448.1,137.5,Petrol,30.7,diesel
EN0747,HorsePower 1,27.0,2366.84,High-performance petrol engine.,engine,BrandE,17.31,131.49,"(1.45, 1.11, 0.62)","{'Steel': 70, 'Aluminum': 30}",high,525.8,133.4,Petrol,22.8,diesel
EN0748,VoltDrive 2,34.0,3912.21,Reliable diesel engine.,engine,BrandC,17.47,101.67,"(1.31, 0.7, 0.57)","{'Steel': 70, 'Aluminum': 30}",medium,534.5,123.3,Diesel,48.8,petrol
EN0749,HorsePower 5,27.0,2629.32,Efficient diesel engine.,engine,BrandE,17.41,94.53,"(1.36, 0.74, 0.93)","{'Aluminum': 80, 'Titanium': 20}",medium,335.7,175.7,Diesel,10.5,diesel
EN0750,PowerCore 3,26.0,3487.32,Advanced electric engine.,engine,BrandB,17.33,115.9,"(1.05, 1.47, 0.88)","{'Steel': 60, 'Aluminum': 40}",low,424.3,326.7,Electric,19.2,diesel
EN0751,HorsePower 4,15.0,1959.31,Efficient diesel engine.,engine,BrandD,17.38,131.19,"(0.97, 0.82, 0.81)","{'Steel': 75, 'Iron': 25}",low,367.5,351.5,Diesel,45.1,hybrid
EN0752,HorsePower 7,38.0,2370.12,High-performance diesel engine.,engine,BrandD,17.54,132.16,"(0.78, 1.08, 1.06)","{'Steel': 60, 'Aluminum': 40}",high,314.4,461.7,Diesel,17.8,hybrid
EN0753,HorsePower 8,45.0,4202.58,Advanced diesel engine.,engine,BrandB,17.52,127.0,"(0.87, 0.59, 0.87)","{'Steel': 60, 'Aluminum': 40}",high,524.0,256.9,Diesel,39.9,electric
EN0754,DieselMax 2,34.0,2396.74,Reliable diesel engine.,engine,BrandA,17.5,177.93,"(1.29, 0.94, 1.21)","{'Aluminum': 80, 'Titanium': 20}",medium,256.3,238.1,Diesel,46.6,diesel
EN0755,DieselMax 4,25.0,2661.42,Advanced diesel engine.,engine,BrandD,17.38,178.66,"(0.55, 1.11, 0.76)","{'Copper': 50, 'Steel': 50}",high,285.3,194.4,Diesel,30.2,hybrid
EN0756,VoltDrive 5,4.0,2133.5,Efficient electric engine.,engine,BrandA,17.4,125.87,"(1.1, 1.01, 1.03)","{'Steel': 75, 'Iron': 25}",medium,309.3,388.2,Electric,12.2,hybrid
EN0757,TorqueX 9,28.0,4826.71,Reliable diesel engine.,engine,BrandC,17.58,195.59,"(1.5, 0.72, 1.31)","{'Aluminum': 80, 'Titanium': 20}",medium,596.5,445.2,Diesel,10.4,diesel
EN0758,PowerCore 7,21.0,1724.79,Efficient electric engine.,engine,BrandA,17.53,120.84,"(1.16, 1.34, 1.45)","{'Copper': 50, 'Steel': 50}",medium,557.2,289.2,Electric,43.4,hybrid
