id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,max_stress,brake_type
BR9157,MetalGrip 5,12,92.73,Advanced semi_metallic brake.,brake,BrandC,17.48,4.65,"(0.42, 0.44, 0.36)","{'Metal': 84, 'Ceramic': 12}",high,1176.1,semi_metallic
BR8662,QuickBrake 4,34,112.74,Reliable semi_metallic brake.,brake,BrandA,17.59,3.48,"(0.3, 0.36, 0.41)","{'Metal': 78, 'Ceramic': 14}",medium,903.2,semi_metallic
BR1049,RoadSafe 9,31,128.11,Affordable ceramic brake.,brake,BrandC,17.35,3.94,"(0.39, 0.34, 0.32)","{'Metal': 75, 'Ceramic': 25}",high,1380.1,ceramic
BR6518,MetalGrip 4,47,82.91,Advanced semi_metallic brake.,brake,BrandE,17.56,3.99,"(0.35, 0.47, 0.36)","{'Metal': 75, 'Ceramic': 11}",high,1246.0,semi_metallic
BR7666,QuickBrake 2,19,109.14,Affordable semi_metallic brake.,brake,BrandC,17.55,2.51,"(0.37, 0.37, 0.39)","{'Metal': 90, 'Ceramic': 28}",high,904.7,semi_metallic
BR8500,PowerStop 2,39,149.21,Durable metal brake.,brake,BrandB,17.57,4.37,"(0.35, 0.32, 0.47)","{'Metal': 73, 'Ceramic': 15}",high,908.0,metal
BR3503,MetalGrip 1,45,110.72,Durable semi_metallic brake.,brake,BrandC,17.43,2.71,"(0.31, 0.46, 0.31)","{'Metal': 77, 'Ceramic': 17}",high,999.4,semi_metallic
BR4444,QuickBrake 4,12,112.66,Reliable organic brake.,brake,BrandD,17.55,2.17,"(0.32, 0.31, 0.41)","{'Metal': 90, 'Ceramic': 14}",high,951.5,organic
BR2235,StopForce 7,48,95.24,Advanced organic brake.,brake,BrandE,17.32,3.42,"(0.49, 0.49, 0.38)","{'Metal': 87, 'Ceramic': 16}",medium,1002.1,organic
BR1912,MetalGrip 1,24,96.56,Advanced metal brake.,brake,BrandE,17.56,2.69,"(0.44, 0.43, 0.34)","{'Metal': 89, 'Ceramic': 14}",medium,1361.1,metal
BR2164,StopForce 9,17,129.7,Reliable metal brake.,brake,BrandA,17.43,2.83,"(0.37, 0.45, 0.39)","{'Metal': 82, 'Ceramic': 12}",low,917.9,metal
BR4487,RoadSafe 8,46,91.84,Reliable organic brake.,brake,BrandB,17.58,4.0,"(0.39, 0.5, 0.49)","{'Metal': 88, 'Ceramic': 10}",low,1274.3,organic
BR1779,RoadSafe 2,23,129.96,Reliable semi_metallic brake.,brake,BrandD,17.31,3.82,"(0.41, 0.5, 0.36)","{'Metal': 83, 'Ceramic': 23}",high,1461.6,semi_metallic
BR5559,MetalGrip 4,5,89.36,Affordable semi_metallic brake.,brake,BrandE,17.49,3.18,"(0.35, 0.37, 0.35)","{'Metal': 81, 'Ceramic': 15}",low,1286.4,semi_metallic
BR6050,PowerStop 1,42,121.09,Reliable semi_metallic brake.,brake,BrandD,17.47,4.94,"(0.37, 0.3, 0.36)","{'Metal': 87, 'Ceramic': 20}",medium,1337.5,semi_metallic
BR4562,RoadSafe 6,36,90.34,Advanced organic brake.,brake,BrandD,17.51,4.33,"(0.48, 0.43, 0.48)","{'Metal': 88, 'Ceramic': 10}",medium,1099.7,organic
BR2643,PowerStop 3,19,109.16,Advanced metal brake.,brake,BrandE,17.52,3.46,"(0.41, 0.45, 0.45)","{'Metal': 74, 'Ceramic': 13}",high,979.9,metal
BR4736,MetalGrip 8,13,98.04,Affordable semi_metallic brake.,brake,BrandB,17.32,3.16,"(0.36, 0.35, 0.35)","{'Metal': 84, 'Ceramic': 23}",medium,1409.6,semi_metallic
BR7257,PowerStop 5,14,83.43,Durable ceramic brake.,brake,BrandD,17.49,3.4,"(0.32, 0.35, 0.38)","{'Metal': 79, 'Ceramic': 21}",low,1069.5,ceramic
BR2995,PowerStop 3,16,128.96,Durable ceramic brake.,brake,BrandA,17.53,4.26,"(0.47, 0.5, 0.41)","{'Metal': 74, 'Ceramic': 12}",high,924.2,ceramic
BR7755,PowerStop 2,34,88.42,Reliable organic brake.,brake,BrandA,17.43,2.22,"(0.45, 0.49, 0.36)","{'Metal': 85, 'Ceramic': 16}",low,1052.1,organic
BR2102,PowerStop 5,34,135.87,Reliable organic brake.,brake,BrandC,17.47,4.48,"(0.4, 0.46, 0.48)","{'Metal': 80, 'Ceramic': 15}",low,1188.9,organic
BR1120,MetalGrip 7,4,137.48,Affordable organic brake.,brake,BrandD,17.44,4.68,"(0.35, 0.35, 0.43)","{'Metal': 81, 'Ceramic': 26}",medium,1463.7,organic
BR3065,PowerStop 6,31,103.22,Advanced organic brake.,brake,BrandD,17.44,3.05,"(0.3, 0.44, 0.32)","{'Metal': 82, 'Ceramic': 22}",low,1262.7,organic
BR1277,QuickBrake 3,40,108.32,Reliable metal brake.,brake,BrandB,17.53,4.24,"(0.38, 0.42, 0.3)","{'Metal': 70, 'Ceramic': 29}",low,1478.7,metal
BR9243,RoadSafe 5,21,133.94,Reliable metal brake.,brake,BrandC,17.38,4.13,"(0.39, 0.32, 0.48)","{'Metal': 77, 'Ceramic': 29}",low,1258.4,metal
BR1590,MetalGrip 7,8,134.64,Durable organic brake.,brake,BrandD,17.47,4.4,"(0.37, 0.46, 0.3)","{'Metal': 70, 'Ceramic': 11}",low,1236.4,organic
BR9917,MetalGrip 8,38,109.56,Reliable semi_metallic brake.,brake,BrandE,17.39,3.87,"(0.49, 0.46, 0.42)","{'Metal': 84, 'Ceramic': 18}",medium,1372.8,semi_metallic
BR4370,RoadSafe 4,16,131.24,Affordable metal brake.,brake,BrandC,17.4,4.76,"(0.4, 0.49, 0.48)","{'Metal': 84, 'Ceramic': 24}",high,1101.8,metal
BR8887,PowerStop 7,47,88.74,Durable metal brake.,brake,BrandB,17.34,3.9,"(0.37, 0.49, 0.41)","{'Metal': 76, 'Ceramic': 24}",high,980.7,metal
BR4575,RoadSafe 2,31,92.04,Advanced organic brake.,brake,BrandB,17.44,2.87,"(0.45, 0.45, 0.41)","{'Metal': 81, 'Ceramic': 28}",medium,1401.4,organic
BR1638,RoadSafe 3,30,83.02,Advanced ceramic brake.,brake,BrandD,17.36,3.95,"(0.44, 0.42, 0.3)","{'Metal': 71, 'Ceramic': 27}",high,958.0,ceramic
BR8848,QuickBrake 5,31,92.1,Reliable organic brake.,brake,BrandB,17.47,2.59,"(0.33, 0.47, 0.44)","{'Metal': 72, 'Ceramic': 27}",high,978.3,organic
BR1938,RoadSafe 3,30,89.37,Affordable metal brake.,brake,BrandC,17.56,2.84,"(0.45, 0.37, 0.32)","{'Metal': 89, 'Ceramic': 12}",medium,1152.6,metal
BR8683,StopForce 9,26,93.72,Advanced metal brake.,brake,BrandD,17.33,4.2,"(0.34, 0.32, 0.43)","{'Metal': 79, 'Ceramic': 22}",medium,1035.9,metal
BR7691,StopForce 5,46,97.93,Advanced semi_metallic brake.,brake,BrandE,17.48,3.32,"(0.43, 0.49, 0.38)","{'Metal': 70, 'Ceramic': 29}",high,1060.8,semi_metallic
BR5679,StopForce 3,43,121.65,Durable organic brake.,brake,BrandC,17.44,2.21,"(0.36, 0.43, 0.45)","{'Metal': 90, 'Ceramic': 20}",high,1159.9,organic
BR9144,PowerStop 3,8,91.9,Reliable ceramic brake.,brake,BrandC,17.56,3.13,"(0.49, 0.46, 0.48)","{'Metal': 87, 'Ceramic': 26}",low,1121.2,ceramic
BR8214,PowerStop 1,16,133.1,Durable metal brake.,brake,BrandA,17.59,2.5,"(0.41, 0.49, 0.48)","{'Metal': 87, 'Ceramic': 22}",high,1140.5,metal
BR1944,PowerStop 4,31,101.35,Advanced organic brake.,brake,BrandE,17.53,4.48,"(0.39, 0.31, 0.38)","{'Metal': 88, 'Ceramic': 23}",low,1087.6,organic
BR6288,QuickBrake 9,9,94.32,Affordable organic brake.,brake,BrandC,17.37,4.44,"(0.35, 0.41, 0.39)","{'Metal': 75, 'Ceramic': 23}",medium,1310.9,organic
BR6848,QuickBrake 2,8,146.5,Advanced organic brake.,brake,BrandD,17.36,3.59,"(0.47, 0.48, 0.44)","{'Metal': 74, 'Ceramic': 13}",medium,1374.5,organic
BR1071,RoadSafe 8,29,84.82,Advanced organic brake.,brake,BrandE,17.54,4.54,"(0.35, 0.41, 0.43)","{'Metal': 85, 'Ceramic': 13}",low,1018.9,organic
BR9238,PowerStop 6,28,143.22,Reliable semi_metallic brake.,brake,BrandE,17.46,3.83,"(0.46, 0.33, 0.32)","{'Metal': 84, 'Ceramic': 25}",low,1091.9,semi_metallic
BR8528,RoadSafe 5,41,142.6,Advanced ceramic brake.,brake,BrandA,17.45,4.07,"(0.44, 0.35, 0.34)","{'Metal': 87, 'Ceramic': 17}",low,1374.4,ceramic
BR6371,StopForce 1,5,97.78,Reliable semi_metallic brake.,brake,BrandB,17.38,3.23,"(0.43, 0.4, 0.33)","{'Metal': 74, 'Ceramic': 29}",high,1483.8,semi_metallic
BR5511,RoadSafe 3,32,148.07,Durable metal brake.,brake,BrandB,17.51,2.64,"(0.47, 0.46, 0.33)","{'Metal': 85, 'Ceramic': 27}",medium,1161.2,metal
BR6978,StopForce 7,38,118.45,Affordable organic brake.,brake,BrandA,17.55,4.6,"(0.42, 0.41, 0.46)","{'Metal': 85, 'Ceramic': 27}",medium,1100.2,organic
BR4985,RoadSafe 4,24,125.81,Affordable ceramic brake.,brake,BrandB,17.38,2.15,"(0.33, 0.31, 0.37)","{'Metal': 87, 'Ceramic': 29}",low,920.7,ceramic
BR6220,MetalGrip 6,10,141.9,Affordable metal brake.,brake,BrandC,17.45,4.18,"(0.41, 0.36, 0.43)","{'Metal': 74, 'Ceramic': 20}",medium,1381.7,metal
BR8912,MetalGrip 6,10,125.38,Affordable organic brake.,brake,BrandA,17.34,4.33,"(0.36, 0.45, 0.35)","{'Metal': 73, 'Ceramic': 12}",low,1216.7,organic
BR2759,StopForce 8,9,136.57,Reliable metal brake.,brake,BrandD,17.58,2.19,"(0.4, 0.38, 0.41)","{'Metal': 79, 'Ceramic': 10}",low,1420.6,metal
BR4989,PowerStop 9,34,111.35,Reliable ceramic brake.,brake,BrandD,17.47,3.5,"(0.48, 0.43, 0.42)","{'Metal': 88, 'Ceramic': 13}",low,1164.4,ceramic
BR5049,RoadSafe 7,40,130.66,Advanced metal brake.,brake,BrandD,17.59,2.92,"(0.47, 0.41, 0.5)","{'Metal': 77, 'Ceramic': 18}",high,948.8,metal
BR4764,PowerStop 2,3,143.45,Reliable semi_metallic brake.,brake,BrandD,17.32,2.42,"(0.49, 0.48, 0.32)","{'Metal': 72, 'Ceramic': 23}",medium,1080.2,semi_metallic
BR7740,QuickBrake 5,33,134.12,Durable semi_metallic brake.,brake,BrandE,17.43,2.49,"(0.47, 0.47, 0.44)","{'Metal': 79, 'Ceramic': 25}",medium,1307.7,semi_metallic
BR9659,QuickBrake 2,44,83.09,Durable metal brake.,brake,BrandC,17.35,4.32,"(0.45, 0.34, 0.34)","{'Metal': 81, 'Ceramic': 12}",low,974.6,metal
BR8664,PowerStop 7,42,143.81,Advanced metal brake.,brake,BrandB,17.45,3.55,"(0.43, 0.44, 0.49)","{'Metal': 81, 'Ceramic': 26}",low,1261.1,metal
BR8155,RoadSafe 2,49,93.53,Durable semi_metallic brake.,brake,BrandD,17.41,3.08,"(0.38, 0.38, 0.31)","{'Metal': 84, 'Ceramic': 30}",high,1412.0,semi_metallic
BR3315,PowerStop 2,28,140.34,Durable organic brake.,brake,BrandB,17.35,4.57,"(0.43, 0.39, 0.31)","{'Metal': 89, 'Ceramic': 15}",medium,1377.7,organic
BR4724,StopForce 5,8,100.05,Durable ceramic brake.,brake,BrandA,17.51,4.28,"(0.36, 0.37, 0.41)","{'Metal': 89, 'Ceramic': 29}",high,933.5,ceramic
BR8120,PowerStop 7,14,109.23,Durable ceramic brake.,brake,BrandE,17.45,4.13,"(0.32, 0.46, 0.38)","{'Metal': 78, 'Ceramic': 23}",low,1391.1,ceramic
BR4772,PowerStop 4,48,116.31,Durable ceramic brake.,brake,BrandB,17.51,3.21,"(0.47, 0.38, 0.4)","{'Metal': 88, 'Ceramic': 17}",high,1408.3,ceramic
BR9696,RoadSafe 8,48,122.84,Affordable semi_metallic brake.,brake,BrandB,17.52,2.74,"(0.39, 0.42, 0.31)","{'Metal': 71, 'Ceramic': 19}",low,1401.4,semi_metallic
BR1109,QuickBrake 1,15,143.13,Reliable ceramic brake.,brake,BrandA,17.55,3.05,"(0.33, 0.32, 0.5)","{'Metal': 83, 'Ceramic': 30}",medium,1246.9,ceramic
BR8928,MetalGrip 7,35,145.06,Affordable semi_metallic brake.,brake,BrandA,17.3,4.34,"(0.37, 0.47, 0.48)","{'Metal': 88, 'Ceramic': 12}",medium,1097.4,semi_metallic
BR1840,MetalGrip 1,45,123.61,Durable semi_metallic brake.,brake,BrandB,17.48,4.15,"(0.31, 0.33, 0.41)","{'Metal': 88, 'Ceramic': 30}",low,1177.5,semi_metallic
BR3892,RoadSafe 3,44,127.42,Durable semi_metallic brake.,brake,BrandD,17.33,3.77,"(0.5, 0.36, 0.31)","{'Metal': 75, 'Ceramic': 13}",low,937.5,semi_metallic
BR3445,PowerStop 6,22,125.71,Durable metal brake.,brake,BrandE,17.57,4.84,"(0.34, 0.47, 0.31)","{'Metal': 73, 'Ceramic': 27}",high,1411.7,metal
BR6883,StopForce 3,36,136.24,Advanced ceramic brake.,brake,BrandC,17.56,2.05,"(0.42, 0.47, 0.37)","{'Metal': 85, 'Ceramic': 15}",low,971.6,ceramic
BR8583,StopForce 2,27,116.31,Affordable metal brake.,brake,BrandB,17.58,2.59,"(0.34, 0.34, 0.4)","{'Metal': 88, 'Ceramic': 23}",low,1284.3,metal
BR9573,RoadSafe 1,49,99.28,Durable metal brake.,brake,BrandA,17.49,3.18,"(0.39, 0.4, 0.5)","{'Metal': 88, 'Ceramic': 13}",high,1127.1,metal
BR9616,MetalGrip 7,31,138.98,Affordable semi_metallic brake.,brake,BrandD,17.47,3.55,"(0.37, 0.43, 0.41)","{'Metal': 80, 'Ceramic': 23}",high,1390.5,semi_metallic
BR5954,MetalGrip 7,1,131.13,Advanced organic brake.,brake,BrandB,17.36,2.98,"(0.39, 0.37, 0.37)","{'Metal': 84, 'Ceramic': 21}",low,1172.6,organic
BR4255,RoadSafe 9,11,97.16,Affordable ceramic brake.,brake,BrandD,17.47,3.78,"(0.49, 0.43, 0.44)","{'Metal': 77, 'Ceramic': 26}",high,1319.0,ceramic
BR9461,StopForce 3,45,111.5,Durable organic brake.,brake,BrandA,17.56,3.35,"(0.46, 0.45, 0.47)","{'Metal': 90, 'Ceramic': 26}",high,1264.1,organic
BR9342,RoadSafe 1,10,81.4,Advanced organic brake.,brake,BrandC,17.55,2.5,"(0.48, 0.42, 0.45)","{'Metal': 80, 'Ceramic': 19}",high,1219.7,organic
BR8368,PowerStop 8,7,87.51,Advanced ceramic brake.,brake,BrandB,17.44,3.14,"(0.4, 0.32, 0.41)","{'Metal': 78, 'Ceramic': 13}",high,1098.4,ceramic
BR3307,StopForce 7,22,149.72,Affordable organic brake.,brake,BrandD,17.32,3.12,"(0.36, 0.43, 0.45)","{'Metal': 83, 'Ceramic': 25}",high,1458.0,organic
BR5485,PowerStop 7,41,149.57,Durable metal brake.,brake,BrandC,17.59,2.81,"(0.31, 0.41, 0.41)","{'Metal': 82, 'Ceramic': 15}",low,947.6,metal
BR3739,RoadSafe 7,48,134.71,Reliable semi_metallic brake.,brake,BrandC,17.46,3.54,"(0.47, 0.34, 0.38)","{'Metal': 82, 'Ceramic': 24}",high,1497.0,semi_metallic
BR2539,QuickBrake 2,22,111.81,Durable ceramic brake.,brake,BrandB,17.49,4.17,"(0.4, 0.48, 0.44)","{'Metal': 72, 'Ceramic': 15}",medium,1394.3,ceramic
BR4322,PowerStop 6,34,113.35,Reliable organic brake.,brake,BrandE,17.38,4.18,"(0.44, 0.46, 0.35)","{'Metal': 72, 'Ceramic': 24}",medium,957.2,organic
BR9043,PowerStop 3,1,99.65,Reliable organic brake.,brake,BrandE,17.36,3.44,"(0.35, 0.4, 0.36)","{'Metal': 90, 'Ceramic': 26}",low,940.9,organic
BR2792,MetalGrip 6,42,133.38,Advanced organic brake.,brake,BrandE,17.49,2.72,"(0.47, 0.42, 0.46)","{'Metal': 90, 'Ceramic': 17}",high,1122.5,organic
BR1206,PowerStop 2,8,129.47,Durable organic brake.,brake,BrandA,17.5,4.02,"(0.47, 0.42, 0.42)","{'Metal': 84, 'Ceramic': 23}",high,1299.4,organic
BR5150,PowerStop 1,33,109.87,Affordable organic brake.,brake,BrandC,17.41,2.75,"(0.47, 0.37, 0.36)","{'Metal': 87, 'Ceramic': 15}",high,1203.5,organic
BR6204,RoadSafe 4,9,108.89,Reliable semi_metallic brake.,brake,BrandE,17.33,2.14,"(0.4, 0.31, 0.38)","{'Metal': 90, 'Ceramic': 12}",high,1039.4,semi_metallic
BR4967,QuickBrake 8,5,107.73,Affordable metal brake.,brake,BrandA,17.43,3.76,"(0.31, 0.3, 0.42)","{'Metal': 80, 'Ceramic': 30}",high,1212.4,metal
BR5938,StopForce 9,24,108.87,Reliable metal brake.,brake,BrandE,17.58,4.07,"(0.32, 0.31, 0.5)","{'Metal': 84, 'Ceramic': 19}",low,1324.1,metal
BR8351,QuickBrake 2,9,138.33,Reliable metal brake.,brake,BrandD,17.52,3.88,"(0.34, 0.43, 0.41)","{'Metal': 90, 'Ceramic': 21}",low,1249.1,metal
BR4127,PowerStop 7,21,147.07,Durable organic brake.,brake,BrandA,17.5,3.4,"(0.3, 0.43, 0.34)","{'Metal': 75, 'Ceramic': 13}",high,966.4,organic
BR3475,MetalGrip 8,33,125.34,Durable metal brake.,brake,BrandE,17.44,2.15,"(0.33, 0.44, 0.41)","{'Metal': 87, 'Ceramic': 14}",low,1317.1,metal
BR1012,RoadSafe 4,39,145.15,Reliable metal brake.,brake,BrandB,17.37,4.84,"(0.49, 0.47, 0.31)","{'Metal': 90, 'Ceramic': 24}",medium,1250.0,metal
BR7845,QuickBrake 7,12,145.91,Reliable ceramic brake.,brake,BrandE,17.56,4.1,"(0.49, 0.36, 0.38)","{'Metal': 86, 'Ceramic': 27}",medium,1000.0,ceramic
BR9256,StopForce 4,8,100.12,Reliable metal brake.,brake,BrandD,17.33,3.71,"(0.38, 0.4, 0.37)","{'Metal': 81, 'Ceramic': 10}",high,1463.7,metal
BR9783,QuickBrake 8,38,86.46,Affordable metal brake.,brake,BrandE,17.59,2.09,"(0.47, 0.32, 0.41)","{'Metal': 80, 'Ceramic': 21}",low,971.2,metal
BR8888,StopForce 8,5,112.45,Affordable ceramic brake.,brake,BrandC,17.54,4.48,"(0.36, 0.35, 0.3)","{'Metal': 82, 'Ceramic': 20}",low,1393.9,ceramic
BR3223,PowerStop 3,37,99.71,Affordable ceramic brake.,brake,BrandA,17.31,4.75,"(0.33, 0.38, 0.5)","{'Metal': 87, 'Ceramic': 24}",medium,1143.2,ceramic
BR9292,PowerStop 7,14,140.02,Advanced ceramic brake.,brake,BrandA,17.43,3.67,"(0.36, 0.34, 0.49)","{'Metal': 74, 'Ceramic': 16}",medium,1278.0,ceramic
BR4646,StopForce 3,45,89.89,Durable organic brake.,brake,BrandE,17.49,2.14,"(0.48, 0.41, 0.44)","{'Metal': 75, 'Ceramic': 25}",high,1120.8,organic
BR7899,RoadSafe 8,48,81.93,Durable organic brake.,brake,BrandD,17.59,4.45,"(0.42, 0.49, 0.31)","{'Metal': 87, 'Ceramic': 12}",medium,1305.0,organic
BR7613,QuickBrake 9,48,139.71,Durable metal brake.,brake,BrandE,17.34,4.26,"(0.43, 0.46, 0.37)","{'Metal': 70, 'Ceramic': 13}",low,1329.6,metal
BR6325,StopForce 2,11,103.96,Durable ceramic brake.,brake,BrandA,17.32,3.74,"(0.45, 0.49, 0.34)","{'Metal': 90, 'Ceramic': 23}",medium,929.0,ceramic
BR8765,MetalGrip 7,11,94.0,Affordable semi_metallic brake.,brake,BrandC,17.31,4.03,"(0.32, 0.49, 0.39)","{'Metal': 72, 'Ceramic': 10}",medium,1043.6,semi_metallic
BR8887,RoadSafe 9,49,80.82,Affordable organic brake.,brake,BrandA,17.37,4.61,"(0.48, 0.4, 0.4)","{'Metal': 83, 'Ceramic': 18}",medium,1228.5,organic
BR7522,PowerStop 8,29,139.33,Advanced metal brake.,brake,BrandA,17.57,2.66,"(0.39, 0.41, 0.38)","{'Metal': 82, 'Ceramic': 19}",low,1051.2,metal
BR4775,RoadSafe 6,10,114.76,Reliable metal brake.,brake,BrandC,17.48,2.88,"(0.34, 0.47, 0.48)","{'Metal': 85, 'Ceramic': 26}",medium,1296.6,metal
BR9296,PowerStop 2,47,142.89,Reliable semi_metallic brake.,brake,BrandB,17.46,3.3,"(0.36, 0.49, 0.45)","{'Metal': 85, 'Ceramic': 29}",medium,1438.1,semi_metallic
BR9946,MetalGrip 1,46,101.19,Affordable metal brake.,brake,BrandA,17.53,2.89,"(0.37, 0.48, 0.36)","{'Metal': 70, 'Ceramic': 21}",medium,1347.6,metal
BR5155,MetalGrip 2,39,143.46,Reliable ceramic brake.,brake,BrandB,17.47,3.99,"(0.35, 0.45, 0.39)","{'Metal': 78, 'Ceramic': 16}",low,910.6,ceramic
BR7428,StopForce 2,17,115.52,Advanced organic brake.,brake,BrandC,17.57,3.54,"(0.48, 0.37, 0.45)","{'Metal': 79, 'Ceramic': 19}",low,1263.0,organic
BR9973,PowerStop 8,39,127.92,Reliable organic brake.,brake,BrandE,17.59,3.45,"(0.35, 0.41, 0.46)","{'Metal': 87, 'Ceramic': 28}",medium,1181.0,organic
BR7052,RoadSafe 8,20,98.0,Advanced metal brake.,brake,BrandB,17.46,3.64,"(0.33, 0.41, 0.49)","{'Metal': 76, 'Ceramic': 17}",medium,919.4,metal
BR6575,PowerStop 1,36,90.9,Advanced ceramic brake.,brake,BrandD,17.58,4.48,"(0.5, 0.45, 0.4)","{'Metal': 80, 'Ceramic': 29}",high,1371.6,ceramic
BR1618,QuickBrake 1,47,87.13,Reliable ceramic brake.,brake,BrandE,17.52,2.29,"(0.4, 0.47, 0.4)","{'Metal': 80, 'Ceramic': 21}",high,1255.7,ceramic
BR4255,MetalGrip 2,40,130.49,Affordable metal brake.,brake,BrandB,17.42,3.24,"(0.38, 0.4, 0.38)","{'Metal': 84, 'Ceramic': 11}",medium,916.5,metal
BR8672,StopForce 1,18,115.05,Durable organic brake.,brake,BrandA,17.37,2.47,"(0.37, 0.41, 0.32)","{'Metal': 90, 'Ceramic': 25}",high,1152.8,organic
BR4454,PowerStop 2,15,145.73,Reliable ceramic brake.,brake,BrandA,17.56,4.22,"(0.5, 0.5, 0.33)","{'Metal': 88, 'Ceramic': 10}",high,1425.2,ceramic
BR3890,RoadSafe 9,17,96.74,Reliable ceramic brake.,brake,BrandA,17.52,2.38,"(0.42, 0.33, 0.41)","{'Metal': 90, 'Ceramic': 19}",low,1489.8,ceramic
BR7869,RoadSafe 9,30,85.35,Durable ceramic brake.,brake,BrandC,17.31,4.91,"(0.37, 0.39, 0.35)","{'Metal': 76, 'Ceramic': 14}",high,947.1,ceramic
BR3846,RoadSafe 8,32,98.14,Advanced metal brake.,brake,BrandE,17.45,2.71,"(0.37, 0.4, 0.34)","{'Metal': 81, 'Ceramic': 21}",medium,1087.1,metal
BR9577,StopForce 4,3,122.75,Reliable organic brake.,brake,BrandE,17.39,2.11,"(0.33, 0.45, 0.43)","{'Metal': 88, 'Ceramic': 30}",high,1016.7,organic
BR2615,PowerStop 2,22,127.16,Advanced metal brake.,brake,BrandE,17.52,3.01,"(0.43, 0.38, 0.4)","{'Metal': 83, 'Ceramic': 20}",low,1330.2,metal
BR5048,PowerStop 2,45,147.33,Affordable metal brake.,brake,BrandE,17.4,4.25,"(0.5, 0.46, 0.34)","{'Metal': 86, 'Ceramic': 10}",low,1025.5,metal
BR8929,QuickBrake 1,31,138.54,Advanced semi_metallic brake.,brake,BrandE,17.6,2.56,"(0.4, 0.37, 0.47)","{'Metal': 86, 'Ceramic': 18}",low,1025.2,semi_metallic
BR2013,StopForce 5,10,114.84,Advanced metal brake.,brake,BrandD,17.45,3.23,"(0.45, 0.42, 0.36)","{'Metal': 81, 'Ceramic': 23}",low,1052.9,metal
BR3206,StopForce 2,3,131.08,Advanced organic brake.,brake,BrandD,17.34,4.78,"(0.43, 0.45, 0.32)","{'Metal': 84, 'Ceramic': 19}",medium,1421.0,organic
BR3253,StopForce 8,30,145.76,Reliable metal brake.,brake,BrandE,17.32,2.8,"(0.47, 0.35, 0.33)","{'Metal': 78, 'Ceramic': 20}",low,950.9,metal
BR6408,StopForce 4,38,118.52,Affordable semi_metallic brake.,brake,BrandC,17.51,4.17,"(0.36, 0.45, 0.49)","{'Metal': 77, 'Ceramic': 17}",high,1238.9,semi_metallic
BR4839,StopForce 1,7,103.28,Durable metal brake.,brake,BrandD,17.37,3.64,"(0.5, 0.44, 0.41)","{'Metal': 74, 'Ceramic': 23}",low,1276.1,metal
BR8280,StopForce 9,41,87.71,Affordable metal brake.,brake,BrandA,17.53,4.8,"(0.48, 0.42, 0.34)","{'Metal': 86, 'Ceramic': 20}",low,964.6,metal
BR2708,PowerStop 1,2,112.06,Affordable semi_metallic brake.,brake,BrandE,17.39,4.13,"(0.4, 0.44, 0.37)","{'Metal': 85, 'Ceramic': 21}",low,1376.6,semi_metallic
BR8782,QuickBrake 6,43,90.76,Advanced ceramic brake.,brake,BrandB,17.33,2.03,"(0.38, 0.41, 0.37)","{'Metal': 83, 'Ceramic': 28}",medium,1431.0,ceramic
BR4753,QuickBrake 5,40,102.64,Reliable ceramic brake.,brake,BrandB,17.33,3.6,"(0.44, 0.32, 0.46)","{'Metal': 74, 'Ceramic': 22}",high,1071.0,ceramic
BR8963,QuickBrake 1,44,96.49,Advanced ceramic brake.,brake,BrandA,17.46,4.37,"(0.3, 0.47, 0.49)","{'Metal': 89, 'Ceramic': 22}",high,1230.1,ceramic
BR9557,RoadSafe 6,19,143.31,Reliable ceramic brake.,brake,BrandC,17.45,2.39,"(0.41, 0.44, 0.5)","{'Metal': 80, 'Ceramic': 17}",high,1354.4,ceramic
BR3856,MetalGrip 5,32,96.6,Reliable organic brake.,brake,BrandC,17.46,4.63,"(0.39, 0.31, 0.49)","{'Metal': 70, 'Ceramic': 27}",high,1346.9,organic
BR8463,PowerStop 9,32,134.91,Affordable semi_metallic brake.,brake,BrandC,17.33,4.23,"(0.45, 0.44, 0.46)","{'Metal': 75, 'Ceramic': 28}",medium,1374.7,semi_metallic
BR1185,MetalGrip 5,44,115.43,Affordable organic brake.,brake,BrandE,17.34,4.82,"(0.4, 0.45, 0.46)","{'Metal': 88, 'Ceramic': 20}",high,1035.9,organic
BR9595,RoadSafe 3,50,128.07,Affordable organic brake.,brake,BrandB,17.37,2.2,"(0.31, 0.41, 0.36)","{'Metal': 85, 'Ceramic': 18}",medium,1462.4,organic
BR2182,RoadSafe 9,9,84.98,Advanced semi_metallic brake.,brake,BrandE,17.4,2.25,"(0.31, 0.36, 0.47)","{'Metal': 81, 'Ceramic': 29}",high,1344.2,semi_metallic
BR8407,MetalGrip 9,28,145.3,Affordable metal brake.,brake,BrandB,17.35,2.62,"(0.47, 0.32, 0.39)","{'Metal': 70, 'Ceramic': 23}",high,959.3,metal
BR9922,RoadSafe 1,35,104.88,Reliable organic brake.,brake,BrandC,17.4,2.93,"(0.32, 0.33, 0.45)","{'Metal': 90, 'Ceramic': 17}",low,1130.3,organic
BR3072,RoadSafe 9,34,98.44,Affordable metal brake.,brake,BrandA,17.39,4.41,"(0.5, 0.42, 0.42)","{'Metal': 71, 'Ceramic': 27}",low,916.1,metal
