id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,primary_color
PA2177,Sky 7,40,48.77,Matte paint.,paint,BrandB,17.6,1.23,"(0.22, 0.28, 0.23)","{'Pigment': 59, 'Solvent': 25, 'Resin': 18}",low,F5F5F5
PA9649,Blackout 2,25,53.2,High-durability paint.,paint,BrandB,17.47,1.03,"(0.26, 0.21, 0.24)","{'Pigment': 58, 'Solvent': 24, 'Resin': 12}",medium,FF0000
PA7268,Frost 3,26,55.54,Glossy paint.,paint,BrandC,17.53,1.41,"(0.26, 0.23, 0.26)","{'Pigment': 60, 'Solvent': 28, 'Resin': 15}",medium,DAA520
PA7912,Frost 9,43,32.91,Premium paint.,paint,BrandC,17.42,1.34,"(0.21, 0.22, 0.25)","{'Pigment': 59, 'Solvent': 27, 'Resin': 14}",medium,8B4513
PA4424,Sunset 9,33,44.83,Glossy paint.,paint,BrandC,17.51,1.27,"(0.24, 0.21, 0.29)","{'Pigment': 55, 'Solvent': 25, 'Resin': 18}",high,2F4F4F
PA9810,Blackout 6,47,45.04,High-durability paint.,paint,BrandA,17.53,1.45,"(0.27, 0.25, 0.29)","{'Pigment': 52, 'Solvent': 23, 'Resin': 20}",low,708090
PA7525,Ocean 7,10,31.93,Matte paint.,paint,BrandB,17.58,1.27,"(0.29, 0.24, 0.28)","{'Pigment': 59, 'Solvent': 22, 'Resin': 17}",low,2F4F4F
PA6191,Frost 4,3,54.42,Premium paint.,paint,BrandC,17.55,1.01,"(0.26, 0.21, 0.27)","{'Pigment': 51, 'Solvent': 22, 'Resin': 18}",undefined,2F4F4F
PA2985,Sky 5,39,55.54,High-durability paint.,paint,BrandC,17.43,1.4,"(0.3, 0.21, 0.21)","{'Pigment': 50, 'Solvent': 26, 'Resin': 18}",medium,FF0000
PA7163,Sky 6,20,59.08,High-durability paint.,paint,BrandC,17.51,1.07,"(0.25, 0.26, 0.3)","{'Pigment': 53, 'Solvent': 28, 'Resin': 16}",medium,DAA520
PA1970,Ocean 5,19,40.61,High-durability paint.,paint,BrandC,17.54,1.39,"(0.28, 0.23, 0.25)","{'Pigment': 54, 'Solvent': 22, 'Resin': 11}",undefined,708090
PA4199,Sunset 6,31,50.57,High-durability paint.,paint,BrandB,17.45,1.09,"(0.27, 0.25, 0.29)","{'Pigment': 53, 'Solvent': 28, 'Resin': 11}",high,F5DEB3
PA1250,Blackout 4,5,52.59,High-durability paint.,paint,BrandC,17.42,1.36,"(0.29, 0.3, 0.22)","{'Pigment': 55, 'Solvent': 24, 'Resin': 15}",low,2F4F4F
PA6988,Sky 2,41,43.3,High-durability paint.,paint,BrandA,17.55,1.2,"(0.24, 0.29, 0.25)","{'Pigment': 53, 'Solvent': 28, 'Resin': 11}",high,708090
PA1373,Sunset 9,22,54.07,Glossy paint.,paint,BrandB,17.44,1.35,"(0.24, 0.3, 0.28)","{'Pigment': 52, 'Solvent': 25, 'Resin': 14}",medium,F5F5F5
PA1303,Ocean 2,1,49.67,Glossy paint.,paint,BrandA,17.51,1.12,"(0.24, 0.28, 0.29)","{'Pigment': 56, 'Solvent': 24, 'Resin': 12}",high,8B4513
PA2557,Blackout 6,40,53.85,Glossy paint.,paint,BrandA,17.48,1.15,"(0.29, 0.22, 0.28)","{'Pigment': 56, 'Solvent': 27, 'Resin': 12}",undefined,FF0000
PA1917,Frost 7,23,59.3,Glossy paint.,paint,BrandB,17.5,1.33,"(0.24, 0.28, 0.25)","{'Pigment': 54, 'Solvent': 30, 'Resin': 17}",high,F5DEB3
PA1314,Blackout 8,15,40.01,Glossy paint.,paint,BrandA,17.46,1.05,"(0.22, 0.24, 0.27)","{'Pigment': 51, 'Solvent': 23, 'Resin': 18}",low,2980B9
PA9940,Sky 8,47,42.69,Matte paint.,paint,BrandB,17.5,1.22,"(0.25, 0.24, 0.24)","{'Pigment': 51, 'Solvent': 20, 'Resin': 11}",medium,F5DEB3
PA1273,Sky 5,29,33.01,Matte paint.,paint,BrandA,17.51,1.41,"(0.27, 0.22, 0.28)","{'Pigment': 52, 'Solvent': 25, 'Resin': 12}",undefined,D4AF37
PA5659,Sunset 3,30,30.42,Glossy paint.,paint,BrandA,17.59,1.42,"(0.25, 0.22, 0.27)","{'Pigment': 51, 'Solvent': 21, 'Resin': 12}",undefined,2980B9
PA6809,Blackout 5,44,58.61,High-durability paint.,paint,BrandA,17.53,1.26,"(0.24, 0.24, 0.21)","{'Pigment': 56, 'Solvent': 30, 'Resin': 11}",high,F5F5F5
PA3218,Blackout 3,4,53.03,Glossy paint.,paint,BrandA,17.45,1.01,"(0.25, 0.27, 0.25)","{'Pigment': 50, 'Solvent': 22, 'Resin': 16}",undefined,2F4F4F
PA2488,Sky 5,32,42.09,Premium paint.,paint,BrandC,17.5,1.05,"(0.27, 0.21, 0.29)","{'Pigment': 60, 'Solvent': 30, 'Resin': 16}",undefined,F5DEB3
PA5223,Ocean 6,19,48.64,Glossy paint.,paint,BrandA,17.57,1.34,"(0.29, 0.2, 0.21)","{'Pigment': 54, 'Solvent': 30, 'Resin': 16}",medium,FF5733
PA9983,Blackout 1,35,48.55,Premium paint.,paint,BrandA,17.42,1.24,"(0.25, 0.23, 0.26)","{'Pigment': 58, 'Solvent': 21, 'Resin': 12}",undefined,2980B9
PA2483,Frost 8,49,53.52,Glossy paint.,paint,BrandC,17.57,1.48,"(0.27, 0.27, 0.22)","{'Pigment': 53, 'Solvent': 29, 'Resin': 17}",undefined,DAA520
PA8461,Frost 3,5,48.49,Premium paint.,paint,BrandA,17.46,1.29,"(0.27, 0.28, 0.2)","{'Pigment': 54, 'Solvent': 23, 'Resin': 10}",undefined,2980B9
PA7677,Ocean 8,14,38.47,Premium paint.,paint,BrandC,17.41,1.07,"(0.29, 0.26, 0.24)","{'Pigment': 53, 'Solvent': 24, 'Resin': 16}",medium,2F4F4F
PA9898,Sunset 7,39,54.11,High-durability paint.,paint,BrandB,17.49,1.04,"(0.23, 0.27, 0.21)","{'Pigment': 50, 'Solvent': 30, 'Resin': 18}",medium,F5F5F5
PA6508,Sky 6,41,52.13,Premium paint.,paint,BrandC,17.55,1.26,"(0.24, 0.28, 0.22)","{'Pigment': 53, 'Solvent': 20, 'Resin': 20}",high,2980B9
PA5205,Frost 8,22,30.98,High-durability paint.,paint,BrandC,17.44,1.24,"(0.25, 0.26, 0.3)","{'Pigment': 58, 'Solvent': 30, 'Resin': 20}",undefined,D4AF37
PA1667,Frost 5,28,30.17,Matte paint.,paint,BrandB,17.42,1.45,"(0.26, 0.24, 0.2)","{'Pigment': 50, 'Solvent': 25, 'Resin': 17}",low,708090
PA8071,Frost 3,5,57.89,Glossy paint.,paint,BrandC,17.57,1.39,"(0.27, 0.28, 0.24)","{'Pigment': 52, 'Solvent': 29, 'Resin': 13}",undefined,D4AF37
PA5207,Sunset 1,49,40.27,Premium paint.,paint,BrandC,17.4,1.22,"(0.3, 0.24, 0.26)","{'Pigment': 51, 'Solvent': 24, 'Resin': 11}",undefined,D4AF37
PA4812,Blackout 8,20,52.9,Glossy paint.,paint,BrandC,17.46,1.16,"(0.28, 0.23, 0.23)","{'Pigment': 58, 'Solvent': 23, 'Resin': 18}",low,2F4F4F
PA4416,Blackout 9,6,54.16,Premium paint.,paint,BrandA,17.55,1.4,"(0.21, 0.24, 0.21)","{'Pigment': 59, 'Solvent': 20, 'Resin': 18}",undefined,8B4513
PA1014,Frost 3,14,50.75,Matte paint.,paint,BrandC,17.4,1.01,"(0.28, 0.22, 0.2)","{'Pigment': 53, 'Solvent': 23, 'Resin': 20}",low,FF0000
PA6674,Frost 3,31,30.71,Matte paint.,paint,BrandA,17.56,1.27,"(0.22, 0.21, 0.23)","{'Pigment': 60, 'Solvent': 27, 'Resin': 17}",high,DAA520
PA7603,Sunset 5,1,59.71,Matte paint.,paint,BrandA,17.59,1.28,"(0.23, 0.23, 0.29)","{'Pigment': 52, 'Solvent': 23, 'Resin': 11}",high,2F4F4F
PA9562,Ocean 9,9,56.0,High-durability paint.,paint,BrandB,17.45,1.45,"(0.25, 0.3, 0.29)","{'Pigment': 53, 'Solvent': 22, 'Resin': 12}",low,D4AF37
PA5058,Ocean 6,27,57.25,Premium paint.,paint,BrandB,17.51,1.4,"(0.26, 0.2, 0.23)","{'Pigment': 54, 'Solvent': 29, 'Resin': 10}",high,F5F5F5
PA1730,Blackout 7,19,55.57,High-durability paint.,paint,BrandB,17.44,1.49,"(0.29, 0.29, 0.21)","{'Pigment': 50, 'Solvent': 21, 'Resin': 18}",undefined,F5F5F5
PA6503,Ocean 5,21,43.95,Glossy paint.,paint,BrandA,17.49,1.16,"(0.23, 0.26, 0.21)","{'Pigment': 57, 'Solvent': 22, 'Resin': 19}",undefined,2980B9
PA1723,Sunset 7,42,51.53,Matte paint.,paint,BrandA,17.42,1.2,"(0.28, 0.23, 0.25)","{'Pigment': 58, 'Solvent': 20, 'Resin': 14}",undefined,F5F5F5
PA7550,Blackout 7,13,42.14,Matte paint.,paint,BrandC,17.42,1.35,"(0.2, 0.23, 0.29)","{'Pigment': 59, 'Solvent': 21, 'Resin': 13}",low,F5DEB3
PA6871,Sky 1,31,39.1,Matte paint.,paint,BrandA,17.41,1.22,"(0.29, 0.28, 0.24)","{'Pigment': 52, 'Solvent': 24, 'Resin': 19}",undefined,2F4F4F
PA5445,Frost 9,37,32.28,Glossy paint.,paint,BrandB,17.42,1.26,"(0.24, 0.29, 0.29)","{'Pigment': 57, 'Solvent': 30, 'Resin': 16}",high,F5DEB3
PA1358,Sunset 9,11,53.29,Matte paint.,paint,BrandB,17.52,1.39,"(0.22, 0.2, 0.29)","{'Pigment': 51, 'Solvent': 25, 'Resin': 18}",low,DAA520
PA3585,Frost 8,20,36.25,Glossy paint.,paint,BrandB,17.45,1.49,"(0.22, 0.29, 0.25)","{'Pigment': 50, 'Solvent': 29, 'Resin': 17}",undefined,F5DEB3
PA5764,Sunset 4,15,34.7,Matte paint.,paint,BrandA,17.43,1.36,"(0.25, 0.24, 0.3)","{'Pigment': 58, 'Solvent': 27, 'Resin': 15}",medium,F5DEB3
PA8737,Ocean 1,17,57.2,Premium paint.,paint,BrandA,17.55,1.09,"(0.27, 0.24, 0.25)","{'Pigment': 59, 'Solvent': 27, 'Resin': 20}",low,8B4513
PA2211,Blackout 2,49,34.86,High-durability paint.,paint,BrandC,17.5,1.16,"(0.24, 0.28, 0.25)","{'Pigment': 57, 'Solvent': 27, 'Resin': 10}",high,708090
PA7354,Sky 4,47,43.56,Premium paint.,paint,BrandB,17.55,1.33,"(0.3, 0.23, 0.27)","{'Pigment': 58, 'Solvent': 28, 'Resin': 16}",undefined,708090
PA9187,Blackout 7,9,31.23,Glossy paint.,paint,BrandA,17.59,1.42,"(0.23, 0.24, 0.25)","{'Pigment': 51, 'Solvent': 21, 'Resin': 16}",undefined,FF5733
PA2710,Frost 1,1,44.96,Matte paint.,paint,BrandB,17.6,1.01,"(0.21, 0.24, 0.27)","{'Pigment': 54, 'Solvent': 20, 'Resin': 14}",undefined,FF0000
PA6692,Ocean 5,36,32.21,Premium paint.,paint,BrandB,17.41,1.12,"(0.28, 0.23, 0.25)","{'Pigment': 60, 'Solvent': 29, 'Resin': 20}",low,D4AF37
PA9946,Sky 4,6,50.12,Premium paint.,paint,BrandC,17.47,1.04,"(0.21, 0.24, 0.23)","{'Pigment': 56, 'Solvent': 29, 'Resin': 10}",undefined,DAA520
PA7045,Ocean 3,15,40.94,Premium paint.,paint,BrandC,17.54,1.09,"(0.26, 0.25, 0.26)","{'Pigment': 51, 'Solvent': 23, 'Resin': 19}",high,2980B9
PA1386,Ocean 1,17,59.04,High-durability paint.,paint,BrandB,17.48,1.29,"(0.22, 0.21, 0.28)","{'Pigment': 53, 'Solvent': 24, 'Resin': 19}",undefined,D4AF37
PA2202,Sunset 6,42,47.67,High-durability paint.,paint,BrandA,17.6,1.39,"(0.28, 0.26, 0.28)","{'Pigment': 53, 'Solvent': 24, 'Resin': 16}",low,2980B9
PA6612,Ocean 5,41,47.08,Premium paint.,paint,BrandA,17.41,1.33,"(0.25, 0.22, 0.2)","{'Pigment': 59, 'Solvent': 28, 'Resin': 20}",medium,2F4F4F
PA1421,Blackout 4,16,52.0,Premium paint.,paint,BrandA,17.43,1.2,"(0.25, 0.28, 0.22)","{'Pigment': 55, 'Solvent': 23, 'Resin': 11}",undefined,FF5733
PA1505,Sunset 6,38,33.41,Glossy paint.,paint,BrandA,17.47,1.3,"(0.24, 0.26, 0.25)","{'Pigment': 57, 'Solvent': 21, 'Resin': 16}",high,DAA520
PA1408,Frost 3,23,46.06,High-durability paint.,paint,BrandA,17.57,1.04,"(0.25, 0.2, 0.27)","{'Pigment': 51, 'Solvent': 26, 'Resin': 20}",medium,708090
PA2260,Sky 2,16,48.8,Glossy paint.,paint,BrandB,17.51,1.48,"(0.24, 0.27, 0.29)","{'Pigment': 56, 'Solvent': 26, 'Resin': 16}",undefined,D4AF37
PA9576,Blackout 7,36,49.41,High-durability paint.,paint,BrandA,17.45,1.08,"(0.26, 0.2, 0.28)","{'Pigment': 52, 'Solvent': 25, 'Resin': 16}",undefined,2980B9
PA8992,Sky 4,33,34.2,Matte paint.,paint,BrandB,17.48,1.15,"(0.26, 0.2, 0.21)","{'Pigment': 57, 'Solvent': 23, 'Resin': 15}",undefined,DAA520
PA5916,Sky 4,26,40.56,Matte paint.,paint,BrandA,17.51,1.19,"(0.27, 0.2, 0.28)","{'Pigment': 51, 'Solvent': 23, 'Resin': 11}",medium,2F4F4F
PA2501,Sky 5,20,59.47,High-durability paint.,paint,BrandB,17.52,1.06,"(0.21, 0.21, 0.28)","{'Pigment': 50, 'Solvent': 26, 'Resin': 10}",undefined,F5DEB3
PA5088,Frost 5,23,31.06,Premium paint.,paint,BrandC,17.48,1.08,"(0.29, 0.28, 0.22)","{'Pigment': 51, 'Solvent': 27, 'Resin': 17}",low,FF5733
PA3885,Sunset 2,35,42.03,Premium paint.,paint,BrandC,17.49,1.47,"(0.25, 0.28, 0.21)","{'Pigment': 52, 'Solvent': 28, 'Resin': 10}",low,2F4F4F
PA4013,Frost 8,21,40.65,Matte paint.,paint,BrandC,17.51,1.47,"(0.27, 0.26, 0.23)","{'Pigment': 52, 'Solvent': 22, 'Resin': 14}",undefined,F5F5F5
PA3906,Blackout 8,16,55.04,Premium paint.,paint,BrandC,17.5,1.43,"(0.29, 0.23, 0.28)","{'Pigment': 52, 'Solvent': 29, 'Resin': 12}",medium,8B4513
PA7842,Sky 3,33,42.56,Matte paint.,paint,BrandC,17.49,1.25,"(0.28, 0.22, 0.26)","{'Pigment': 51, 'Solvent': 29, 'Resin': 16}",high,F5F5F5
PA5942,Ocean 1,17,39.33,Matte paint.,paint,BrandA,17.43,1.02,"(0.26, 0.3, 0.2)","{'Pigment': 50, 'Solvent': 30, 'Resin': 17}",high,DAA520
PA7209,Ocean 2,31,42.4,Glossy paint.,paint,BrandC,17.4,1.39,"(0.21, 0.23, 0.21)","{'Pigment': 53, 'Solvent': 26, 'Resin': 17}",medium,F5DEB3
PA1037,Ocean 1,30,56.93,Premium paint.,paint,BrandA,17.42,1.45,"(0.25, 0.24, 0.23)","{'Pigment': 52, 'Solvent': 25, 'Resin': 19}",high,8B4513
PA8110,Blackout 4,36,35.65,Matte paint.,paint,BrandC,17.58,1.43,"(0.21, 0.24, 0.3)","{'Pigment': 50, 'Solvent': 25, 'Resin': 14}",medium,2F4F4F
PA9838,Sunset 5,47,51.0,Premium paint.,paint,BrandB,17.56,1.21,"(0.29, 0.27, 0.27)","{'Pigment': 52, 'Solvent': 29, 'Resin': 15}",high,8B4513
PA9298,Ocean 2,5,49.61,Glossy paint.,paint,BrandC,17.55,1.07,"(0.26, 0.26, 0.24)","{'Pigment': 58, 'Solvent': 25, 'Resin': 15}",undefined,FF0000
PA5694,Frost 3,2,34.69,Premium paint.,paint,BrandC,17.5,1.27,"(0.21, 0.25, 0.26)","{'Pigment': 51, 'Solvent': 27, 'Resin': 20}",high,2980B9
PA8935,Frost 1,15,53.33,Glossy paint.,paint,BrandC,17.44,1.48,"(0.22, 0.21, 0.21)","{'Pigment': 58, 'Solvent': 28, 'Resin': 10}",high,8B4513
PA4651,Ocean 1,42,44.8,Premium paint.,paint,BrandC,17.5,1.49,"(0.24, 0.25, 0.21)","{'Pigment': 56, 'Solvent': 30, 'Resin': 14}",low,8B4513
PA7745,Blackout 1,24,31.4,High-durability paint.,paint,BrandA,17.48,1.44,"(0.29, 0.21, 0.25)","{'Pigment': 51, 'Solvent': 26, 'Resin': 18}",low,D4AF37
PA9968,Frost 2,4,52.75,Premium paint.,paint,BrandB,17.56,1.28,"(0.2, 0.27, 0.24)","{'Pigment': 56, 'Solvent': 22, 'Resin': 10}",medium,F5DEB3
PA8756,Sunset 7,42,39.45,High-durability paint.,paint,BrandB,17.5,1.34,"(0.24, 0.2, 0.29)","{'Pigment': 56, 'Solvent': 24, 'Resin': 10}",undefined,8B4513
PA4916,Sunset 2,46,53.86,Matte paint.,paint,BrandA,17.41,1.16,"(0.21, 0.26, 0.25)","{'Pigment': 56, 'Solvent': 27, 'Resin': 11}",undefined,2F4F4F
PA4059,Ocean 6,12,32.35,Matte paint.,paint,BrandC,17.58,1.45,"(0.21, 0.28, 0.24)","{'Pigment': 56, 'Solvent': 24, 'Resin': 14}",undefined,F5F5F5
PA9172,Ocean 5,10,38.08,Glossy paint.,paint,BrandA,17.49,1.15,"(0.26, 0.27, 0.29)","{'Pigment': 57, 'Solvent': 27, 'Resin': 19}",undefined,FF0000
PA7703,Sky 6,22,49.86,Glossy paint.,paint,BrandC,17.56,1.22,"(0.21, 0.21, 0.22)","{'Pigment': 50, 'Solvent': 30, 'Resin': 12}",low,2980B9
PA4321,Blackout 2,7,50.13,Matte paint.,paint,BrandC,17.57,1.45,"(0.28, 0.28, 0.2)","{'Pigment': 60, 'Solvent': 28, 'Resin': 11}",low,2F4F4F
PA4537,Sunset 3,43,50.8,Premium paint.,paint,BrandA,17.43,1.16,"(0.26, 0.29, 0.22)","{'Pigment': 53, 'Solvent': 20, 'Resin': 13}",high,2980B9
PA2725,Sky 8,9,33.93,High-durability paint.,paint,BrandB,17.57,1.31,"(0.26, 0.21, 0.2)","{'Pigment': 57, 'Solvent': 21, 'Resin': 15}",low,2F4F4F
PA4644,Sky 8,6,31.86,Glossy paint.,paint,BrandA,17.6,1.18,"(0.3, 0.29, 0.2)","{'Pigment': 54, 'Solvent': 27, 'Resin': 20}",medium,2980B9
PA1319,Sunset 1,21,36.05,Premium paint.,paint,BrandC,17.4,1.14,"(0.29, 0.27, 0.24)","{'Pigment': 50, 'Solvent': 29, 'Resin': 12}",low,8B4513
PA9784,Frost 4,37,44.5,Glossy paint.,paint,BrandC,17.54,1.36,"(0.26, 0.26, 0.26)","{'Pigment': 54, 'Solvent': 21, 'Resin': 19}",low,2F4F4F
PA4665,Sunset 3,2,56.95,Premium paint.,paint,BrandA,17.57,1.21,"(0.24, 0.24, 0.24)","{'Pigment': 58, 'Solvent': 25, 'Resin': 20}",high,D4AF37
PA1423,Ocean 3,10,30.88,High-durability paint.,paint,BrandA,17.43,1.18,"(0.22, 0.25, 0.26)","{'Pigment': 50, 'Solvent': 23, 'Resin': 12}",medium,8B4513
PA8970,Blackout 8,20,41.33,Matte paint.,paint,BrandB,17.45,1.22,"(0.26, 0.28, 0.22)","{'Pigment': 56, 'Solvent': 26, 'Resin': 10}",high,708090
PA4498,Ocean 3,47,57.44,High-durability paint.,paint,BrandB,17.56,1.38,"(0.2, 0.21, 0.25)","{'Pigment': 52, 'Solvent': 25, 'Resin': 13}",medium,DAA520
PA1085,Ocean 5,39,43.65,Glossy paint.,paint,BrandA,17.55,1.26,"(0.26, 0.28, 0.28)","{'Pigment': 51, 'Solvent': 23, 'Resin': 18}",high,D4AF37
PA6313,Sky 5,30,42.2,Matte paint.,paint,BrandA,17.57,1.35,"(0.22, 0.29, 0.22)","{'Pigment': 53, 'Solvent': 23, 'Resin': 15}",undefined,2F4F4F
PA3308,Ocean 5,4,40.85,Glossy paint.,paint,BrandA,17.55,1.22,"(0.24, 0.21, 0.26)","{'Pigment': 55, 'Solvent': 22, 'Resin': 15}",low,F5F5F5
PA4333,Sky 5,5,58.99,High-durability paint.,paint,BrandB,17.45,1.15,"(0.21, 0.28, 0.26)","{'Pigment': 52, 'Solvent': 27, 'Resin': 11}",low,2F4F4F
PA7779,Ocean 6,46,34.88,Glossy paint.,paint,BrandC,17.57,1.47,"(0.21, 0.27, 0.24)","{'Pigment': 54, 'Solvent': 23, 'Resin': 18}",medium,708090
PA1518,Sky 3,50,52.93,Glossy paint.,paint,BrandB,17.42,1.39,"(0.29, 0.23, 0.21)","{'Pigment': 57, 'Solvent': 26, 'Resin': 17}",undefined,DAA520
PA9675,Frost 3,37,47.09,Matte paint.,paint,BrandC,17.49,1.36,"(0.29, 0.3, 0.24)","{'Pigment': 50, 'Solvent': 21, 'Resin': 11}",low,708090
PA8072,Sky 1,43,46.72,Premium paint.,paint,BrandC,17.41,1.09,"(0.3, 0.29, 0.23)","{'Pigment': 53, 'Solvent': 24, 'Resin': 11}",undefined,F5DEB3
PA2207,Blackout 3,15,58.88,Premium paint.,paint,BrandA,17.6,1.36,"(0.21, 0.21, 0.25)","{'Pigment': 54, 'Solvent': 22, 'Resin': 15}",high,2F4F4F
PA1311,Frost 5,12,47.38,Matte paint.,paint,BrandB,17.5,1.43,"(0.24, 0.26, 0.24)","{'Pigment': 56, 'Solvent': 21, 'Resin': 12}",high,D4AF37
PA9735,Sunset 3,34,42.37,Glossy paint.,paint,BrandC,17.51,1.34,"(0.24, 0.27, 0.21)","{'Pigment': 54, 'Solvent': 27, 'Resin': 14}",undefined,FF0000
PA1752,Blackout 9,47,38.61,Glossy paint.,paint,BrandB,17.49,1.1,"(0.21, 0.21, 0.3)","{'Pigment': 56, 'Solvent': 27, 'Resin': 16}",undefined,708090
PA2900,Ocean 2,49,50.56,Matte paint.,paint,BrandC,17.5,1.29,"(0.29, 0.25, 0.22)","{'Pigment': 53, 'Solvent': 23, 'Resin': 12}",undefined,2F4F4F
PA5555,Blackout 8,41,57.65,Premium paint.,paint,BrandC,17.57,1.08,"(0.22, 0.23, 0.29)","{'Pigment': 58, 'Solvent': 20, 'Resin': 18}",medium,F5DEB3
PA6094,Frost 4,11,52.61,Premium paint.,paint,BrandC,17.41,1.1,"(0.27, 0.23, 0.21)","{'Pigment': 51, 'Solvent': 27, 'Resin': 18}",undefined,D4AF37
PA4505,Frost 5,38,32.99,Glossy paint.,paint,BrandC,17.47,1.25,"(0.29, 0.21, 0.26)","{'Pigment': 57, 'Solvent': 28, 'Resin': 15}",medium,FF5733
PA1681,Sky 2,34,56.66,Glossy paint.,paint,BrandA,17.59,1.5,"(0.25, 0.28, 0.29)","{'Pigment': 59, 'Solvent': 24, 'Resin': 19}",undefined,8B4513
PA9606,Ocean 1,17,46.69,Glossy paint.,paint,BrandC,17.49,1.19,"(0.29, 0.26, 0.22)","{'Pigment': 55, 'Solvent': 25, 'Resin': 19}",medium,2F4F4F
PA9494,Ocean 4,19,38.29,High-durability paint.,paint,BrandC,17.45,1.37,"(0.21, 0.27, 0.29)","{'Pigment': 52, 'Solvent': 24, 'Resin': 20}",high,F5F5F5
PA4131,Ocean 8,29,34.69,Premium paint.,paint,BrandB,17.45,1.07,"(0.29, 0.27, 0.26)","{'Pigment': 60, 'Solvent': 26, 'Resin': 13}",high,2F4F4F
PA5392,Sky 5,41,30.96,Premium paint.,paint,BrandC,17.5,1.0,"(0.25, 0.28, 0.28)","{'Pigment': 59, 'Solvent': 25, 'Resin': 19}",high,F5DEB3
PA7731,Sky 6,49,30.58,Premium paint.,paint,BrandB,17.54,1.14,"(0.22, 0.3, 0.27)","{'Pigment': 54, 'Solvent': 30, 'Resin': 10}",undefined,FF0000
PA8254,Sky 2,8,34.62,High-durability paint.,paint,BrandB,17.48,1.49,"(0.22, 0.3, 0.28)","{'Pigment': 59, 'Solvent': 25, 'Resin': 19}",high,FF0000
PA3931,Sunset 7,49,37.98,Glossy paint.,paint,BrandC,17.48,1.08,"(0.29, 0.22, 0.24)","{'Pigment': 52, 'Solvent': 26, 'Resin': 11}",low,FF0000
PA5683,Sky 9,16,56.51,Premium paint.,paint,BrandC,17.4,1.23,"(0.26, 0.21, 0.3)","{'Pigment': 58, 'Solvent': 22, 'Resin': 13}",undefined,2980B9
PA6932,Frost 9,21,31.38,Premium paint.,paint,BrandB,17.45,1.39,"(0.23, 0.22, 0.22)","{'Pigment': 57, 'Solvent': 23, 'Resin': 18}",medium,D4AF37
PA2943,Ocean 7,46,47.37,Matte paint.,paint,BrandA,17.6,1.07,"(0.27, 0.22, 0.25)","{'Pigment': 59, 'Solvent': 26, 'Resin': 11}",low,DAA520
PA5367,Ocean 6,27,55.71,High-durability paint.,paint,BrandA,17.45,1.5,"(0.25, 0.26, 0.3)","{'Pigment': 59, 'Solvent': 20, 'Resin': 14}",high,FF5733
PA1816,Ocean 3,23,59.79,Glossy paint.,paint,BrandB,17.42,1.12,"(0.28, 0.3, 0.27)","{'Pigment': 59, 'Solvent': 21, 'Resin': 15}",low,F5DEB3
PA9349,Blackout 5,13,35.31,High-durability paint.,paint,BrandB,17.59,1.33,"(0.2, 0.22, 0.25)","{'Pigment': 50, 'Solvent': 20, 'Resin': 11}",undefined,D4AF37
PA9700,Ocean 1,43,36.25,Glossy paint.,paint,BrandA,17.54,1.27,"(0.29, 0.26, 0.23)","{'Pigment': 54, 'Solvent': 21, 'Resin': 20}",medium,2F4F4F
PA8428,Blackout 2,31,55.76,Premium paint.,paint,BrandA,17.52,1.19,"(0.28, 0.21, 0.3)","{'Pigment': 52, 'Solvent': 28, 'Resin': 10}",low,F5DEB3
PA4786,Frost 1,43,39.21,Matte paint.,paint,BrandC,17.45,1.06,"(0.29, 0.26, 0.28)","{'Pigment': 57, 'Solvent': 29, 'Resin': 12}",high,F5DEB3
PA4322,Ocean 6,2,45.23,Premium paint.,paint,BrandB,17.49,1.23,"(0.26, 0.21, 0.2)","{'Pigment': 53, 'Solvent': 27, 'Resin': 12}",low,F5F5F5
PA5319,Blackout 4,44,40.13,Glossy paint.,paint,BrandC,17.42,1.49,"(0.29, 0.29, 0.28)","{'Pigment': 55, 'Solvent': 29, 'Resin': 15}",low,DAA520
PA8531,Ocean 8,10,46.34,High-durability paint.,paint,BrandA,17.43,1.27,"(0.21, 0.27, 0.21)","{'Pigment': 54, 'Solvent': 24, 'Resin': 10}",undefined,F5F5F5
PA8748,Sunset 9,13,33.0,Glossy paint.,paint,BrandA,17.6,1.08,"(0.23, 0.24, 0.24)","{'Pigment': 50, 'Solvent': 21, 'Resin': 15}",low,708090
PA9333,Blackout 6,19,59.26,Glossy paint.,paint,BrandC,17.47,1.19,"(0.25, 0.22, 0.3)","{'Pigment': 58, 'Solvent': 27, 'Resin': 16}",undefined,FF5733
PA2024,Blackout 3,28,55.42,Matte paint.,paint,BrandA,17.5,1.47,"(0.2, 0.29, 0.27)","{'Pigment': 58, 'Solvent': 27, 'Resin': 14}",medium,708090
PA8601,Sky 7,16,51.03,Matte paint.,paint,BrandC,17.59,1.14,"(0.27, 0.26, 0.22)","{'Pigment': 50, 'Solvent': 26, 'Resin': 19}",undefined,D4AF37
PA2012,Ocean 6,33,51.14,High-durability paint.,paint,BrandA,17.57,1.34,"(0.3, 0.2, 0.21)","{'Pigment': 58, 'Solvent': 25, 'Resin': 20}",medium,708090
PA6756,Blackout 4,42,46.83,Glossy paint.,paint,BrandB,17.57,1.42,"(0.25, 0.25, 0.26)","{'Pigment': 55, 'Solvent': 30, 'Resin': 20}",undefined,2F4F4F
