id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,load_capacity,max_stress,tire_type
TI1004,EcoTread 3,39,174.58,Reliable winter tire.,tire,BrandC,17.49,11.05,"(0.78, 0.7, 0.79)","{'Rubber': 81, 'Steel': 10}",medium,486.9,743.2,winter
TI9890,SnowGrip 6,39,152.94,High-performance off_road tire.,tire,BrandD,17.47,12.07,"(0.74, 0.63, 0.65)","{'Rubber': 89, 'Steel': 18}",medium,447.9,719.7,off_road
TI1875,SnowGrip 9,7,162.34,Optimized off_road tire.,tire,BrandD,17.53,14.1,"(0.77, 0.61, 0.61)","{'Rubber': 83, 'Steel': 14}",low,305.9,805.5,off_road
TI3003,SpeedMaster 8,1,166.33,Reliable all_season tire.,tire,BrandA,17.54,12.97,"(0.8, 0.67, 0.71)","{'Rubber': 80, 'Steel': 10}",low,439.8,994.8,all_season
TI3833,AllRoad 8,18,101.99,Durable all_season tire.,tire,BrandD,17.44,12.62,"(0.75, 0.73, 0.68)","{'Rubber': 87, 'Steel': 14}",low,479.8,808.3,all_season
TI3661,SnowGrip 1,36,194.84,High-performance all_season tire.,tire,BrandA,17.56,11.31,"(0.78, 0.67, 0.64)","{'Rubber': 80, 'Steel': 13}",low,371.9,853.0,all_season
TI4488,TrailRider 7,17,117.4,High-performance summer tire.,tire,BrandB,17.48,10.57,"(0.67, 0.69, 0.78)","{'Rubber': 87, 'Steel': 14}",high,457.5,761.8,summer
TI8538,AllRoad 3,17,129.56,Durable winter tire.,tire,BrandE,17.54,13.06,"(0.75, 0.63, 0.77)","{'Rubber': 86, 'Steel': 15}",high,323.3,930.1,winter
TI6025,TrailRider 6,39,183.58,Reliable all_season tire.,tire,BrandC,17.38,14.06,"(0.64, 0.72, 0.63)","{'Rubber': 88, 'Steel': 13}",low,530.5,808.3,all_season
TI8532,AllRoad 8,47,183.15,Reliable summer tire.,tire,BrandC,17.5,10.15,"(0.7, 0.76, 0.78)","{'Rubber': 81, 'Steel': 11}",medium,331.9,882.0,summer
TI1696,SpeedMaster 7,33,158.86,Reliable performance tire.,tire,BrandC,17.58,10.85,"(0.78, 0.63, 0.67)","{'Rubber': 86, 'Steel': 12}",low,314.5,774.3,performance
TI6807,TrailRider 2,6,174.26,Reliable all_season tire.,tire,BrandA,17.44,12.09,"(0.73, 0.78, 0.66)","{'Rubber': 90, 'Steel': 11}",medium,443.9,813.3,all_season
TI9636,AllRoad 7,15,135.7,High-performance performance tire.,tire,BrandA,17.52,13.72,"(0.78, 0.66, 0.76)","{'Rubber': 83, 'Steel': 18}",high,429.1,865.5,performance
TI9547,SnowGrip 9,38,170.53,Reliable summer tire.,tire,BrandB,17.48,14.25,"(0.63, 0.77, 0.62)","{'Rubber': 81, 'Steel': 14}",low,563.2,893.8,summer
TI6980,EcoTread 8,12,133.37,Durable performance tire.,tire,BrandD,17.4,10.56,"(0.69, 0.78, 0.7)","{'Rubber': 87, 'Steel': 13}",high,364.8,777.4,performance
TI5948,TrailRider 8,41,113.09,High-performance all_season tire.,tire,BrandC,17.35,14.96,"(0.68, 0.75, 0.64)","{'Rubber': 89, 'Steel': 16}",low,433.5,900.1,all_season
TI3487,SnowGrip 5,15,119.3,Optimized all_season tire.,tire,BrandD,17.59,13.79,"(0.66, 0.8, 0.67)","{'Rubber': 85, 'Steel': 12}",medium,440.0,776.1,all_season
TI6791,SnowGrip 4,17,157.03,Optimized all_season tire.,tire,BrandD,17.5,12.05,"(0.62, 0.72, 0.76)","{'Rubber': 86, 'Steel': 14}",high,534.7,877.1,all_season
TI2025,SnowGrip 8,40,159.21,High-performance performance tire.,tire,BrandE,17.55,12.4,"(0.61, 0.61, 0.62)","{'Rubber': 82, 'Steel': 14}",low,380.3,984.2,performance
TI2565,EcoTread 1,25,152.75,Reliable performance tire.,tire,BrandC,17.46,12.08,"(0.67, 0.74, 0.66)","{'Rubber': 90, 'Steel': 16}",high,351.0,802.8,performance
TI9132,EcoTread 2,31,108.95,Reliable off_road tire.,tire,BrandA,17.51,11.18,"(0.68, 0.63, 0.71)","{'Rubber': 89, 'Steel': 12}",low,503.9,967.9,off_road
TI3569,AllRoad 3,9,162.84,High-performance winter tire.,tire,BrandB,17.36,14.45,"(0.67, 0.72, 0.78)","{'Rubber': 87, 'Steel': 14}",low,536.7,936.5,winter
TI2866,TrailRider 6,35,145.07,High-performance all_season tire.,tire,BrandA,17.47,13.57,"(0.65, 0.76, 0.67)","{'Rubber': 80, 'Steel': 18}",high,472.1,720.8,all_season
TI5894,SnowGrip 3,47,162.42,Optimized all_season tire.,tire,BrandC,17.52,11.73,"(0.77, 0.68, 0.67)","{'Rubber': 87, 'Steel': 13}",high,559.3,894.4,all_season
TI8012,SnowGrip 9,25,172.3,Durable summer tire.,tire,BrandB,17.46,14.8,"(0.68, 0.8, 0.68)","{'Rubber': 85, 'Steel': 10}",high,412.6,950.7,summer
TI2439,TrailRider 6,26,102.91,High-performance performance tire.,tire,BrandC,17.55,14.63,"(0.64, 0.71, 0.8)","{'Rubber': 83, 'Steel': 17}",high,460.0,742.4,performance
TI1985,SpeedMaster 8,19,132.93,Durable off_road tire.,tire,BrandB,17.48,12.31,"(0.73, 0.67, 0.77)","{'Rubber': 89, 'Steel': 13}",medium,599.0,827.4,off_road
TI7675,AllRoad 1,9,127.08,Reliable summer tire.,tire,BrandA,17.43,14.12,"(0.76, 0.6, 0.75)","{'Rubber': 89, 'Steel': 13}",medium,321.5,863.7,summer
TI9737,TrailRider 4,21,172.89,High-performance performance tire.,tire,BrandA,17.37,12.92,"(0.7, 0.78, 0.74)","{'Rubber': 81, 'Steel': 20}",low,510.1,883.5,performance
TI1489,EcoTread 6,37,198.44,Reliable all_season tire.,tire,BrandC,17.57,10.82,"(0.63, 0.67, 0.63)","{'Rubber': 88, 'Steel': 14}",high,352.9,736.9,all_season
TI7892,SpeedMaster 3,30,140.67,Reliable off_road tire.,tire,BrandD,17.48,12.03,"(0.73, 0.7, 0.62)","{'Rubber': 87, 'Steel': 19}",medium,597.2,769.7,off_road
TI8185,AllRoad 2,47,101.0,High-performance winter tire.,tire,BrandB,17.48,12.44,"(0.8, 0.61, 0.79)","{'Rubber': 83, 'Steel': 19}",medium,575.4,968.7,winter
TI5281,EcoTread 9,12,127.19,Optimized summer tire.,tire,BrandC,17.55,14.69,"(0.68, 0.72, 0.74)","{'Rubber': 87, 'Steel': 20}",high,431.0,717.0,summer
TI9430,EcoTread 1,41,102.91,Durable winter tire.,tire,BrandE,17.43,10.67,"(0.6, 0.73, 0.73)","{'Rubber': 82, 'Steel': 10}",high,380.3,828.1,winter
TI3554,SnowGrip 6,36,105.24,Durable all_season tire.,tire,BrandA,17.45,11.17,"(0.75, 0.65, 0.76)","{'Rubber': 80, 'Steel': 11}",low,530.2,787.9,all_season
TI4101,TrailRider 6,36,100.15,Optimized all_season tire.,tire,BrandA,17.55,10.86,"(0.61, 0.63, 0.76)","{'Rubber': 81, 'Steel': 10}",medium,486.6,774.3,all_season
TI7156,SnowGrip 8,5,151.11,Optimized winter tire.,tire,BrandB,17.51,11.32,"(0.72, 0.62, 0.66)","{'Rubber': 82, 'Steel': 11}",medium,320.1,735.4,winter
TI7819,AllRoad 1,5,145.16,Reliable all_season tire.,tire,BrandC,17.54,13.8,"(0.62, 0.78, 0.78)","{'Rubber': 86, 'Steel': 12}",medium,388.9,879.2,all_season
TI2686,EcoTread 7,32,159.67,Optimized all_season tire.,tire,BrandD,17.55,10.35,"(0.79, 0.67, 0.73)","{'Rubber': 89, 'Steel': 11}",medium,599.1,873.8,all_season
TI6421,SpeedMaster 4,19,185.97,High-performance winter tire.,tire,BrandB,17.47,14.88,"(0.67, 0.7, 0.77)","{'Rubber': 89, 'Steel': 13}",high,326.7,983.2,winter
TI3206,SpeedMaster 7,10,175.47,Durable off_road tire.,tire,BrandA,17.49,10.86,"(0.75, 0.68, 0.72)","{'Rubber': 87, 'Steel': 15}",high,338.5,984.7,off_road
TI3782,AllRoad 4,24,144.58,High-performance off_road tire.,tire,BrandC,17.36,14.21,"(0.79, 0.62, 0.78)","{'Rubber': 84, 'Steel': 19}",medium,407.9,753.0,off_road
TI5464,SnowGrip 2,46,179.3,Reliable winter tire.,tire,BrandB,17.53,10.85,"(0.77, 0.6, 0.71)","{'Rubber': 83, 'Steel': 19}",high,408.5,916.3,winter
TI4730,EcoTread 4,20,126.99,Reliable summer tire.,tire,BrandD,17.56,11.49,"(0.71, 0.66, 0.64)","{'Rubber': 87, 'Steel': 20}",high,524.4,909.1,summer
TI6566,AllRoad 8,33,162.14,Optimized winter tire.,tire,BrandB,17.48,14.95,"(0.73, 0.75, 0.78)","{'Rubber': 81, 'Steel': 13}",high,386.0,910.7,winter
TI9840,SnowGrip 9,42,187.39,High-performance winter tire.,tire,BrandB,17.42,11.31,"(0.77, 0.73, 0.74)","{'Rubber': 90, 'Steel': 18}",medium,331.7,806.8,winter
TI3945,EcoTread 3,15,164.89,Reliable winter tire.,tire,BrandC,17.51,12.55,"(0.71, 0.79, 0.68)","{'Rubber': 80, 'Steel': 14}",medium,591.9,839.9,winter
TI7681,EcoTread 1,18,109.96,Reliable off_road tire.,tire,BrandB,17.32,14.03,"(0.79, 0.63, 0.64)","{'Rubber': 81, 'Steel': 16}",low,338.7,799.7,off_road
TI8004,EcoTread 1,2,194.68,Durable performance tire.,tire,BrandD,17.34,12.59,"(0.64, 0.64, 0.64)","{'Rubber': 86, 'Steel': 16}",low,557.1,761.1,performance
TI5487,AllRoad 1,3,126.94,Optimized all_season tire.,tire,BrandB,17.49,12.05,"(0.78, 0.68, 0.74)","{'Rubber': 90, 'Steel': 17}",low,407.0,721.6,all_season
TI9896,SnowGrip 3,10,138.68,Durable all_season tire.,tire,BrandB,17.47,12.52,"(0.68, 0.65, 0.69)","{'Rubber': 83, 'Steel': 19}",high,573.8,900.7,all_season
TI8689,EcoTread 9,50,106.76,Optimized performance tire.,tire,BrandA,17.33,11.88,"(0.64, 0.65, 0.69)","{'Rubber': 86, 'Steel': 13}",low,387.9,860.2,performance
TI6668,AllRoad 5,9,115.55,Optimized all_season tire.,tire,BrandE,17.43,11.29,"(0.8, 0.61, 0.68)","{'Rubber': 82, 'Steel': 13}",high,304.4,884.4,all_season
TI3633,AllRoad 6,49,198.44,Durable summer tire.,tire,BrandC,17.47,14.77,"(0.64, 0.8, 0.64)","{'Rubber': 82, 'Steel': 18}",low,556.4,778.1,summer
TI4347,AllRoad 9,31,121.57,Durable winter tire.,tire,BrandC,17.6,10.48,"(0.7, 0.68, 0.7)","{'Rubber': 90, 'Steel': 13}",low,318.5,938.5,winter
TI3022,SnowGrip 2,36,152.24,Durable all_season tire.,tire,BrandD,17.42,12.53,"(0.64, 0.76, 0.69)","{'Rubber': 82, 'Steel': 12}",low,599.8,885.3,all_season
TI2626,TrailRider 4,44,196.51,High-performance all_season tire.,tire,BrandB,17.53,11.48,"(0.76, 0.77, 0.67)","{'Rubber': 85, 'Steel': 16}",low,317.9,861.2,all_season
TI4929,AllRoad 6,35,142.3,Optimized winter tire.,tire,BrandD,17.35,10.6,"(0.65, 0.65, 0.74)","{'Rubber': 84, 'Steel': 16}",high,411.0,791.0,winter
TI8768,EcoTread 2,46,138.64,Durable summer tire.,tire,BrandD,17.58,13.33,"(0.65, 0.69, 0.77)","{'Rubber': 88, 'Steel': 19}",high,384.2,772.1,summer
TI9735,EcoTread 8,32,199.61,High-performance winter tire.,tire,BrandC,17.37,13.64,"(0.66, 0.72, 0.7)","{'Rubber': 89, 'Steel': 11}",high,340.0,992.3,winter
TI1228,SnowGrip 8,41,157.16,High-performance performance tire.,tire,BrandE,17.45,14.01,"(0.74, 0.8, 0.79)","{'Rubber': 85, 'Steel': 13}",low,373.2,877.5,performance
TI8913,SpeedMaster 1,15,124.78,Reliable performance tire.,tire,BrandC,17.56,11.05,"(0.64, 0.62, 0.69)","{'Rubber': 87, 'Steel': 10}",low,423.3,884.2,performance
TI9549,TrailRider 5,6,180.05,Reliable summer tire.,tire,BrandC,17.31,12.52,"(0.61, 0.76, 0.62)","{'Rubber': 84, 'Steel': 10}",low,300.3,993.2,summer
TI7027,EcoTread 5,8,183.47,High-performance all_season tire.,tire,BrandD,17.59,14.39,"(0.6, 0.77, 0.79)","{'Rubber': 80, 'Steel': 16}",medium,593.4,826.2,all_season
TI6991,EcoTread 5,40,145.95,High-performance performance tire.,tire,BrandC,17.33,13.77,"(0.8, 0.78, 0.71)","{'Rubber': 83, 'Steel': 13}",high,471.0,900.6,performance
TI8887,SpeedMaster 1,33,165.2,Optimized off_road tire.,tire,BrandE,17.51,13.81,"(0.61, 0.8, 0.63)","{'Rubber': 81, 'Steel': 20}",high,364.9,823.5,off_road
TI2890,EcoTread 3,34,195.12,High-performance summer tire.,tire,BrandE,17.32,13.49,"(0.78, 0.69, 0.73)","{'Rubber': 87, 'Steel': 16}",medium,516.5,750.6,summer
TI2774,SnowGrip 6,48,141.73,Reliable performance tire.,tire,BrandA,17.46,13.85,"(0.67, 0.74, 0.69)","{'Rubber': 90, 'Steel': 17}",high,381.3,948.9,performance
TI8785,TrailRider 6,46,129.56,High-performance winter tire.,tire,BrandE,17.58,11.21,"(0.78, 0.77, 0.77)","{'Rubber': 84, 'Steel': 20}",low,428.6,763.2,winter
TI1375,TrailRider 8,14,177.43,Optimized off_road tire.,tire,BrandE,17.41,14.53,"(0.79, 0.65, 0.75)","{'Rubber': 87, 'Steel': 20}",high,406.5,995.4,off_road
TI9717,SnowGrip 3,38,153.44,Reliable summer tire.,tire,BrandD,17.54,12.55,"(0.66, 0.74, 0.68)","{'Rubber': 86, 'Steel': 14}",high,348.6,813.2,summer
TI8033,TrailRider 6,7,159.66,High-performance winter tire.,tire,BrandA,17.5,12.75,"(0.62, 0.73, 0.73)","{'Rubber': 89, 'Steel': 16}",high,407.4,738.2,winter
TI4928,SpeedMaster 8,18,174.28,High-performance summer tire.,tire,BrandE,17.45,11.77,"(0.62, 0.63, 0.79)","{'Rubber': 87, 'Steel': 17}",high,597.0,868.0,summer
TI9631,SpeedMaster 9,19,109.2,Durable performance tire.,tire,BrandA,17.45,13.53,"(0.7, 0.69, 0.71)","{'Rubber': 84, 'Steel': 11}",medium,486.2,785.5,performance
TI4262,SnowGrip 1,10,185.99,Reliable winter tire.,tire,BrandD,17.43,11.36,"(0.65, 0.72, 0.7)","{'Rubber': 85, 'Steel': 18}",high,467.8,717.2,winter
TI2143,EcoTread 5,41,166.43,Optimized performance tire.,tire,BrandE,17.51,13.03,"(0.76, 0.67, 0.73)","{'Rubber': 87, 'Steel': 14}",low,367.7,908.0,performance
TI6557,SnowGrip 1,1,161.98,High-performance all_season tire.,tire,BrandC,17.34,12.33,"(0.74, 0.78, 0.78)","{'Rubber': 83, 'Steel': 15}",medium,529.9,766.0,all_season
TI9414,SpeedMaster 7,38,177.98,Reliable performance tire.,tire,BrandB,17.45,12.41,"(0.62, 0.62, 0.7)","{'Rubber': 83, 'Steel': 16}",medium,386.7,825.6,performance
TI2327,TrailRider 8,37,118.28,Durable all_season tire.,tire,BrandA,17.44,13.56,"(0.65, 0.7, 0.72)","{'Rubber': 81, 'Steel': 15}",high,534.7,849.5,all_season
TI6812,AllRoad 1,3,188.36,High-performance performance tire.,tire,BrandC,17.38,10.32,"(0.76, 0.62, 0.72)","{'Rubber': 84, 'Steel': 12}",medium,466.2,803.2,performance
TI5790,SnowGrip 7,11,152.71,Optimized all_season tire.,tire,BrandD,17.35,14.68,"(0.64, 0.62, 0.62)","{'Rubber': 83, 'Steel': 14}",high,524.3,847.3,all_season
TI1405,SnowGrip 8,5,145.15,Optimized winter tire.,tire,BrandB,17.34,14.21,"(0.78, 0.65, 0.74)","{'Rubber': 80, 'Steel': 13}",low,328.8,915.0,winter
TI7556,TrailRider 7,13,105.52,High-performance performance tire.,tire,BrandA,17.31,14.2,"(0.64, 0.77, 0.66)","{'Rubber': 84, 'Steel': 19}",medium,349.3,827.3,performance
TI8381,SpeedMaster 4,23,134.47,High-performance performance tire.,tire,BrandB,17.6,14.54,"(0.66, 0.71, 0.66)","{'Rubber': 81, 'Steel': 12}",low,530.0,919.5,performance
TI8016,EcoTread 7,18,199.66,Reliable winter tire.,tire,BrandA,17.47,12.13,"(0.76, 0.74, 0.71)","{'Rubber': 83, 'Steel': 20}",medium,431.8,848.1,winter
TI6422,TrailRider 8,48,189.75,Optimized winter tire.,tire,BrandB,17.42,14.64,"(0.7, 0.76, 0.66)","{'Rubber': 80, 'Steel': 20}",low,572.6,702.1,winter
TI2193,AllRoad 8,25,168.58,High-performance winter tire.,tire,BrandD,17.38,12.24,"(0.62, 0.66, 0.66)","{'Rubber': 85, 'Steel': 10}",high,588.3,778.5,winter
TI6949,AllRoad 4,28,181.08,High-performance winter tire.,tire,BrandC,17.4,14.09,"(0.66, 0.69, 0.76)","{'Rubber': 83, 'Steel': 13}",medium,450.6,992.0,winter
TI9357,SpeedMaster 6,48,170.33,High-performance off_road tire.,tire,BrandA,17.57,13.72,"(0.7, 0.77, 0.64)","{'Rubber': 84, 'Steel': 20}",high,463.4,715.6,off_road
TI2219,SpeedMaster 1,16,176.19,Reliable summer tire.,tire,BrandA,17.38,12.59,"(0.75, 0.6, 0.64)","{'Rubber': 90, 'Steel': 16}",medium,470.2,700.7,summer
TI7901,SpeedMaster 3,15,191.31,Reliable off_road tire.,tire,BrandC,17.56,14.64,"(0.75, 0.62, 0.62)","{'Rubber': 89, 'Steel': 10}",medium,566.2,974.6,off_road
TI5848,AllRoad 9,1,159.69,Reliable summer tire.,tire,BrandC,17.5,13.04,"(0.7, 0.65, 0.65)","{'Rubber': 87, 'Steel': 20}",low,458.9,878.6,summer
TI9734,AllRoad 9,35,181.62,Reliable winter tire.,tire,BrandA,17.33,12.88,"(0.62, 0.75, 0.66)","{'Rubber': 80, 'Steel': 11}",high,555.0,863.1,winter
TI6078,AllRoad 7,35,169.17,Durable all_season tire.,tire,BrandD,17.37,11.72,"(0.67, 0.75, 0.62)","{'Rubber': 84, 'Steel': 10}",high,366.9,932.9,all_season
TI5601,AllRoad 2,17,100.99,Durable all_season tire.,tire,BrandC,17.43,13.5,"(0.73, 0.69, 0.73)","{'Rubber': 85, 'Steel': 18}",medium,317.8,846.5,all_season
TI8967,SpeedMaster 6,44,180.62,Optimized summer tire.,tire,BrandB,17.48,11.86,"(0.67, 0.66, 0.63)","{'Rubber': 87, 'Steel': 18}",high,569.6,801.1,summer
TI3032,EcoTread 2,11,113.86,High-performance summer tire.,tire,BrandD,17.59,14.77,"(0.67, 0.77, 0.61)","{'Rubber': 87, 'Steel': 17}",high,485.4,727.8,summer
TI5724,EcoTread 7,29,179.57,Durable off_road tire.,tire,BrandC,17.58,10.73,"(0.76, 0.79, 0.8)","{'Rubber': 84, 'Steel': 15}",medium,311.1,904.2,off_road
TI4582,EcoTread 7,37,156.92,Optimized off_road tire.,tire,BrandA,17.47,14.95,"(0.73, 0.63, 0.62)","{'Rubber': 82, 'Steel': 16}",low,438.3,850.2,off_road
TI4736,AllRoad 7,40,171.59,Optimized summer tire.,tire,BrandA,17.57,11.62,"(0.66, 0.78, 0.72)","{'Rubber': 81, 'Steel': 15}",high,543.8,974.6,summer
TI5346,SnowGrip 4,29,150.75,Reliable all_season tire.,tire,BrandC,17.6,12.35,"(0.74, 0.68, 0.62)","{'Rubber': 82, 'Steel': 10}",medium,313.7,881.0,all_season
TI1357,TrailRider 6,19,151.88,Durable summer tire.,tire,BrandB,17.54,10.11,"(0.61, 0.76, 0.69)","{'Rubber': 84, 'Steel': 17}",medium,423.7,965.8,summer
TI1351,AllRoad 6,32,121.8,High-performance winter tire.,tire,BrandA,17.5,13.59,"(0.8, 0.7, 0.63)","{'Rubber': 89, 'Steel': 20}",high,574.7,765.6,winter
TI7539,EcoTread 1,24,149.56,Durable all_season tire.,tire,BrandB,17.54,10.24,"(0.68, 0.66, 0.78)","{'Rubber': 83, 'Steel': 11}",high,553.4,973.9,all_season
TI3690,SpeedMaster 9,4,113.35,Optimized summer tire.,tire,BrandD,17.31,10.88,"(0.63, 0.7, 0.7)","{'Rubber': 87, 'Steel': 15}",medium,573.0,764.5,summer
TI6128,AllRoad 2,26,104.44,Durable winter tire.,tire,BrandD,17.33,14.02,"(0.67, 0.66, 0.69)","{'Rubber': 82, 'Steel': 12}",medium,510.1,831.8,winter
TI1361,AllRoad 5,14,156.51,Reliable winter tire.,tire,BrandB,17.31,13.78,"(0.66, 0.68, 0.72)","{'Rubber': 82, 'Steel': 15}",high,444.0,753.7,winter
TI4847,EcoTread 8,9,101.01,High-performance off_road tire.,tire,BrandE,17.4,13.71,"(0.69, 0.79, 0.72)","{'Rubber': 83, 'Steel': 17}",medium,445.0,764.9,off_road
TI4084,EcoTread 3,27,154.4,Reliable off_road tire.,tire,BrandD,17.31,13.92,"(0.67, 0.74, 0.64)","{'Rubber': 81, 'Steel': 15}",high,314.0,984.0,off_road
TI4603,AllRoad 4,33,139.01,Reliable winter tire.,tire,BrandD,17.43,10.32,"(0.74, 0.63, 0.73)","{'Rubber': 82, 'Steel': 17}",low,527.0,911.4,winter
TI5077,SnowGrip 3,40,177.46,Durable winter tire.,tire,BrandE,17.38,13.86,"(0.68, 0.69, 0.64)","{'Rubber': 82, 'Steel': 19}",low,314.8,755.4,winter
TI5255,TrailRider 9,41,146.06,Optimized off_road tire.,tire,BrandA,17.58,13.7,"(0.74, 0.63, 0.77)","{'Rubber': 85, 'Steel': 19}",high,362.3,819.6,off_road
TI5413,SpeedMaster 4,36,102.94,Durable off_road tire.,tire,BrandB,17.39,12.83,"(0.74, 0.79, 0.79)","{'Rubber': 88, 'Steel': 12}",medium,520.5,857.0,off_road
TI3827,SnowGrip 7,24,104.69,High-performance winter tire.,tire,BrandE,17.53,10.08,"(0.61, 0.71, 0.64)","{'Rubber': 85, 'Steel': 13}",high,389.5,744.5,winter
TI4377,EcoTread 5,48,117.65,High-performance summer tire.,tire,BrandE,17.51,11.09,"(0.78, 0.78, 0.62)","{'Rubber': 83, 'Steel': 15}",medium,357.4,889.2,summer
TI4867,SpeedMaster 1,8,194.66,Reliable all_season tire.,tire,BrandE,17.58,14.75,"(0.61, 0.77, 0.79)","{'Rubber': 88, 'Steel': 13}",medium,493.6,702.3,all_season
TI2543,TrailRider 7,24,196.28,Reliable performance tire.,tire,BrandA,17.44,10.36,"(0.78, 0.78, 0.66)","{'Rubber': 84, 'Steel': 13}",low,580.1,912.3,performance
TI7041,AllRoad 8,4,159.83,High-performance off_road tire.,tire,BrandC,17.32,10.51,"(0.71, 0.79, 0.73)","{'Rubber': 88, 'Steel': 13}",low,518.9,831.6,off_road
TI5204,TrailRider 9,11,106.63,Optimized winter tire.,tire,BrandB,17.53,12.81,"(0.68, 0.63, 0.68)","{'Rubber': 80, 'Steel': 12}",medium,364.3,893.1,winter
TI5107,AllRoad 8,41,148.21,Optimized winter tire.,tire,BrandD,17.36,14.68,"(0.77, 0.6, 0.73)","{'Rubber': 83, 'Steel': 17}",medium,546.5,879.0,winter
TI8740,EcoTread 9,50,101.34,Reliable performance tire.,tire,BrandD,17.53,14.29,"(0.79, 0.73, 0.64)","{'Rubber': 89, 'Steel': 10}",low,343.8,705.1,performance
TI1237,SpeedMaster 2,7,117.13,Optimized performance tire.,tire,BrandE,17.49,12.19,"(0.77, 0.78, 0.69)","{'Rubber': 90, 'Steel': 11}",medium,510.7,753.7,performance
TI8360,TrailRider 8,29,142.79,Reliable off_road tire.,tire,BrandC,17.39,10.05,"(0.66, 0.65, 0.66)","{'Rubber': 84, 'Steel': 16}",low,557.5,762.3,off_road
TI6876,TrailRider 1,47,111.63,Durable all_season tire.,tire,BrandE,17.53,14.58,"(0.75, 0.64, 0.72)","{'Rubber': 81, 'Steel': 16}",high,566.7,894.1,all_season
TI6587,AllRoad 2,45,118.89,Durable winter tire.,tire,BrandB,17.35,14.54,"(0.75, 0.79, 0.75)","{'Rubber': 90, 'Steel': 18}",medium,401.5,960.4,winter
TI1997,SpeedMaster 8,48,143.81,Durable summer tire.,tire,BrandE,17.33,12.64,"(0.72, 0.71, 0.77)","{'Rubber': 89, 'Steel': 12}",medium,335.5,850.9,summer
TI6414,SpeedMaster 8,35,186.25,Reliable off_road tire.,tire,BrandE,17.49,13.69,"(0.74, 0.78, 0.67)","{'Rubber': 88, 'Steel': 12}",low,576.9,899.4,off_road
TI3544,EcoTread 9,17,197.91,Reliable performance tire.,tire,BrandB,17.4,13.77,"(0.8, 0.74, 0.72)","{'Rubber': 88, 'Steel': 10}",high,546.3,716.4,performance
TI9618,TrailRider 2,33,159.45,Durable all_season tire.,tire,BrandC,17.58,10.94,"(0.7, 0.66, 0.69)","{'Rubber': 82, 'Steel': 12}",medium,342.8,833.6,all_season
TI1405,AllRoad 3,19,197.9,Optimized winter tire.,tire,BrandB,17.36,12.59,"(0.72, 0.77, 0.68)","{'Rubber': 85, 'Steel': 10}",high,507.7,938.5,winter
TI9770,TrailRider 5,36,117.46,Optimized off_road tire.,tire,BrandD,17.52,14.51,"(0.68, 0.63, 0.65)","{'Rubber': 85, 'Steel': 11}",high,542.8,710.3,off_road
TI3112,TrailRider 8,13,175.73,Optimized winter tire.,tire,BrandB,17.46,12.03,"(0.75, 0.71, 0.72)","{'Rubber': 87, 'Steel': 15}",low,437.3,875.7,winter
TI7403,AllRoad 5,40,129.44,Optimized summer tire.,tire,BrandD,17.41,11.83,"(0.62, 0.77, 0.63)","{'Rubber': 88, 'Steel': 15}",medium,395.7,988.9,summer
TI7947,SpeedMaster 9,47,129.66,Reliable off_road tire.,tire,BrandE,17.36,11.69,"(0.75, 0.79, 0.61)","{'Rubber': 81, 'Steel': 11}",high,512.8,834.7,off_road
TI6515,SnowGrip 4,14,119.95,Durable performance tire.,tire,BrandA,17.47,10.31,"(0.66, 0.68, 0.72)","{'Rubber': 84, 'Steel': 12}",high,458.2,933.5,performance
TI8630,SnowGrip 2,22,132.61,Reliable performance tire.,tire,BrandB,17.37,12.76,"(0.72, 0.67, 0.6)","{'Rubber': 87, 'Steel': 11}",medium,365.3,925.3,performance
TI7447,EcoTread 2,29,118.56,High-performance off_road tire.,tire,BrandB,17.56,13.21,"(0.65, 0.63, 0.61)","{'Rubber': 85, 'Steel': 20}",low,387.0,759.2,off_road
TI8461,EcoTread 1,43,130.81,Durable all_season tire.,tire,BrandE,17.46,14.52,"(0.79, 0.7, 0.7)","{'Rubber': 83, 'Steel': 20}",high,521.4,862.2,all_season
TI7852,TrailRider 5,2,193.42,High-performance performance tire.,tire,BrandE,17.5,13.93,"(0.67, 0.63, 0.61)","{'Rubber': 88, 'Steel': 17}",high,377.7,949.1,performance
TI1232,AllRoad 3,16,157.68,High-performance winter tire.,tire,BrandB,17.53,10.96,"(0.69, 0.8, 0.7)","{'Rubber': 89, 'Steel': 11}",high,462.9,807.1,winter
TI3714,SpeedMaster 5,10,127.81,High-performance summer tire.,tire,BrandD,17.4,14.98,"(0.63, 0.7, 0.65)","{'Rubber': 90, 'Steel': 15}",low,384.9,853.5,summer
TI5716,TrailRider 2,36,129.37,Reliable summer tire.,tire,BrandC,17.6,12.6,"(0.67, 0.8, 0.67)","{'Rubber': 90, 'Steel': 17}",high,455.9,776.3,summer
TI6867,TrailRider 4,21,155.96,Durable winter tire.,tire,BrandB,17.51,11.8,"(0.71, 0.76, 0.75)","{'Rubber': 88, 'Steel': 13}",medium,429.2,998.8,winter
TI8241,EcoTread 4,47,173.33,Durable off_road tire.,tire,BrandE,17.43,14.19,"(0.75, 0.78, 0.69)","{'Rubber': 89, 'Steel': 14}",medium,415.0,973.5,off_road
