id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,max_stress,suspension_type
SU8967,TrailShock 2,3,159.55,Reliable spring suspension.,suspension,BrandE,17.36,7.29,"(0.51, 0.62, 0.79)","{'Steel': 65, 'Rubber': 34}",low,1528.4,spring
SU2225,TrailShock 9,14,277.43,Advanced leaf_spring suspension.,suspension,BrandA,17.34,8.49,"(0.7, 0.68, 0.56)","{'Steel': 65, 'Rubber': 23}",low,1366.7,leaf_spring
SU8792,SpringFlex 4,10,180.64,Durable coilover suspension.,suspension,BrandD,17.46,8.04,"(0.64, 0.54, 0.56)","{'Steel': 69, 'Rubber': 35}",low,1721.7,coilover
SU2175,SmoothDrive 7,9,247.73,Durable coilover suspension.,suspension,BrandC,17.56,9.74,"(0.63, 0.61, 0.59)","{'Steel': 65, 'Rubber': 20}",high,1365.1,coilover
SU4578,ShockMaster 6,47,151.7,Reliable hydraulic suspension.,suspension,BrandA,17.59,8.6,"(0.69, 0.73, 0.54)","{'Steel': 67, 'Rubber': 26}",medium,1314.2,hydraulic
SU8659,SpringFlex 1,37,273.18,High-performance coilover suspension.,suspension,BrandE,17.33,8.63,"(0.68, 0.77, 0.5)","{'Steel': 60, 'Rubber': 20}",low,1319.5,coilover
SU1319,TrailShock 7,25,226.98,Durable coilover suspension.,suspension,BrandB,17.32,7.59,"(0.5, 0.78, 0.51)","{'Steel': 68, 'Rubber': 37}",medium,1518.3,coilover
SU3241,SmoothDrive 4,35,181.91,High-performance hydraulic suspension.,suspension,BrandA,17.55,7.15,"(0.67, 0.7, 0.67)","{'Steel': 67, 'Rubber': 33}",high,1472.4,hydraulic
SU7763,AirRide 9,39,288.3,High-performance leaf_spring suspension.,suspension,BrandB,17.5,7.08,"(0.51, 0.72, 0.78)","{'Steel': 63, 'Rubber': 22}",high,1276.7,leaf_spring
SU7189,SmoothDrive 8,29,230.74,Durable air suspension.,suspension,BrandE,17.58,9.09,"(0.59, 0.75, 0.76)","{'Steel': 72, 'Rubber': 35}",medium,1383.2,air
SU9585,SmoothDrive 5,40,196.15,Durable coilover suspension.,suspension,BrandD,17.6,9.61,"(0.52, 0.55, 0.62)","{'Steel': 65, 'Rubber': 21}",high,1201.1,coilover
SU2337,AirRide 9,26,185.89,Advanced air suspension.,suspension,BrandD,17.56,8.7,"(0.66, 0.67, 0.54)","{'Steel': 77, 'Rubber': 29}",medium,1483.3,air
SU4206,AirRide 4,21,299.65,Durable spring suspension.,suspension,BrandA,17.56,8.88,"(0.66, 0.53, 0.64)","{'Steel': 62, 'Rubber': 40}",low,1409.4,spring
SU7013,TrailShock 8,43,217.46,Advanced air suspension.,suspension,BrandB,17.53,7.51,"(0.68, 0.71, 0.69)","{'Steel': 63, 'Rubber': 20}",medium,1338.2,air
SU5719,SpringFlex 7,40,182.03,Advanced hydraulic suspension.,suspension,BrandB,17.55,9.45,"(0.57, 0.61, 0.64)","{'Steel': 78, 'Rubber': 28}",high,1213.6,hydraulic
SU5619,SmoothDrive 9,12,285.67,High-performance hydraulic suspension.,suspension,BrandA,17.6,9.22,"(0.74, 0.64, 0.51)","{'Steel': 73, 'Rubber': 21}",low,1578.4,hydraulic
SU2277,SmoothDrive 3,41,241.51,High-performance spring suspension.,suspension,BrandA,17.39,8.86,"(0.51, 0.58, 0.53)","{'Steel': 69, 'Rubber': 24}",low,1236.4,spring
SU3907,SpringFlex 4,14,187.13,Reliable air suspension.,suspension,BrandA,17.31,8.99,"(0.64, 0.58, 0.8)","{'Steel': 67, 'Rubber': 32}",medium,1654.9,air
SU4874,TrailShock 4,39,242.79,Reliable leaf_spring suspension.,suspension,BrandA,17.38,9.22,"(0.59, 0.66, 0.78)","{'Steel': 78, 'Rubber': 38}",high,1331.7,leaf_spring
SU2882,TrailShock 7,8,238.83,High-performance coilover suspension.,suspension,BrandB,17.31,8.16,"(0.58, 0.79, 0.75)","{'Steel': 68, 'Rubber': 37}",high,1528.1,coilover
SU1861,TrailShock 9,3,287.26,Reliable air suspension.,suspension,BrandA,17.54,9.54,"(0.76, 0.57, 0.75)","{'Steel': 67, 'Rubber': 30}",high,1348.6,air
SU2290,TrailShock 4,19,154.05,Durable coilover suspension.,suspension,BrandC,17.6,8.38,"(0.73, 0.68, 0.62)","{'Steel': 62, 'Rubber': 27}",low,1530.8,coilover
SU6838,TrailShock 7,40,282.05,Reliable hydraulic suspension.,suspension,BrandD,17.37,8.23,"(0.68, 0.59, 0.61)","{'Steel': 77, 'Rubber': 23}",medium,1591.5,hydraulic
SU4952,AirRide 4,2,221.54,Reliable hydraulic suspension.,suspension,BrandD,17.35,9.09,"(0.55, 0.64, 0.69)","{'Steel': 75, 'Rubber': 37}",high,1784.8,hydraulic
SU5767,TrailShock 7,45,226.82,High-performance coilover suspension.,suspension,BrandD,17.51,8.82,"(0.5, 0.66, 0.62)","{'Steel': 78, 'Rubber': 26}",high,1769.5,coilover
SU4671,AirRide 8,48,164.94,Advanced leaf_spring suspension.,suspension,BrandB,17.52,7.85,"(0.52, 0.63, 0.62)","{'Steel': 62, 'Rubber': 39}",high,1318.0,leaf_spring
SU3897,ShockMaster 2,20,244.48,Advanced coilover suspension.,suspension,BrandC,17.56,9.94,"(0.5, 0.68, 0.66)","{'Steel': 60, 'Rubber': 37}",high,1759.3,coilover
SU9158,ShockMaster 3,29,195.18,High-performance coilover suspension.,suspension,BrandC,17.49,8.39,"(0.68, 0.76, 0.62)","{'Steel': 68, 'Rubber': 32}",low,1400.5,coilover
SU6678,ShockMaster 3,29,161.05,Advanced hydraulic suspension.,suspension,BrandD,17.36,9.34,"(0.51, 0.66, 0.59)","{'Steel': 66, 'Rubber': 29}",low,1704.6,hydraulic
SU8747,SpringFlex 3,19,210.26,Advanced air suspension.,suspension,BrandE,17.4,7.76,"(0.64, 0.77, 0.52)","{'Steel': 79, 'Rubber': 26}",medium,1534.6,air
SU6829,SpringFlex 2,23,244.83,Durable hydraulic suspension.,suspension,BrandE,17.55,8.95,"(0.53, 0.65, 0.65)","{'Steel': 70, 'Rubber': 40}",medium,1794.2,hydraulic
SU7181,SmoothDrive 6,14,233.06,Reliable hydraulic suspension.,suspension,BrandD,17.57,8.68,"(0.57, 0.54, 0.73)","{'Steel': 77, 'Rubber': 29}",low,1510.6,hydraulic
SU5659,SmoothDrive 9,11,271.1,Durable spring suspension.,suspension,BrandB,17.55,8.5,"(0.6, 0.78, 0.51)","{'Steel': 72, 'Rubber': 35}",low,1778.3,spring
SU8900,TrailShock 8,5,259.31,Reliable hydraulic suspension.,suspension,BrandB,17.39,9.68,"(0.8, 0.68, 0.78)","{'Steel': 61, 'Rubber': 21}",medium,1484.0,hydraulic
SU1598,SmoothDrive 7,18,239.18,Advanced leaf_spring suspension.,suspension,BrandE,17.35,8.97,"(0.63, 0.58, 0.78)","{'Steel': 67, 'Rubber': 25}",low,1636.3,leaf_spring
SU7285,SmoothDrive 9,41,222.75,High-performance air suspension.,suspension,BrandA,17.48,8.39,"(0.65, 0.79, 0.57)","{'Steel': 75, 'Rubber': 30}",low,1722.5,air
SU8592,AirRide 6,21,238.49,Advanced leaf_spring suspension.,suspension,BrandA,17.44,7.8,"(0.78, 0.72, 0.62)","{'Steel': 68, 'Rubber': 30}",low,1243.7,leaf_spring
SU3813,TrailShock 1,14,254.86,Advanced coilover suspension.,suspension,BrandD,17.36,7.8,"(0.66, 0.54, 0.57)","{'Steel': 60, 'Rubber': 40}",high,1397.5,coilover
SU4021,AirRide 4,27,275.18,Reliable spring suspension.,suspension,BrandC,17.5,9.57,"(0.68, 0.64, 0.68)","{'Steel': 71, 'Rubber': 32}",medium,1467.2,spring
SU2047,SpringFlex 2,18,274.06,Reliable leaf_spring suspension.,suspension,BrandC,17.59,7.92,"(0.58, 0.56, 0.72)","{'Steel': 62, 'Rubber': 21}",high,1470.1,leaf_spring
SU7436,SpringFlex 9,50,296.21,High-performance air suspension.,suspension,BrandE,17.39,9.56,"(0.56, 0.69, 0.69)","{'Steel': 69, 'Rubber': 27}",low,1316.6,air
SU7487,SmoothDrive 9,27,255.66,High-performance coilover suspension.,suspension,BrandB,17.43,7.43,"(0.58, 0.79, 0.56)","{'Steel': 76, 'Rubber': 35}",high,1653.5,coilover
SU4183,AirRide 2,44,283.42,Advanced hydraulic suspension.,suspension,BrandC,17.52,7.82,"(0.57, 0.56, 0.72)","{'Steel': 80, 'Rubber': 33}",high,1368.6,hydraulic
SU8477,SmoothDrive 5,22,204.19,High-performance coilover suspension.,suspension,BrandE,17.54,7.07,"(0.79, 0.64, 0.63)","{'Steel': 64, 'Rubber': 32}",low,1514.0,coilover
SU6302,AirRide 1,12,279.85,High-performance air suspension.,suspension,BrandD,17.52,7.94,"(0.6, 0.55, 0.73)","{'Steel': 77, 'Rubber': 32}",medium,1670.6,air
SU1366,SmoothDrive 3,15,186.85,Reliable leaf_spring suspension.,suspension,BrandE,17.38,9.54,"(0.72, 0.62, 0.66)","{'Steel': 71, 'Rubber': 31}",high,1406.9,leaf_spring
SU5499,SpringFlex 8,45,156.19,High-performance spring suspension.,suspension,BrandA,17.53,8.51,"(0.72, 0.58, 0.56)","{'Steel': 71, 'Rubber': 38}",medium,1238.9,spring
SU9781,TrailShock 8,11,286.56,High-performance leaf_spring suspension.,suspension,BrandA,17.4,8.13,"(0.52, 0.63, 0.79)","{'Steel': 65, 'Rubber': 35}",medium,1562.0,leaf_spring
SU7498,SpringFlex 2,25,293.59,Durable hydraulic suspension.,suspension,BrandC,17.47,7.49,"(0.67, 0.55, 0.64)","{'Steel': 65, 'Rubber': 39}",medium,1349.0,hydraulic
SU6706,ShockMaster 5,49,200.9,Durable hydraulic suspension.,suspension,BrandC,17.33,7.08,"(0.64, 0.76, 0.67)","{'Steel': 66, 'Rubber': 30}",low,1566.2,hydraulic
SU6420,SpringFlex 2,25,226.01,Reliable leaf_spring suspension.,suspension,BrandB,17.46,9.68,"(0.64, 0.79, 0.71)","{'Steel': 74, 'Rubber': 23}",low,1614.1,leaf_spring
SU2878,SmoothDrive 4,49,150.38,Durable coilover suspension.,suspension,BrandE,17.47,7.2,"(0.55, 0.56, 0.57)","{'Steel': 64, 'Rubber': 35}",high,1293.6,coilover
SU7931,TrailShock 6,33,241.76,Reliable coilover suspension.,suspension,BrandE,17.55,8.57,"(0.58, 0.74, 0.58)","{'Steel': 77, 'Rubber': 20}",high,1520.6,coilover
SU5045,TrailShock 4,19,294.3,Durable coilover suspension.,suspension,BrandC,17.44,8.5,"(0.62, 0.77, 0.77)","{'Steel': 60, 'Rubber': 31}",medium,1491.7,coilover
SU3435,AirRide 8,18,267.31,Durable air suspension.,suspension,BrandE,17.6,7.31,"(0.52, 0.68, 0.71)","{'Steel': 76, 'Rubber': 35}",medium,1642.4,air
SU4471,TrailShock 1,23,193.32,Advanced spring suspension.,suspension,BrandE,17.47,9.74,"(0.57, 0.6, 0.74)","{'Steel': 64, 'Rubber': 31}",low,1354.9,spring
SU1012,SpringFlex 3,13,282.65,Durable leaf_spring suspension.,suspension,BrandE,17.39,9.11,"(0.8, 0.74, 0.73)","{'Steel': 66, 'Rubber': 27}",medium,1358.6,leaf_spring
SU7565,ShockMaster 4,32,264.3,High-performance hydraulic suspension.,suspension,BrandE,17.47,9.69,"(0.65, 0.62, 0.75)","{'Steel': 74, 'Rubber': 22}",low,1290.2,hydraulic
SU4866,TrailShock 1,11,222.84,High-performance air suspension.,suspension,BrandB,17.4,9.7,"(0.7, 0.72, 0.57)","{'Steel': 66, 'Rubber': 36}",high,1298.5,air
SU3782,TrailShock 2,23,152.59,Durable air suspension.,suspension,BrandA,17.43,9.19,"(0.57, 0.67, 0.7)","{'Steel': 76, 'Rubber': 32}",high,1504.4,air
SU8041,ShockMaster 7,15,258.47,Advanced coilover suspension.,suspension,BrandE,17.49,9.09,"(0.72, 0.59, 0.67)","{'Steel': 72, 'Rubber': 29}",high,1299.5,coilover
SU8135,AirRide 4,30,261.81,Durable spring suspension.,suspension,BrandB,17.36,7.61,"(0.54, 0.69, 0.79)","{'Steel': 73, 'Rubber': 39}",low,1366.1,spring
SU8638,AirRide 5,31,289.94,Advanced hydraulic suspension.,suspension,BrandD,17.55,9.9,"(0.8, 0.54, 0.58)","{'Steel': 64, 'Rubber': 31}",high,1607.3,hydraulic
SU2573,TrailShock 8,10,270.69,Advanced leaf_spring suspension.,suspension,BrandD,17.46,8.68,"(0.55, 0.59, 0.59)","{'Steel': 60, 'Rubber': 24}",high,1619.9,leaf_spring
SU4822,SmoothDrive 6,24,179.66,Reliable coilover suspension.,suspension,BrandB,17.51,8.71,"(0.77, 0.65, 0.53)","{'Steel': 69, 'Rubber': 37}",low,1692.8,coilover
SU4948,SpringFlex 2,16,189.69,High-performance leaf_spring suspension.,suspension,BrandB,17.39,9.32,"(0.71, 0.74, 0.59)","{'Steel': 60, 'Rubber': 34}",medium,1356.3,leaf_spring
SU4683,ShockMaster 9,5,180.06,Durable spring suspension.,suspension,BrandC,17.43,8.19,"(0.52, 0.51, 0.66)","{'Steel': 67, 'Rubber': 27}",low,1268.7,spring
SU8774,TrailShock 7,33,222.18,Durable leaf_spring suspension.,suspension,BrandB,17.4,8.95,"(0.72, 0.7, 0.5)","{'Steel': 64, 'Rubber': 39}",low,1653.7,leaf_spring
SU2785,SmoothDrive 7,4,221.61,Durable leaf_spring suspension.,suspension,BrandA,17.54,7.48,"(0.8, 0.61, 0.72)","{'Steel': 62, 'Rubber': 34}",high,1238.8,leaf_spring
SU6801,SmoothDrive 8,44,236.96,Advanced coilover suspension.,suspension,BrandB,17.46,9.12,"(0.62, 0.54, 0.59)","{'Steel': 63, 'Rubber': 33}",medium,1353.6,coilover
SU3458,TrailShock 6,12,271.8,Advanced hydraulic suspension.,suspension,BrandC,17.58,8.53,"(0.52, 0.68, 0.69)","{'Steel': 72, 'Rubber': 28}",medium,1690.0,hydraulic
SU6318,SmoothDrive 9,1,216.76,Durable air suspension.,suspension,BrandB,17.59,9.31,"(0.71, 0.61, 0.65)","{'Steel': 75, 'Rubber': 21}",medium,1500.1,air
SU5176,AirRide 7,49,182.74,Durable leaf_spring suspension.,suspension,BrandD,17.6,8.7,"(0.68, 0.66, 0.66)","{'Steel': 62, 'Rubber': 20}",medium,1233.2,leaf_spring
SU3756,TrailShock 5,29,218.51,Reliable coilover suspension.,suspension,BrandC,17.52,9.74,"(0.61, 0.61, 0.57)","{'Steel': 67, 'Rubber': 20}",high,1501.5,coilover
SU1604,SpringFlex 6,41,219.4,Advanced leaf_spring suspension.,suspension,BrandA,17.51,9.78,"(0.65, 0.6, 0.64)","{'Steel': 64, 'Rubber': 22}",low,1424.3,leaf_spring
SU2650,ShockMaster 5,43,213.25,High-performance coilover suspension.,suspension,BrandD,17.43,9.91,"(0.51, 0.67, 0.74)","{'Steel': 72, 'Rubber': 40}",low,1208.0,coilover
SU4822,AirRide 8,9,230.41,Reliable air suspension.,suspension,BrandA,17.36,9.8,"(0.79, 0.54, 0.76)","{'Steel': 66, 'Rubber': 38}",low,1227.6,air
SU8132,SmoothDrive 4,33,293.43,Reliable air suspension.,suspension,BrandB,17.36,9.11,"(0.53, 0.54, 0.54)","{'Steel': 78, 'Rubber': 28}",medium,1602.2,air
SU2780,SpringFlex 4,8,210.4,Advanced hydraulic suspension.,suspension,BrandD,17.49,8.74,"(0.6, 0.55, 0.8)","{'Steel': 71, 'Rubber': 24}",medium,1223.6,hydraulic
SU9759,SpringFlex 2,19,166.49,Durable leaf_spring suspension.,suspension,BrandA,17.58,9.74,"(0.56, 0.7, 0.51)","{'Steel': 64, 'Rubber': 30}",medium,1240.5,leaf_spring
SU7224,TrailShock 1,16,208.27,Durable air suspension.,suspension,BrandB,17.43,9.62,"(0.79, 0.5, 0.78)","{'Steel': 65, 'Rubber': 26}",low,1497.3,air
SU7059,ShockMaster 3,42,234.63,Durable air suspension.,suspension,BrandB,17.4,9.61,"(0.69, 0.52, 0.58)","{'Steel': 73, 'Rubber': 29}",low,1379.7,air
SU3925,AirRide 4,26,230.03,Durable spring suspension.,suspension,BrandB,17.45,9.85,"(0.57, 0.77, 0.54)","{'Steel': 69, 'Rubber': 37}",medium,1643.9,spring
SU6636,ShockMaster 6,6,182.49,Reliable coilover suspension.,suspension,BrandB,17.55,8.44,"(0.75, 0.57, 0.76)","{'Steel': 64, 'Rubber': 22}",high,1764.0,coilover
SU6635,SpringFlex 1,43,284.19,Durable spring suspension.,suspension,BrandB,17.41,9.24,"(0.7, 0.7, 0.53)","{'Steel': 77, 'Rubber': 20}",medium,1696.8,spring
SU2873,AirRide 8,37,179.15,Reliable coilover suspension.,suspension,BrandC,17.43,7.31,"(0.73, 0.57, 0.65)","{'Steel': 74, 'Rubber': 37}",high,1472.6,coilover
SU8040,SpringFlex 7,8,190.37,High-performance hydraulic suspension.,suspension,BrandB,17.53,7.44,"(0.64, 0.76, 0.63)","{'Steel': 70, 'Rubber': 20}",high,1500.2,hydraulic
SU6916,TrailShock 6,45,150.46,Advanced air suspension.,suspension,BrandE,17.51,8.04,"(0.6, 0.55, 0.57)","{'Steel': 77, 'Rubber': 35}",high,1425.1,air
SU4664,SmoothDrive 8,12,151.62,Reliable coilover suspension.,suspension,BrandD,17.52,9.4,"(0.62, 0.71, 0.68)","{'Steel': 70, 'Rubber': 37}",low,1579.6,coilover
SU5941,SpringFlex 4,31,270.44,High-performance leaf_spring suspension.,suspension,BrandC,17.33,9.16,"(0.61, 0.66, 0.74)","{'Steel': 68, 'Rubber': 26}",medium,1202.9,leaf_spring
SU8809,TrailShock 5,20,247.18,High-performance air suspension.,suspension,BrandD,17.44,9.81,"(0.67, 0.7, 0.71)","{'Steel': 64, 'Rubber': 33}",high,1445.6,air
SU8437,SmoothDrive 9,37,206.79,Reliable air suspension.,suspension,BrandB,17.37,8.1,"(0.63, 0.71, 0.63)","{'Steel': 67, 'Rubber': 33}",low,1714.6,air
SU9953,SmoothDrive 3,28,154.4,High-performance spring suspension.,suspension,BrandB,17.52,7.32,"(0.54, 0.65, 0.71)","{'Steel': 78, 'Rubber': 39}",medium,1228.7,spring
SU8644,ShockMaster 5,23,297.58,Reliable hydraulic suspension.,suspension,BrandA,17.58,7.64,"(0.62, 0.67, 0.54)","{'Steel': 69, 'Rubber': 39}",low,1271.0,hydraulic
SU7757,ShockMaster 4,7,203.07,High-performance leaf_spring suspension.,suspension,BrandA,17.53,9.23,"(0.59, 0.54, 0.64)","{'Steel': 71, 'Rubber': 36}",high,1572.4,leaf_spring
SU5188,SmoothDrive 9,45,232.97,Durable air suspension.,suspension,BrandB,17.54,8.54,"(0.64, 0.56, 0.73)","{'Steel': 69, 'Rubber': 30}",medium,1732.0,air
SU4893,SmoothDrive 5,8,176.55,Reliable spring suspension.,suspension,BrandC,17.41,8.64,"(0.52, 0.61, 0.78)","{'Steel': 74, 'Rubber': 36}",high,1477.8,spring
SU6912,ShockMaster 3,6,247.03,High-performance coilover suspension.,suspension,BrandA,17.38,9.87,"(0.64, 0.62, 0.5)","{'Steel': 79, 'Rubber': 32}",low,1300.4,coilover
SU4552,ShockMaster 5,6,291.61,Reliable leaf_spring suspension.,suspension,BrandC,17.34,8.02,"(0.52, 0.77, 0.69)","{'Steel': 70, 'Rubber': 34}",medium,1346.7,leaf_spring
SU3990,AirRide 9,25,235.02,Reliable leaf_spring suspension.,suspension,BrandB,17.48,8.83,"(0.5, 0.68, 0.78)","{'Steel': 76, 'Rubber': 37}",high,1793.4,leaf_spring
SU9451,SpringFlex 1,25,173.09,High-performance hydraulic suspension.,suspension,BrandB,17.6,7.46,"(0.71, 0.54, 0.67)","{'Steel': 80, 'Rubber': 36}",high,1443.0,hydraulic
SU8518,ShockMaster 2,7,200.42,Advanced coilover suspension.,suspension,BrandE,17.51,7.84,"(0.74, 0.52, 0.62)","{'Steel': 71, 'Rubber': 35}",high,1756.2,coilover
SU4397,SpringFlex 5,36,203.11,Durable spring suspension.,suspension,BrandC,17.47,8.71,"(0.65, 0.79, 0.75)","{'Steel': 80, 'Rubber': 37}",high,1790.5,spring
SU7095,SpringFlex 1,32,249.0,Durable spring suspension.,suspension,BrandE,17.39,9.21,"(0.51, 0.58, 0.59)","{'Steel': 63, 'Rubber': 24}",medium,1759.3,spring
SU2816,SpringFlex 6,26,175.86,Reliable leaf_spring suspension.,suspension,BrandB,17.3,8.35,"(0.75, 0.58, 0.71)","{'Steel': 76, 'Rubber': 34}",low,1427.2,leaf_spring
SU1649,SpringFlex 1,15,295.51,Advanced hydraulic suspension.,suspension,BrandD,17.35,9.39,"(0.64, 0.56, 0.72)","{'Steel': 73, 'Rubber': 31}",high,1493.9,hydraulic
SU9727,SmoothDrive 4,34,168.49,Advanced leaf_spring suspension.,suspension,BrandB,17.45,8.32,"(0.64, 0.69, 0.63)","{'Steel': 66, 'Rubber': 38}",medium,1796.7,leaf_spring
SU6925,ShockMaster 6,5,269.9,Advanced hydraulic suspension.,suspension,BrandD,17.44,8.22,"(0.72, 0.62, 0.56)","{'Steel': 75, 'Rubber': 25}",low,1750.5,hydraulic
SU8892,AirRide 2,45,291.51,Durable coilover suspension.,suspension,BrandB,17.6,9.87,"(0.65, 0.53, 0.72)","{'Steel': 66, 'Rubber': 27}",high,1256.0,coilover
SU4998,TrailShock 1,38,272.24,Advanced spring suspension.,suspension,BrandA,17.58,9.25,"(0.78, 0.54, 0.78)","{'Steel': 67, 'Rubber': 33}",medium,1779.5,spring
SU6879,TrailShock 9,7,290.3,Reliable air suspension.,suspension,BrandD,17.54,8.47,"(0.78, 0.55, 0.71)","{'Steel': 62, 'Rubber': 29}",medium,1241.6,air
SU1077,SmoothDrive 3,44,288.58,Advanced coilover suspension.,suspension,BrandC,17.51,7.17,"(0.59, 0.57, 0.56)","{'Steel': 77, 'Rubber': 34}",high,1250.7,coilover
SU6128,SpringFlex 5,16,221.58,Advanced spring suspension.,suspension,BrandA,17.57,9.8,"(0.69, 0.79, 0.66)","{'Steel': 62, 'Rubber': 30}",high,1230.7,spring
SU3500,SpringFlex 4,12,210.62,Durable leaf_spring suspension.,suspension,BrandE,17.49,8.93,"(0.58, 0.68, 0.57)","{'Steel': 77, 'Rubber': 34}",high,1399.2,leaf_spring
SU5589,ShockMaster 1,31,215.11,Durable hydraulic suspension.,suspension,BrandE,17.49,7.03,"(0.59, 0.76, 0.64)","{'Steel': 64, 'Rubber': 26}",high,1494.3,hydraulic
SU6668,TrailShock 5,32,189.44,Reliable coilover suspension.,suspension,BrandE,17.32,7.7,"(0.75, 0.53, 0.55)","{'Steel': 66, 'Rubber': 33}",low,1691.5,coilover
SU4844,SmoothDrive 3,45,239.19,Advanced leaf_spring suspension.,suspension,BrandC,17.32,7.97,"(0.64, 0.59, 0.57)","{'Steel': 63, 'Rubber': 29}",high,1508.3,leaf_spring
SU2849,SpringFlex 8,43,264.51,Advanced coilover suspension.,suspension,BrandB,17.43,8.18,"(0.71, 0.74, 0.77)","{'Steel': 60, 'Rubber': 27}",low,1223.3,coilover
SU1710,SpringFlex 7,30,177.03,High-performance leaf_spring suspension.,suspension,BrandA,17.52,8.83,"(0.66, 0.51, 0.58)","{'Steel': 68, 'Rubber': 21}",low,1364.8,leaf_spring
SU3692,TrailShock 8,35,159.44,Durable spring suspension.,suspension,BrandD,17.44,9.13,"(0.7, 0.64, 0.59)","{'Steel': 64, 'Rubber': 40}",high,1657.4,spring
SU3794,AirRide 3,24,203.17,Advanced air suspension.,suspension,BrandB,17.48,8.84,"(0.51, 0.51, 0.65)","{'Steel': 66, 'Rubber': 37}",medium,1648.7,air
SU8221,ShockMaster 9,1,201.68,Reliable air suspension.,suspension,BrandE,17.36,8.24,"(0.78, 0.6, 0.58)","{'Steel': 60, 'Rubber': 27}",medium,1449.7,air
SU8728,AirRide 1,31,171.28,Reliable coilover suspension.,suspension,BrandB,17.44,9.18,"(0.8, 0.66, 0.54)","{'Steel': 60, 'Rubber': 25}",low,1456.2,coilover
SU2209,TrailShock 2,34,272.42,Advanced spring suspension.,suspension,BrandD,17.55,8.37,"(0.65, 0.65, 0.53)","{'Steel': 67, 'Rubber': 27}",medium,1521.7,spring
SU1276,SpringFlex 9,10,163.35,High-performance leaf_spring suspension.,suspension,BrandC,17.5,7.38,"(0.72, 0.63, 0.75)","{'Steel': 61, 'Rubber': 34}",low,1221.0,leaf_spring
SU1040,TrailShock 3,48,279.38,Durable hydraulic suspension.,suspension,BrandC,17.3,8.7,"(0.6, 0.69, 0.63)","{'Steel': 80, 'Rubber': 22}",medium,1758.1,hydraulic
SU3889,AirRide 1,50,254.37,Durable air suspension.,suspension,BrandB,17.34,8.32,"(0.56, 0.5, 0.58)","{'Steel': 79, 'Rubber': 38}",high,1605.5,air
SU3892,AirRide 8,16,297.68,Durable hydraulic suspension.,suspension,BrandD,17.47,7.47,"(0.69, 0.71, 0.59)","{'Steel': 78, 'Rubber': 27}",medium,1609.0,hydraulic
SU6715,TrailShock 9,42,259.22,Durable leaf_spring suspension.,suspension,BrandA,17.6,7.7,"(0.74, 0.73, 0.52)","{'Steel': 70, 'Rubber': 31}",low,1297.8,leaf_spring
SU1398,SpringFlex 6,28,186.81,Durable spring suspension.,suspension,BrandE,17.5,9.77,"(0.57, 0.54, 0.7)","{'Steel': 61, 'Rubber': 23}",low,1571.1,spring
SU6944,SmoothDrive 1,17,266.48,Advanced air suspension.,suspension,BrandD,17.46,9.74,"(0.56, 0.79, 0.75)","{'Steel': 66, 'Rubber': 25}",medium,1554.2,air
SU9953,SpringFlex 1,25,186.27,High-performance spring suspension.,suspension,BrandC,17.49,8.03,"(0.57, 0.52, 0.69)","{'Steel': 65, 'Rubber': 35}",low,1547.1,spring
SU8105,SmoothDrive 7,46,259.25,Advanced coilover suspension.,suspension,BrandD,17.4,7.14,"(0.63, 0.59, 0.6)","{'Steel': 77, 'Rubber': 30}",high,1233.4,coilover
SU9355,SpringFlex 4,26,199.28,Durable spring suspension.,suspension,BrandA,17.31,7.08,"(0.55, 0.69, 0.75)","{'Steel': 78, 'Rubber': 28}",medium,1497.0,spring
SU3700,TrailShock 8,13,222.38,Reliable coilover suspension.,suspension,BrandC,17.56,9.07,"(0.77, 0.66, 0.62)","{'Steel': 61, 'Rubber': 21}",medium,1775.4,coilover
SU6266,AirRide 8,38,208.69,High-performance hydraulic suspension.,suspension,BrandB,17.5,7.13,"(0.52, 0.77, 0.76)","{'Steel': 71, 'Rubber': 28}",low,1616.1,hydraulic
SU3239,SpringFlex 7,37,253.08,High-performance coilover suspension.,suspension,BrandE,17.51,7.11,"(0.74, 0.5, 0.69)","{'Steel': 62, 'Rubber': 25}",medium,1428.1,coilover
SU1204,ShockMaster 6,19,291.03,Advanced leaf_spring suspension.,suspension,BrandE,17.58,9.5,"(0.66, 0.58, 0.68)","{'Steel': 65, 'Rubber': 30}",medium,1391.6,leaf_spring
SU3145,ShockMaster 7,5,241.65,Advanced leaf_spring suspension.,suspension,BrandB,17.4,7.16,"(0.73, 0.73, 0.59)","{'Steel': 70, 'Rubber': 21}",low,1423.2,leaf_spring
SU3468,SpringFlex 7,45,244.6,Advanced air suspension.,suspension,BrandD,17.56,8.67,"(0.74, 0.61, 0.59)","{'Steel': 72, 'Rubber': 37}",high,1549.9,air
SU7210,ShockMaster 9,7,160.33,Durable spring suspension.,suspension,BrandC,17.51,9.02,"(0.5, 0.7, 0.53)","{'Steel': 64, 'Rubber': 30}",medium,1758.9,spring
SU3065,AirRide 3,16,208.27,Advanced air suspension.,suspension,BrandC,17.52,7.62,"(0.63, 0.74, 0.72)","{'Steel': 68, 'Rubber': 26}",low,1760.9,air
