id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,primary_color,secondary_color,finish,protection_type
DT5147,Flame 4,6,144.08,High-quality decal/tint.,decalandtint,BrandB,17.54,0.58,"(1.02, 1.04, 1.18)","{'Vinyl': 71, 'Adhesive': 30}",low,708090,FF5733,unfinished,uv
DT6081,Flame 2,7,82.1,Custom decal/tint.,decalandtint,BrandC,17.46,0.99,"(1.35, 1.04, 1.35)","{'Vinyl': 76, 'Adhesive': 13}",low,FF0000,708090,unfinished,dust
DT3048,Custom 3,15,139.11,Vibrant decal/tint.,decalandtint,BrandC,17.48,0.61,"(1.21, 1.35, 1.08)","{'Vinyl': 82, 'Adhesive': 20}",low,2980B9,FF5733,unfinished,dust
DT2205,Custom 4,14,139.28,Vibrant decal/tint.,decalandtint,BrandC,17.45,0.65,"(1.18, 1.15, 1.05)","{'Vinyl': 80, 'Adhesive': 21}",high,2980B9,F5F5F5,glossy,light
DT5347,Custom 5,40,97.94,Custom decal/tint.,decalandtint,BrandB,17.53,0.91,"(1.16, 1.29, 1.32)","{'Vinyl': 85, 'Adhesive': 27}",medium,2980B9,2F4F4F,matte,dust
DT3564,Graphic 3,39,106.0,Vibrant decal/tint.,decalandtint,BrandB,17.41,0.64,"(1.1, 1.08, 1.14)","{'Vinyl': 78, 'Adhesive': 11}",low,FF5733,8B4513,matte,dust
DT4453,Blackout 8,2,143.25,Vibrant decal/tint.,decalandtint,BrandA,17.54,0.94,"(1.18, 1.05, 1.27)","{'Vinyl': 73, 'Adhesive': 23}",high,DAA520,2980B9,unfinished,dust
DT4992,Flame 6,36,138.88,Custom decal/tint.,decalandtint,BrandA,17.48,0.87,"(1.17, 1.11, 1.28)","{'Vinyl': 80, 'Adhesive': 20}",low,FF5733,FF0000,matte,uv
DT4239,Graphic 2,29,130.62,Vibrant decal/tint.,decalandtint,BrandC,17.46,0.52,"(1.04, 1.14, 1.15)","{'Vinyl': 85, 'Adhesive': 21}",low,8B4513,FF5733,glossy,dust
DT8523,Custom 2,8,117.06,High-quality decal/tint.,decalandtint,BrandA,17.44,0.78,"(1.41, 1.42, 1.31)","{'Vinyl': 72, 'Adhesive': 18}",medium,FF5733,2980B9,unfinished,light
DT8048,Racing 1,29,100.0,Vibrant decal/tint.,decalandtint,BrandC,17.58,0.93,"(1.21, 1.26, 1.07)","{'Vinyl': 80, 'Adhesive': 29}",undefined,FF5733,2980B9,glossy,light
DT4454,Graphic 4,15,88.87,Vibrant decal/tint.,decalandtint,BrandB,17.42,0.79,"(1.37, 1.43, 1.09)","{'Vinyl': 87, 'Adhesive': 20}",high,F5DEB3,2F4F4F,matte,light
DT1880,Custom 1,6,145.97,Durable decal/tint.,decalandtint,BrandC,17.43,0.89,"(1.18, 1.45, 1.34)","{'Vinyl': 76, 'Adhesive': 11}",high,8B4513,FF5733,glossy,dust
DT7657,Custom 8,41,94.65,Custom decal/tint.,decalandtint,BrandB,17.51,0.68,"(1.15, 1.49, 1.32)","{'Vinyl': 79, 'Adhesive': 11}",medium,D4AF37,DAA520,glossy,dust
DT8276,Graphic 4,36,112.44,Durable decal/tint.,decalandtint,BrandA,17.48,0.73,"(1.28, 1.29, 1.16)","{'Vinyl': 82, 'Adhesive': 20}",low,F5F5F5,2980B9,unfinished,light
DT2380,Flame 5,49,80.9,Custom decal/tint.,decalandtint,BrandB,17.54,0.65,"(1.13, 1.18, 1.15)","{'Vinyl': 72, 'Adhesive': 29}",medium,2F4F4F,2980B9,glossy,light
DT2754,Blackout 8,26,100.95,Vibrant decal/tint.,decalandtint,BrandA,17.54,0.64,"(1.34, 1.04, 1.21)","{'Vinyl': 79, 'Adhesive': 23}",undefined,FF5733,F5F5F5,matte,scratch
DT4393,Flame 2,5,98.43,Custom decal/tint.,decalandtint,BrandA,17.57,0.64,"(1.1, 1.29, 1.28)","{'Vinyl': 77, 'Adhesive': 16}",high,2F4F4F,8B4513,matte,scratch
DT7722,Custom 2,19,87.01,Custom decal/tint.,decalandtint,BrandA,17.4,0.6,"(1.06, 1.23, 1.09)","{'Vinyl': 78, 'Adhesive': 24}",low,FF5733,2F4F4F,matte,scratch
DT6082,Custom 2,49,137.47,Custom decal/tint.,decalandtint,BrandB,17.41,0.79,"(1.4, 1.2, 1.25)","{'Vinyl': 81, 'Adhesive': 28}",medium,F5DEB3,2F4F4F,matte,uv
DT2062,Blackout 7,41,141.04,Custom decal/tint.,decalandtint,BrandC,17.44,0.98,"(1.05, 1.2, 1.4)","{'Vinyl': 84, 'Adhesive': 18}",undefined,FF5733,2980B9,unfinished,uv
DT6475,Custom 9,19,119.61,Custom decal/tint.,decalandtint,BrandA,17.55,0.85,"(1.18, 1.45, 1.37)","{'Vinyl': 77, 'Adhesive': 25}",medium,D4AF37,DAA520,unfinished,light
DT5182,Blackout 4,43,111.06,Custom decal/tint.,decalandtint,BrandA,17.6,0.63,"(1.22, 1.11, 1.18)","{'Vinyl': 87, 'Adhesive': 24}",undefined,2980B9,DAA520,matte,uv
DT8687,Graphic 3,17,149.23,High-quality decal/tint.,decalandtint,BrandC,17.55,0.62,"(1.27, 1.33, 1.41)","{'Vinyl': 73, 'Adhesive': 23}",high,708090,2980B9,unfinished,uv
DT7675,Graphic 5,31,119.61,Vibrant decal/tint.,decalandtint,BrandB,17.49,0.76,"(1.07, 1.48, 1.35)","{'Vinyl': 82, 'Adhesive': 26}",undefined,2F4F4F,FF5733,glossy,uv
DT8387,Graphic 1,2,92.42,Custom decal/tint.,decalandtint,BrandA,17.41,0.9,"(1.27, 1.12, 1.03)","{'Vinyl': 80, 'Adhesive': 29}",undefined,F5F5F5,F5DEB3,glossy,uv
DT8603,Racing 5,39,100.56,High-quality decal/tint.,decalandtint,BrandA,17.49,0.77,"(1.07, 1.46, 1.02)","{'Vinyl': 88, 'Adhesive': 14}",undefined,F5DEB3,FF0000,matte,dust
DT5648,Blackout 4,17,144.25,High-quality decal/tint.,decalandtint,BrandB,17.4,0.93,"(1.11, 1.18, 1.2)","{'Vinyl': 83, 'Adhesive': 19}",high,F5F5F5,D4AF37,unfinished,dust
DT2565,Graphic 1,17,106.29,High-quality decal/tint.,decalandtint,BrandC,17.58,0.57,"(1.23, 1.34, 1.33)","{'Vinyl': 90, 'Adhesive': 13}",low,F5F5F5,D4AF37,matte,light
DT9325,Blackout 6,10,93.43,Custom decal/tint.,decalandtint,BrandA,17.49,0.79,"(1.25, 1.4, 1.38)","{'Vinyl': 85, 'Adhesive': 17}",undefined,DAA520,2980B9,matte,uv
DT3157,Graphic 7,15,99.47,High-quality decal/tint.,decalandtint,BrandB,17.46,0.96,"(1.41, 1.0, 1.16)","{'Vinyl': 71, 'Adhesive': 18}",high,FF5733,D4AF37,unfinished,uv
DT7638,Custom 6,34,115.76,Custom decal/tint.,decalandtint,BrandA,17.42,0.69,"(1.32, 1.47, 1.12)","{'Vinyl': 80, 'Adhesive': 25}",medium,2F4F4F,708090,glossy,scratch
DT8398,Flame 3,34,117.67,Custom decal/tint.,decalandtint,BrandA,17.47,0.77,"(1.26, 1.12, 1.49)","{'Vinyl': 79, 'Adhesive': 20}",undefined,8B4513,708090,unfinished,dust
DT5944,Graphic 9,3,147.57,Durable decal/tint.,decalandtint,BrandC,17.58,0.96,"(1.28, 1.14, 1.42)","{'Vinyl': 73, 'Adhesive': 20}",medium,2F4F4F,DAA520,unfinished,dust
DT5760,Blackout 1,8,148.6,Durable decal/tint.,decalandtint,BrandB,17.58,0.84,"(1.17, 1.09, 1.49)","{'Vinyl': 78, 'Adhesive': 19}",undefined,DAA520,F5F5F5,glossy,scratch
DT9747,Racing 6,24,117.36,Custom decal/tint.,decalandtint,BrandA,17.58,0.74,"(1.35, 1.07, 1.42)","{'Vinyl': 79, 'Adhesive': 23}",high,F5F5F5,FF5733,glossy,uv
DT2659,Flame 5,46,136.08,High-quality decal/tint.,decalandtint,BrandA,17.52,0.7,"(1.36, 1.06, 1.23)","{'Vinyl': 90, 'Adhesive': 25}",high,FF5733,FF5733,unfinished,dust
DT9662,Custom 2,47,91.51,Vibrant decal/tint.,decalandtint,BrandC,17.51,0.95,"(1.15, 1.28, 1.18)","{'Vinyl': 75, 'Adhesive': 20}",low,2F4F4F,D4AF37,glossy,light
DT7163,Blackout 9,45,116.98,Durable decal/tint.,decalandtint,BrandB,17.53,0.91,"(1.18, 1.47, 1.38)","{'Vinyl': 74, 'Adhesive': 30}",low,DAA520,F5DEB3,matte,dust
DT7103,Flame 7,24,91.42,Durable decal/tint.,decalandtint,BrandB,17.5,0.84,"(1.16, 1.04, 1.0)","{'Vinyl': 71, 'Adhesive': 23}",high,2F4F4F,F5DEB3,unfinished,scratch
DT3019,Racing 5,13,92.83,Vibrant decal/tint.,decalandtint,BrandA,17.58,0.65,"(1.14, 1.02, 1.32)","{'Vinyl': 73, 'Adhesive': 29}",high,D4AF37,DAA520,unfinished,uv
DT2373,Blackout 9,7,93.65,Durable decal/tint.,decalandtint,BrandC,17.54,0.86,"(1.2, 1.11, 1.02)","{'Vinyl': 86, 'Adhesive': 23}",undefined,DAA520,DAA520,matte,light
DT6667,Racing 2,13,96.8,Durable decal/tint.,decalandtint,BrandC,17.5,0.96,"(1.5, 1.16, 1.31)","{'Vinyl': 90, 'Adhesive': 11}",high,F5F5F5,2980B9,unfinished,uv
DT9527,Custom 8,39,100.5,High-quality decal/tint.,decalandtint,BrandB,17.57,0.92,"(1.03, 1.31, 1.03)","{'Vinyl': 77, 'Adhesive': 13}",medium,8B4513,DAA520,glossy,scratch
DT3322,Graphic 2,40,134.58,Custom decal/tint.,decalandtint,BrandC,17.41,0.75,"(1.24, 1.47, 1.16)","{'Vinyl': 71, 'Adhesive': 23}",high,8B4513,D4AF37,glossy,light
DT3928,Custom 7,22,129.59,Custom decal/tint.,decalandtint,BrandA,17.58,0.63,"(1.11, 1.4, 1.31)","{'Vinyl': 76, 'Adhesive': 13}",low,2980B9,DAA520,matte,uv
DT1093,Custom 5,41,118.17,High-quality decal/tint.,decalandtint,BrandA,17.41,0.57,"(1.49, 1.22, 1.18)","{'Vinyl': 90, 'Adhesive': 17}",low,F5F5F5,FF5733,unfinished,light
DT2154,Racing 4,45,93.12,Durable decal/tint.,decalandtint,BrandA,17.47,0.9,"(1.24, 1.38, 1.19)","{'Vinyl': 84, 'Adhesive': 29}",medium,D4AF37,2F4F4F,glossy,scratch
DT6581,Graphic 1,14,127.97,Durable decal/tint.,decalandtint,BrandB,17.52,0.68,"(1.05, 1.23, 1.41)","{'Vinyl': 71, 'Adhesive': 26}",undefined,F5F5F5,D4AF37,matte,dust
DT3844,Custom 4,33,87.23,Vibrant decal/tint.,decalandtint,BrandB,17.4,0.72,"(1.03, 1.21, 1.0)","{'Vinyl': 85, 'Adhesive': 20}",low,FF5733,F5F5F5,unfinished,scratch
DT3843,Racing 3,29,89.85,High-quality decal/tint.,decalandtint,BrandC,17.6,0.56,"(1.31, 1.49, 1.23)","{'Vinyl': 75, 'Adhesive': 28}",medium,708090,708090,unfinished,dust
DT1388,Blackout 2,47,133.64,Custom decal/tint.,decalandtint,BrandC,17.42,0.95,"(1.49, 1.28, 1.39)","{'Vinyl': 75, 'Adhesive': 15}",low,FF0000,FF5733,matte,dust
DT5046,Custom 2,38,148.23,Durable decal/tint.,decalandtint,BrandC,17.53,0.84,"(1.39, 1.48, 1.12)","{'Vinyl': 83, 'Adhesive': 17}",high,2F4F4F,FF5733,unfinished,light
DT9891,Custom 3,38,120.13,Vibrant decal/tint.,decalandtint,BrandC,17.58,0.93,"(1.25, 1.36, 1.47)","{'Vinyl': 72, 'Adhesive': 21}",low,8B4513,D4AF37,glossy,uv
DT2773,Flame 5,1,132.44,Custom decal/tint.,decalandtint,BrandB,17.44,0.58,"(1.26, 1.23, 1.34)","{'Vinyl': 76, 'Adhesive': 17}",high,708090,2F4F4F,unfinished,scratch
DT6741,Racing 5,32,89.27,Custom decal/tint.,decalandtint,BrandA,17.44,0.81,"(1.33, 1.19, 1.33)","{'Vinyl': 77, 'Adhesive': 12}",undefined,8B4513,D4AF37,matte,uv
DT3123,Graphic 4,16,105.2,Vibrant decal/tint.,decalandtint,BrandC,17.53,0.64,"(1.43, 1.26, 1.31)","{'Vinyl': 85, 'Adhesive': 30}",low,F5DEB3,708090,unfinished,light
DT3147,Custom 2,5,98.43,High-quality decal/tint.,decalandtint,BrandC,17.48,0.63,"(1.45, 1.22, 1.09)","{'Vinyl': 73, 'Adhesive': 10}",undefined,DAA520,F5DEB3,matte,dust
DT8759,Custom 4,18,88.99,Custom decal/tint.,decalandtint,BrandB,17.54,0.64,"(1.38, 1.35, 1.19)","{'Vinyl': 85, 'Adhesive': 24}",low,F5DEB3,708090,unfinished,uv
DT6373,Flame 1,49,133.02,Vibrant decal/tint.,decalandtint,BrandA,17.58,0.54,"(1.4, 1.15, 1.32)","{'Vinyl': 85, 'Adhesive': 16}",high,8B4513,2980B9,unfinished,scratch
DT9469,Blackout 4,38,112.82,Durable decal/tint.,decalandtint,BrandC,17.57,0.9,"(1.0, 1.05, 1.47)","{'Vinyl': 74, 'Adhesive': 10}",medium,2980B9,FF5733,unfinished,uv
DT5138,Custom 6,26,100.34,High-quality decal/tint.,decalandtint,BrandA,17.51,0.66,"(1.32, 1.17, 1.25)","{'Vinyl': 80, 'Adhesive': 23}",low,D4AF37,FF0000,matte,light
DT8271,Flame 7,28,87.32,Durable decal/tint.,decalandtint,BrandA,17.57,0.85,"(1.26, 1.22, 1.22)","{'Vinyl': 90, 'Adhesive': 22}",high,F5DEB3,D4AF37,unfinished,uv
DT7834,Racing 6,4,93.54,Vibrant decal/tint.,decalandtint,BrandC,17.55,0.87,"(1.21, 1.26, 1.03)","{'Vinyl': 88, 'Adhesive': 22}",high,2F4F4F,2F4F4F,unfinished,dust
DT1469,Flame 9,13,95.44,High-quality decal/tint.,decalandtint,BrandB,17.4,0.78,"(1.08, 1.34, 1.43)","{'Vinyl': 82, 'Adhesive': 20}",undefined,FF0000,D4AF37,glossy,dust
DT1700,Graphic 9,49,116.19,Custom decal/tint.,decalandtint,BrandC,17.59,0.98,"(1.46, 1.33, 1.21)","{'Vinyl': 73, 'Adhesive': 29}",high,DAA520,FF0000,glossy,dust
DT4525,Flame 1,34,130.6,Durable decal/tint.,decalandtint,BrandB,17.43,0.65,"(1.2, 1.32, 1.13)","{'Vinyl': 84, 'Adhesive': 28}",medium,F5F5F5,2F4F4F,matte,dust
DT1653,Blackout 5,26,122.86,Vibrant decal/tint.,decalandtint,BrandB,17.47,0.66,"(1.31, 1.24, 1.48)","{'Vinyl': 86, 'Adhesive': 14}",medium,708090,F5F5F5,unfinished,light
DT4677,Racing 1,2,125.11,Custom decal/tint.,decalandtint,BrandC,17.52,0.53,"(1.29, 1.07, 1.44)","{'Vinyl': 78, 'Adhesive': 23}",medium,FF0000,8B4513,unfinished,light
DT4167,Racing 2,25,120.14,Durable decal/tint.,decalandtint,BrandA,17.52,0.65,"(1.4, 1.08, 1.45)","{'Vinyl': 76, 'Adhesive': 20}",undefined,FF5733,F5F5F5,matte,light
DT9197,Flame 5,8,139.83,Vibrant decal/tint.,decalandtint,BrandB,17.54,0.76,"(1.3, 1.01, 1.48)","{'Vinyl': 72, 'Adhesive': 11}",undefined,2F4F4F,2980B9,matte,uv
DT4203,Flame 3,28,130.34,Vibrant decal/tint.,decalandtint,BrandA,17.46,0.67,"(1.31, 1.18, 1.12)","{'Vinyl': 85, 'Adhesive': 16}",high,2F4F4F,F5F5F5,matte,scratch
DT4306,Custom 8,24,144.67,Custom decal/tint.,decalandtint,BrandC,17.49,0.83,"(1.04, 1.13, 1.36)","{'Vinyl': 79, 'Adhesive': 14}",low,FF5733,DAA520,glossy,light
DT5373,Custom 8,39,119.99,High-quality decal/tint.,decalandtint,BrandC,17.4,0.85,"(1.17, 1.18, 1.34)","{'Vinyl': 89, 'Adhesive': 13}",low,DAA520,DAA520,glossy,light
DT5892,Flame 2,12,143.83,High-quality decal/tint.,decalandtint,BrandC,17.51,0.73,"(1.31, 1.28, 1.4)","{'Vinyl': 72, 'Adhesive': 28}",low,D4AF37,FF5733,unfinished,scratch
DT3226,Blackout 2,16,131.29,Durable decal/tint.,decalandtint,BrandA,17.47,0.62,"(1.22, 1.18, 1.4)","{'Vinyl': 87, 'Adhesive': 23}",high,8B4513,F5DEB3,unfinished,uv
DT3964,Custom 1,24,147.8,Vibrant decal/tint.,decalandtint,BrandB,17.54,0.51,"(1.0, 1.09, 1.39)","{'Vinyl': 90, 'Adhesive': 17}",low,708090,F5DEB3,unfinished,light
DT8480,Flame 2,18,142.73,Durable decal/tint.,decalandtint,BrandA,17.5,0.64,"(1.18, 1.43, 1.01)","{'Vinyl': 78, 'Adhesive': 23}",undefined,2F4F4F,708090,matte,scratch
DT2785,Flame 2,29,140.02,Custom decal/tint.,decalandtint,BrandB,17.47,0.7,"(1.01, 1.28, 1.41)","{'Vinyl': 72, 'Adhesive': 28}",medium,2F4F4F,DAA520,unfinished,light
DT4284,Blackout 2,30,93.81,Durable decal/tint.,decalandtint,BrandB,17.54,0.83,"(1.06, 1.09, 1.39)","{'Vinyl': 90, 'Adhesive': 12}",undefined,DAA520,FF5733,matte,scratch
DT4605,Flame 3,11,106.5,Durable decal/tint.,decalandtint,BrandA,17.54,0.97,"(1.49, 1.21, 1.37)","{'Vinyl': 85, 'Adhesive': 15}",undefined,DAA520,FF0000,unfinished,light
DT1904,Racing 3,37,107.35,Durable decal/tint.,decalandtint,BrandC,17.58,0.8,"(1.06, 1.31, 1.01)","{'Vinyl': 89, 'Adhesive': 16}",medium,D4AF37,8B4513,matte,light
DT5781,Graphic 7,49,125.64,High-quality decal/tint.,decalandtint,BrandC,17.44,0.59,"(1.22, 1.18, 1.22)","{'Vinyl': 75, 'Adhesive': 28}",high,F5F5F5,FF0000,unfinished,light
DT9984,Racing 1,47,85.92,Custom decal/tint.,decalandtint,BrandC,17.45,0.5,"(1.47, 1.24, 1.14)","{'Vinyl': 74, 'Adhesive': 28}",medium,FF5733,708090,matte,scratch
DT8725,Blackout 6,46,93.9,Durable decal/tint.,decalandtint,BrandC,17.5,0.61,"(1.05, 1.35, 1.02)","{'Vinyl': 76, 'Adhesive': 11}",high,2F4F4F,2F4F4F,glossy,dust
DT6184,Racing 6,1,134.89,Custom decal/tint.,decalandtint,BrandA,17.5,0.81,"(1.02, 1.25, 1.3)","{'Vinyl': 70, 'Adhesive': 18}",medium,F5F5F5,2980B9,unfinished,dust
DT4426,Graphic 2,10,126.0,Vibrant decal/tint.,decalandtint,BrandA,17.46,0.76,"(1.41, 1.36, 1.14)","{'Vinyl': 77, 'Adhesive': 25}",undefined,FF0000,2980B9,unfinished,dust
DT8558,Graphic 7,30,98.86,Custom decal/tint.,decalandtint,BrandC,17.53,0.57,"(1.24, 1.42, 1.47)","{'Vinyl': 80, 'Adhesive': 26}",undefined,DAA520,FF5733,matte,scratch
DT1517,Flame 1,8,82.93,Durable decal/tint.,decalandtint,BrandC,17.41,0.59,"(1.32, 1.02, 1.09)","{'Vinyl': 81, 'Adhesive': 16}",undefined,DAA520,DAA520,glossy,uv
DT2210,Custom 8,8,121.83,Vibrant decal/tint.,decalandtint,BrandB,17.49,0.59,"(1.08, 1.34, 1.01)","{'Vinyl': 73, 'Adhesive': 18}",undefined,708090,F5F5F5,glossy,dust
DT7927,Racing 5,30,126.8,High-quality decal/tint.,decalandtint,BrandC,17.45,0.64,"(1.04, 1.06, 1.23)","{'Vinyl': 76, 'Adhesive': 10}",high,D4AF37,F5DEB3,unfinished,uv
DT9796,Racing 9,42,124.01,Custom decal/tint.,decalandtint,BrandC,17.57,0.56,"(1.27, 1.13, 1.01)","{'Vinyl': 86, 'Adhesive': 23}",high,FF5733,F5DEB3,glossy,light
DT2719,Racing 1,6,125.46,Durable decal/tint.,decalandtint,BrandC,17.5,0.84,"(1.03, 1.23, 1.1)","{'Vinyl': 85, 'Adhesive': 16}",low,FF0000,2980B9,unfinished,light
DT9773,Racing 5,21,81.86,Durable decal/tint.,decalandtint,BrandB,17.56,0.78,"(1.32, 1.36, 1.42)","{'Vinyl': 87, 'Adhesive': 10}",low,F5DEB3,FF5733,glossy,scratch
DT3916,Graphic 4,8,137.29,High-quality decal/tint.,decalandtint,BrandA,17.56,0.84,"(1.1, 1.13, 1.36)","{'Vinyl': 73, 'Adhesive': 12}",undefined,FF0000,FF0000,matte,dust
DT4359,Custom 1,41,96.42,Custom decal/tint.,decalandtint,BrandB,17.5,0.52,"(1.44, 1.19, 1.28)","{'Vinyl': 78, 'Adhesive': 30}",medium,F5DEB3,FF5733,unfinished,dust
DT6365,Racing 6,48,81.75,Vibrant decal/tint.,decalandtint,BrandB,17.41,0.97,"(1.5, 1.28, 1.43)","{'Vinyl': 73, 'Adhesive': 24}",undefined,708090,F5F5F5,glossy,light
DT7541,Custom 9,37,128.43,Custom decal/tint.,decalandtint,BrandB,17.56,0.71,"(1.46, 1.38, 1.04)","{'Vinyl': 84, 'Adhesive': 20}",low,8B4513,F5F5F5,unfinished,light
DT3345,Custom 7,50,112.93,Durable decal/tint.,decalandtint,BrandC,17.5,0.79,"(1.23, 1.16, 1.16)","{'Vinyl': 88, 'Adhesive': 16}",medium,FF5733,FF5733,glossy,dust
DT3401,Racing 3,14,103.27,Durable decal/tint.,decalandtint,BrandA,17.53,0.86,"(1.03, 1.31, 1.19)","{'Vinyl': 74, 'Adhesive': 13}",medium,8B4513,8B4513,glossy,scratch
DT3744,Graphic 7,43,116.51,High-quality decal/tint.,decalandtint,BrandA,17.6,0.73,"(1.18, 1.11, 1.04)","{'Vinyl': 83, 'Adhesive': 28}",low,FF5733,FF5733,unfinished,light
DT9817,Graphic 6,5,118.24,Custom decal/tint.,decalandtint,BrandB,17.53,0.74,"(1.41, 1.19, 1.3)","{'Vinyl': 74, 'Adhesive': 20}",low,708090,F5DEB3,unfinished,scratch
DT8988,Blackout 3,27,96.88,Vibrant decal/tint.,decalandtint,BrandB,17.42,0.99,"(1.03, 1.49, 1.41)","{'Vinyl': 90, 'Adhesive': 21}",undefined,DAA520,F5F5F5,matte,light
DT6380,Flame 8,10,85.34,Durable decal/tint.,decalandtint,BrandC,17.42,0.69,"(1.42, 1.11, 1.03)","{'Vinyl': 83, 'Adhesive': 27}",high,FF0000,F5F5F5,unfinished,uv
DT8748,Flame 6,17,88.47,Custom decal/tint.,decalandtint,BrandB,17.6,0.56,"(1.33, 1.02, 1.29)","{'Vinyl': 72, 'Adhesive': 30}",medium,FF5733,F5F5F5,glossy,light
DT5605,Flame 4,25,93.87,Vibrant decal/tint.,decalandtint,BrandA,17.41,0.89,"(1.33, 1.3, 1.32)","{'Vinyl': 77, 'Adhesive': 27}",medium,D4AF37,FF5733,unfinished,scratch
DT3736,Custom 7,25,140.71,High-quality decal/tint.,decalandtint,BrandB,17.51,0.82,"(1.26, 1.48, 1.18)","{'Vinyl': 76, 'Adhesive': 23}",medium,F5DEB3,F5F5F5,glossy,dust
DT3625,Flame 3,19,110.99,High-quality decal/tint.,decalandtint,BrandB,17.57,0.86,"(1.17, 1.43, 1.12)","{'Vinyl': 77, 'Adhesive': 22}",low,F5DEB3,2F4F4F,unfinished,uv
DT9170,Blackout 9,14,133.92,Vibrant decal/tint.,decalandtint,BrandB,17.48,0.58,"(1.25, 1.09, 1.29)","{'Vinyl': 74, 'Adhesive': 19}",low,FF0000,F5DEB3,matte,uv
DT8794,Graphic 5,30,145.83,High-quality decal/tint.,decalandtint,BrandB,17.55,0.82,"(1.48, 1.06, 1.1)","{'Vinyl': 83, 'Adhesive': 10}",low,FF5733,708090,unfinished,scratch
DT5133,Racing 4,33,116.03,Custom decal/tint.,decalandtint,BrandB,17.4,0.78,"(1.22, 1.03, 1.45)","{'Vinyl': 87, 'Adhesive': 28}",low,FF0000,D4AF37,matte,light
DT7739,Blackout 2,1,82.5,Vibrant decal/tint.,decalandtint,BrandB,17.45,0.86,"(1.22, 1.22, 1.2)","{'Vinyl': 81, 'Adhesive': 11}",medium,DAA520,DAA520,unfinished,scratch
DT1198,Custom 9,6,135.78,High-quality decal/tint.,decalandtint,BrandC,17.47,0.96,"(1.37, 1.15, 1.29)","{'Vinyl': 90, 'Adhesive': 30}",low,FF5733,708090,matte,scratch
DT5151,Graphic 8,42,127.01,Custom decal/tint.,decalandtint,BrandA,17.6,0.88,"(1.43, 1.0, 1.41)","{'Vinyl': 75, 'Adhesive': 13}",high,F5DEB3,D4AF37,unfinished,uv
DT3013,Flame 3,15,133.71,Vibrant decal/tint.,decalandtint,BrandA,17.52,0.68,"(1.35, 1.06, 1.15)","{'Vinyl': 79, 'Adhesive': 11}",low,FF0000,F5DEB3,matte,dust
DT8309,Graphic 2,18,106.2,Durable decal/tint.,decalandtint,BrandA,17.6,0.71,"(1.23, 1.31, 1.46)","{'Vinyl': 82, 'Adhesive': 30}",medium,D4AF37,F5F5F5,matte,uv
DT9639,Blackout 3,29,142.34,High-quality decal/tint.,decalandtint,BrandC,17.41,0.61,"(1.18, 1.0, 1.28)","{'Vinyl': 89, 'Adhesive': 15}",high,D4AF37,FF5733,glossy,uv
DT9825,Graphic 2,50,147.43,Custom decal/tint.,decalandtint,BrandB,17.56,0.89,"(1.27, 1.27, 1.01)","{'Vinyl': 90, 'Adhesive': 24}",low,DAA520,2F4F4F,unfinished,dust
DT5323,Blackout 4,20,89.45,Vibrant decal/tint.,decalandtint,BrandA,17.5,0.52,"(1.01, 1.35, 1.17)","{'Vinyl': 89, 'Adhesive': 30}",high,F5DEB3,2F4F4F,matte,scratch
DT9678,Flame 3,44,148.52,Custom decal/tint.,decalandtint,BrandC,17.4,0.83,"(1.18, 1.49, 1.38)","{'Vinyl': 77, 'Adhesive': 15}",medium,2F4F4F,FF0000,unfinished,uv
DT5296,Graphic 1,11,86.13,Custom decal/tint.,decalandtint,BrandA,17.6,0.57,"(1.09, 1.08, 1.24)","{'Vinyl': 77, 'Adhesive': 20}",medium,FF5733,FF5733,glossy,uv
DT6972,Custom 5,35,113.98,High-quality decal/tint.,decalandtint,BrandA,17.46,0.53,"(1.07, 1.17, 1.19)","{'Vinyl': 87, 'Adhesive': 26}",high,D4AF37,708090,glossy,uv
DT3862,Racing 5,14,148.49,Custom decal/tint.,decalandtint,BrandB,17.46,0.93,"(1.33, 1.2, 1.26)","{'Vinyl': 78, 'Adhesive': 23}",low,DAA520,FF5733,unfinished,light
DT4614,Racing 2,50,84.5,Durable decal/tint.,decalandtint,BrandC,17.43,0.94,"(1.33, 1.29, 1.01)","{'Vinyl': 83, 'Adhesive': 21}",high,2980B9,D4AF37,unfinished,uv
DT7365,Flame 8,17,140.41,Vibrant decal/tint.,decalandtint,BrandC,17.41,0.73,"(1.39, 1.23, 1.3)","{'Vinyl': 89, 'Adhesive': 30}",high,FF5733,708090,unfinished,dust
DT2430,Racing 7,27,100.94,Vibrant decal/tint.,decalandtint,BrandA,17.44,0.82,"(1.26, 1.06, 1.23)","{'Vinyl': 71, 'Adhesive': 28}",medium,2F4F4F,8B4513,glossy,light
DT5436,Graphic 1,37,124.48,Vibrant decal/tint.,decalandtint,BrandC,17.48,0.53,"(1.13, 1.34, 1.02)","{'Vinyl': 90, 'Adhesive': 17}",high,D4AF37,D4AF37,glossy,scratch
DT8102,Racing 9,5,140.95,Durable decal/tint.,decalandtint,BrandC,17.44,0.87,"(1.25, 1.04, 1.24)","{'Vinyl': 75, 'Adhesive': 12}",undefined,D4AF37,DAA520,matte,light
DT5999,Racing 5,1,132.38,Durable decal/tint.,decalandtint,BrandC,17.41,0.73,"(1.3, 1.5, 1.15)","{'Vinyl': 76, 'Adhesive': 12}",medium,DAA520,DAA520,glossy,uv
