id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,voltage,amperage,power_inout,avg_lifespan,temperature_rating
WH2083,WireFlex 2,33,56.1,Flexible wiring harness.,wiringharness,BrandD,17.17,0.86,"(0.22, 0.29, 0.25)","{'Copper': 86, 'Plastic': 11}",medium,37.0,18.2,673.4,14354,39
WH7092,WireFlex 8,35,84.51,Reliable wiring harness.,wiringharness,BrandA,17.86,0.72,"(0.28, 0.26, 0.21)","{'Copper': 83, 'Plastic': 22}",high,34.6,14.3,494.78,14589,31
WH8399,WireFlex 9,4,72.17,Flexible wiring harness.,wiringharness,BrandC,17.5,0.61,"(0.28, 0.3, 0.26)","{'Copper': 85, 'Plastic': 18}",medium,20.2,15.5,313.1,11732,38
WH5920,CablePro 7,17,74.28,Reliable wiring harness.,wiringharness,BrandB,17.8,0.74,"(0.24, 0.28, 0.27)","{'Copper': 86, 'Plastic': 10}",high,24.4,16.2,395.28,10194,52
WH2663,PowerLine 4,25,71.09,Reliable wiring harness.,wiringharness,BrandA,17.94,0.71,"(0.22, 0.23, 0.23)","{'Copper': 76, 'Plastic': 15}",undefined,42.8,16.0,684.8,10618,52
WH5646,SafeConnect 6,45,94.46,Reliable wiring harness.,wiringharness,BrandC,17.29,0.89,"(0.25, 0.27, 0.23)","{'Copper': 86, 'Plastic': 25}",undefined,32.7,14.3,467.61,12009,-16
WH6406,PowerLine 5,47,72.45,Efficient wiring harness.,wiringharness,BrandC,17.1,0.63,"(0.29, 0.27, 0.25)","{'Copper': 77, 'Plastic': 11}",low,47.4,12.4,587.76,14942,76
WH2248,PowerLine 2,8,98.09,Efficient wiring harness.,wiringharness,BrandC,17.61,0.52,"(0.27, 0.28, 0.29)","{'Copper': 78, 'Plastic': 14}",high,36.9,12.0,442.8,12506,-17
WH1907,CablePro 5,29,69.25,Flexible wiring harness.,wiringharness,BrandA,17.9,0.61,"(0.25, 0.26, 0.24)","{'Copper': 82, 'Plastic': 22}",medium,12.4,17.0,210.8,10573,75
WH3281,SafeConnect 5,47,68.04,Efficient wiring harness.,wiringharness,BrandA,17.11,0.92,"(0.24, 0.2, 0.25)","{'Copper': 89, 'Plastic': 12}",low,42.1,12.6,530.46,11006,73
WH8105,SafeConnect 3,42,68.49,Durable wiring harness.,wiringharness,BrandA,17.72,0.57,"(0.2, 0.24, 0.29)","{'Copper': 76, 'Plastic': 22}",low,34.0,11.5,391.0,11682,-9
WH1597,PowerLine 2,19,90.27,Flexible wiring harness.,wiringharness,BrandC,17.2,1.0,"(0.21, 0.26, 0.23)","{'Copper': 90, 'Plastic': 22}",medium,34.8,15.8,549.84,14561,51
WH1878,WireFlex 5,28,96.73,Durable wiring harness.,wiringharness,BrandD,17.46,0.84,"(0.27, 0.21, 0.26)","{'Copper': 79, 'Plastic': 24}",undefined,22.3,15.8,352.34,13831,8
WH4694,SafeConnect 2,43,66.36,Durable wiring harness.,wiringharness,BrandD,17.01,0.62,"(0.21, 0.29, 0.27)","{'Copper': 75, 'Plastic': 21}",undefined,21.9,19.7,431.43,13180,-19
WH1291,WireFlex 5,22,51.83,Flexible wiring harness.,wiringharness,BrandA,17.02,0.74,"(0.27, 0.24, 0.29)","{'Copper': 84, 'Plastic': 30}",high,26.3,14.5,381.35,11953,27
WH4347,PowerLine 2,47,90.96,Efficient wiring harness.,wiringharness,BrandD,17.25,0.99,"(0.21, 0.27, 0.29)","{'Copper': 85, 'Plastic': 19}",undefined,36.0,17.5,630.0,12592,22
WH2254,CablePro 2,25,54.35,Durable wiring harness.,wiringharness,BrandB,17.73,0.54,"(0.29, 0.28, 0.24)","{'Copper': 75, 'Plastic': 18}",high,42.0,19.8,831.6,14691,58
WH1470,WireFlex 2,23,64.14,Reliable wiring harness.,wiringharness,BrandD,17.48,0.86,"(0.25, 0.29, 0.29)","{'Copper': 83, 'Plastic': 15}",low,15.2,19.9,302.48,11498,26
WH1391,PowerLine 1,39,94.02,Reliable wiring harness.,wiringharness,BrandA,17.19,0.6,"(0.21, 0.23, 0.29)","{'Copper': 89, 'Plastic': 21}",high,40.0,12.3,492.0,10514,53
WH9469,PowerLine 6,39,92.91,Reliable wiring harness.,wiringharness,BrandA,17.56,0.84,"(0.29, 0.23, 0.22)","{'Copper': 72, 'Plastic': 25}",medium,43.0,12.8,550.4,11642,-3
WH2649,SafeConnect 8,18,78.27,Reliable wiring harness.,wiringharness,BrandC,17.28,0.77,"(0.25, 0.2, 0.29)","{'Copper': 71, 'Plastic': 11}",undefined,33.8,18.3,618.54,11491,64
WH2684,CablePro 4,23,72.66,Reliable wiring harness.,wiringharness,BrandB,17.06,0.66,"(0.23, 0.22, 0.22)","{'Copper': 78, 'Plastic': 20}",medium,47.1,17.6,828.96,13918,16
WH9841,WireFlex 6,39,87.0,Flexible wiring harness.,wiringharness,BrandB,17.83,0.93,"(0.25, 0.26, 0.24)","{'Copper': 77, 'Plastic': 29}",medium,23.5,19.2,451.2,13990,-10
WH6485,SafeConnect 3,3,65.74,Durable wiring harness.,wiringharness,BrandD,17.39,0.83,"(0.24, 0.29, 0.25)","{'Copper': 86, 'Plastic': 22}",medium,42.4,12.1,513.04,14400,-19
WH9927,CablePro 8,13,68.11,Flexible wiring harness.,wiringharness,BrandB,17.2,0.54,"(0.29, 0.3, 0.23)","{'Copper': 82, 'Plastic': 18}",high,14.0,16.4,229.6,10280,32
WH2300,CablePro 9,18,80.21,Flexible wiring harness.,wiringharness,BrandB,17.27,0.54,"(0.28, 0.27, 0.2)","{'Copper': 86, 'Plastic': 25}",low,47.6,18.0,856.8,13597,24
WH5255,WireFlex 7,25,68.98,Reliable wiring harness.,wiringharness,BrandD,17.87,0.62,"(0.22, 0.28, 0.23)","{'Copper': 87, 'Plastic': 17}",medium,30.2,14.3,431.86,12534,55
WH1759,PowerLine 7,37,52.38,Durable wiring harness.,wiringharness,BrandB,17.16,0.6,"(0.22, 0.21, 0.23)","{'Copper': 88, 'Plastic': 20}",medium,39.8,13.8,549.24,14935,76
WH1714,WireFlex 9,22,65.38,Flexible wiring harness.,wiringharness,BrandC,17.56,0.9,"(0.28, 0.28, 0.23)","{'Copper': 70, 'Plastic': 17}",undefined,42.2,12.4,523.28,13902,-3
WH1893,SafeConnect 6,21,83.43,Flexible wiring harness.,wiringharness,BrandB,17.42,0.79,"(0.28, 0.26, 0.21)","{'Copper': 70, 'Plastic': 20}",low,45.8,16.0,732.8,10200,56
WH1117,PowerLine 9,32,64.41,Efficient wiring harness.,wiringharness,BrandC,17.2,0.9,"(0.21, 0.24, 0.23)","{'Copper': 72, 'Plastic': 13}",low,18.7,18.4,344.08,14780,71
WH4493,WireFlex 1,2,81.16,Flexible wiring harness.,wiringharness,BrandD,17.89,0.67,"(0.23, 0.28, 0.23)","{'Copper': 79, 'Plastic': 22}",high,40.0,16.6,664.0,13654,36
WH7583,CablePro 8,19,86.38,Flexible wiring harness.,wiringharness,BrandC,17.96,0.64,"(0.28, 0.24, 0.29)","{'Copper': 89, 'Plastic': 22}",undefined,12.7,17.8,226.06,14695,34
WH8419,WireFlex 3,20,97.37,Flexible wiring harness.,wiringharness,BrandC,17.29,0.94,"(0.29, 0.26, 0.24)","{'Copper': 72, 'Plastic': 22}",high,43.1,16.9,728.39,11435,69
WH5963,WireFlex 8,10,80.83,Durable wiring harness.,wiringharness,BrandD,17.69,0.88,"(0.27, 0.23, 0.28)","{'Copper': 75, 'Plastic': 24}",low,21.5,10.9,234.35,10253,32
WH6188,PowerLine 8,21,71.29,Durable wiring harness.,wiringharness,BrandD,17.34,0.8,"(0.24, 0.23, 0.24)","{'Copper': 88, 'Plastic': 10}",medium,22.1,14.4,318.24,13687,35
WH1380,CablePro 6,21,73.66,Flexible wiring harness.,wiringharness,BrandD,17.54,0.78,"(0.28, 0.26, 0.28)","{'Copper': 90, 'Plastic': 10}",undefined,15.1,12.6,190.26,14628,-17
WH5083,CablePro 5,42,94.99,Reliable wiring harness.,wiringharness,BrandC,17.56,0.65,"(0.24, 0.26, 0.3)","{'Copper': 77, 'Plastic': 25}",low,32.1,18.6,597.06,10908,9
WH9282,PowerLine 2,25,57.19,Efficient wiring harness.,wiringharness,BrandC,17.96,0.87,"(0.24, 0.25, 0.27)","{'Copper': 82, 'Plastic': 18}",high,23.5,18.9,444.15,13407,29
WH9307,WireFlex 5,13,86.61,Efficient wiring harness.,wiringharness,BrandD,17.39,0.98,"(0.2, 0.24, 0.23)","{'Copper': 70, 'Plastic': 14}",low,12.6,16.1,202.86,10430,79
WH5508,PowerLine 8,40,83.51,Flexible wiring harness.,wiringharness,BrandA,17.21,0.64,"(0.29, 0.24, 0.24)","{'Copper': 80, 'Plastic': 21}",undefined,30.8,16.3,502.04,10793,49
WH7754,SafeConnect 4,25,94.74,Flexible wiring harness.,wiringharness,BrandC,17.07,0.9,"(0.23, 0.26, 0.29)","{'Copper': 77, 'Plastic': 12}",high,36.6,18.2,666.12,10294,-16
WH4333,PowerLine 1,4,85.47,Flexible wiring harness.,wiringharness,BrandD,17.33,0.68,"(0.28, 0.28, 0.29)","{'Copper': 84, 'Plastic': 20}",undefined,45.7,15.9,726.63,14352,62
WH2728,PowerLine 8,28,96.41,Reliable wiring harness.,wiringharness,BrandD,17.26,0.68,"(0.24, 0.25, 0.27)","{'Copper': 73, 'Plastic': 18}",low,19.4,18.8,364.72,10734,-12
WH8773,SafeConnect 6,1,74.92,Durable wiring harness.,wiringharness,BrandB,17.94,0.58,"(0.21, 0.29, 0.26)","{'Copper': 78, 'Plastic': 24}",undefined,33.1,15.9,526.29,12477,38
WH6725,PowerLine 1,47,84.07,Reliable wiring harness.,wiringharness,BrandB,17.34,0.84,"(0.21, 0.29, 0.29)","{'Copper': 84, 'Plastic': 21}",medium,13.8,15.0,207.0,12404,35
WH7822,WireFlex 6,33,59.99,Reliable wiring harness.,wiringharness,BrandC,17.42,0.57,"(0.23, 0.22, 0.21)","{'Copper': 70, 'Plastic': 10}",medium,47.0,17.1,803.7,11427,22
WH3864,WireFlex 7,35,88.56,Reliable wiring harness.,wiringharness,BrandB,17.37,0.7,"(0.27, 0.29, 0.3)","{'Copper': 88, 'Plastic': 24}",undefined,40.5,14.3,579.15,12847,-1
WH6890,SafeConnect 5,24,99.12,Reliable wiring harness.,wiringharness,BrandD,17.96,0.99,"(0.2, 0.29, 0.24)","{'Copper': 89, 'Plastic': 11}",undefined,46.1,17.1,788.31,10542,41
WH8649,PowerLine 8,46,91.65,Durable wiring harness.,wiringharness,BrandA,17.1,0.56,"(0.26, 0.23, 0.29)","{'Copper': 84, 'Plastic': 16}",medium,16.8,16.1,270.48,12050,80
WH5228,CablePro 2,15,80.5,Flexible wiring harness.,wiringharness,BrandA,17.52,0.89,"(0.26, 0.22, 0.29)","{'Copper': 80, 'Plastic': 21}",undefined,15.3,17.9,273.87,13285,38
WH8791,PowerLine 9,6,88.73,Flexible wiring harness.,wiringharness,BrandD,17.5,0.67,"(0.25, 0.29, 0.25)","{'Copper': 89, 'Plastic': 22}",low,30.6,15.0,459.0,13221,31
WH9241,PowerLine 3,10,54.42,Reliable wiring harness.,wiringharness,BrandB,17.8,0.96,"(0.29, 0.28, 0.29)","{'Copper': 86, 'Plastic': 11}",low,32.2,13.0,418.6,11562,3
WH2659,SafeConnect 8,34,88.17,Durable wiring harness.,wiringharness,BrandA,17.67,0.64,"(0.21, 0.22, 0.25)","{'Copper': 70, 'Plastic': 26}",low,30.6,19.0,581.4,10489,46
WH9650,SafeConnect 2,8,85.24,Reliable wiring harness.,wiringharness,BrandB,17.61,0.89,"(0.27, 0.28, 0.28)","{'Copper': 73, 'Plastic': 30}",low,38.9,11.6,451.24,10321,-20
WH2854,CablePro 4,34,51.08,Efficient wiring harness.,wiringharness,BrandA,17.43,0.56,"(0.22, 0.25, 0.3)","{'Copper': 83, 'Plastic': 22}",medium,37.9,12.8,485.12,14930,80
WH8670,PowerLine 5,24,90.33,Efficient wiring harness.,wiringharness,BrandD,17.53,0.99,"(0.21, 0.27, 0.28)","{'Copper': 71, 'Plastic': 14}",low,25.8,17.0,438.6,14273,17
WH9354,WireFlex 1,1,79.65,Reliable wiring harness.,wiringharness,BrandB,17.33,0.53,"(0.24, 0.29, 0.23)","{'Copper': 81, 'Plastic': 22}",undefined,21.1,11.0,232.1,13050,49
WH2045,CablePro 3,45,86.09,Flexible wiring harness.,wiringharness,BrandD,17.35,0.57,"(0.27, 0.23, 0.25)","{'Copper': 90, 'Plastic': 17}",high,20.3,19.9,403.97,12617,-13
WH8074,SafeConnect 7,50,85.71,Efficient wiring harness.,wiringharness,BrandA,17.54,0.94,"(0.29, 0.29, 0.26)","{'Copper': 72, 'Plastic': 21}",low,37.9,19.9,754.21,13258,36
WH3398,CablePro 7,39,94.09,Efficient wiring harness.,wiringharness,BrandD,17.41,0.78,"(0.21, 0.2, 0.25)","{'Copper': 75, 'Plastic': 29}",undefined,47.7,12.3,586.71,10328,65
WH2895,WireFlex 6,21,93.94,Efficient wiring harness.,wiringharness,BrandB,17.81,0.76,"(0.25, 0.29, 0.29)","{'Copper': 75, 'Plastic': 13}",low,45.2,13.2,596.64,13734,-6
WH5177,CablePro 5,5,67.35,Reliable wiring harness.,wiringharness,BrandA,17.78,0.95,"(0.3, 0.24, 0.2)","{'Copper': 71, 'Plastic': 13}",undefined,19.5,15.0,292.5,12582,74
WH3615,SafeConnect 3,14,88.63,Flexible wiring harness.,wiringharness,BrandB,17.78,0.98,"(0.29, 0.23, 0.26)","{'Copper': 88, 'Plastic': 27}",medium,32.5,15.9,516.75,13498,46
WH6667,WireFlex 5,16,51.88,Flexible wiring harness.,wiringharness,BrandD,17.46,0.79,"(0.3, 0.29, 0.27)","{'Copper': 74, 'Plastic': 10}",undefined,17.1,16.7,285.57,13991,27
WH9822,PowerLine 6,36,95.08,Efficient wiring harness.,wiringharness,BrandC,17.23,0.75,"(0.23, 0.22, 0.24)","{'Copper': 80, 'Plastic': 26}",high,38.9,13.7,532.93,13675,53
WH7797,WireFlex 4,35,81.44,Flexible wiring harness.,wiringharness,BrandC,17.66,0.78,"(0.27, 0.24, 0.21)","{'Copper': 87, 'Plastic': 20}",undefined,17.1,16.9,288.99,13705,54
WH2388,PowerLine 5,33,68.8,Reliable wiring harness.,wiringharness,BrandB,17.03,0.58,"(0.21, 0.22, 0.21)","{'Copper': 88, 'Plastic': 10}",high,47.0,13.8,648.6,10921,38
WH7592,CablePro 6,10,56.69,Efficient wiring harness.,wiringharness,BrandD,17.26,0.65,"(0.25, 0.24, 0.3)","{'Copper': 72, 'Plastic': 20}",medium,18.6,15.2,282.72,13428,-9
WH9621,CablePro 3,38,62.64,Reliable wiring harness.,wiringharness,BrandC,17.82,0.96,"(0.29, 0.22, 0.28)","{'Copper': 85, 'Plastic': 13}",undefined,42.6,17.0,724.2,11009,31
WH9397,PowerLine 4,34,50.37,Reliable wiring harness.,wiringharness,BrandB,17.69,0.79,"(0.24, 0.21, 0.22)","{'Copper': 80, 'Plastic': 13}",high,29.4,14.9,438.06,10485,-12
WH6720,CablePro 5,43,83.11,Durable wiring harness.,wiringharness,BrandD,17.06,0.77,"(0.29, 0.27, 0.21)","{'Copper': 74, 'Plastic': 22}",undefined,24.9,13.7,341.13,10234,60
WH9091,PowerLine 2,37,79.55,Efficient wiring harness.,wiringharness,BrandD,17.63,0.95,"(0.2, 0.25, 0.23)","{'Copper': 78, 'Plastic': 24}",undefined,26.8,11.1,297.48,12588,46
WH2203,PowerLine 8,43,57.27,Durable wiring harness.,wiringharness,BrandD,17.82,0.62,"(0.25, 0.28, 0.21)","{'Copper': 80, 'Plastic': 15}",low,44.3,18.0,797.4,10155,15
WH3278,SafeConnect 3,18,69.69,Durable wiring harness.,wiringharness,BrandA,17.43,0.84,"(0.29, 0.29, 0.24)","{'Copper': 75, 'Plastic': 18}",undefined,32.8,14.0,459.2,13243,3
WH7817,CablePro 4,34,82.12,Durable wiring harness.,wiringharness,BrandB,17.84,0.69,"(0.21, 0.26, 0.24)","{'Copper': 74, 'Plastic': 19}",high,36.7,16.4,601.88,11304,3
WH7997,PowerLine 8,40,52.05,Flexible wiring harness.,wiringharness,BrandA,17.05,0.57,"(0.24, 0.2, 0.28)","{'Copper': 77, 'Plastic': 13}",medium,28.3,17.6,498.08,14619,-19
WH2004,CablePro 8,28,70.34,Durable wiring harness.,wiringharness,BrandA,17.17,0.84,"(0.24, 0.25, 0.28)","{'Copper': 89, 'Plastic': 22}",low,38.3,10.6,405.98,10977,15
WH8733,CablePro 7,4,55.83,Flexible wiring harness.,wiringharness,BrandD,17.36,0.73,"(0.26, 0.3, 0.26)","{'Copper': 83, 'Plastic': 26}",high,44.5,15.2,676.4,12904,13
WH5748,PowerLine 8,43,52.2,Durable wiring harness.,wiringharness,BrandA,17.12,0.52,"(0.28, 0.26, 0.22)","{'Copper': 71, 'Plastic': 13}",low,44.3,11.5,509.45,14078,34
WH3108,SafeConnect 3,47,94.52,Efficient wiring harness.,wiringharness,BrandD,17.8,0.51,"(0.26, 0.21, 0.25)","{'Copper': 75, 'Plastic': 13}",low,24.1,20.0,482.0,14482,50
WH8757,PowerLine 5,23,83.56,Efficient wiring harness.,wiringharness,BrandC,17.65,0.55,"(0.25, 0.29, 0.25)","{'Copper': 70, 'Plastic': 17}",low,38.1,17.3,659.13,11782,39
WH8600,PowerLine 3,31,71.54,Efficient wiring harness.,wiringharness,BrandA,17.95,0.99,"(0.26, 0.27, 0.2)","{'Copper': 80, 'Plastic': 29}",medium,27.5,13.9,382.25,11307,55
WH7308,SafeConnect 9,33,86.51,Reliable wiring harness.,wiringharness,BrandA,17.63,0.87,"(0.25, 0.24, 0.22)","{'Copper': 78, 'Plastic': 13}",medium,42.4,16.4,695.36,10275,45
WH1811,WireFlex 2,35,60.53,Reliable wiring harness.,wiringharness,BrandA,17.22,0.82,"(0.23, 0.26, 0.27)","{'Copper': 79, 'Plastic': 14}",low,43.8,10.9,477.42,13569,-16
WH6669,CablePro 6,10,64.74,Durable wiring harness.,wiringharness,BrandA,17.79,0.76,"(0.21, 0.28, 0.27)","{'Copper': 77, 'Plastic': 28}",medium,25.8,15.9,410.22,12207,-12
WH6628,CablePro 4,42,85.62,Efficient wiring harness.,wiringharness,BrandC,17.12,0.62,"(0.21, 0.22, 0.21)","{'Copper': 81, 'Plastic': 20}",high,35.7,11.3,403.41,10696,-19
WH4549,SafeConnect 3,34,91.61,Flexible wiring harness.,wiringharness,BrandA,17.39,0.77,"(0.29, 0.2, 0.28)","{'Copper': 70, 'Plastic': 26}",high,21.6,19.9,429.84,14295,79
WH2428,SafeConnect 7,19,99.48,Efficient wiring harness.,wiringharness,BrandC,17.59,0.8,"(0.25, 0.3, 0.22)","{'Copper': 89, 'Plastic': 18}",medium,17.7,13.6,240.72,14811,57
WH8063,WireFlex 8,49,55.31,Durable wiring harness.,wiringharness,BrandD,17.04,0.75,"(0.22, 0.26, 0.25)","{'Copper': 90, 'Plastic': 12}",high,32.3,14.1,455.43,13337,20
WH7116,SafeConnect 2,4,66.72,Efficient wiring harness.,wiringharness,BrandD,17.29,0.63,"(0.21, 0.22, 0.22)","{'Copper': 75, 'Plastic': 14}",high,36.4,13.0,473.2,14689,30
WH7797,CablePro 5,31,56.94,Durable wiring harness.,wiringharness,BrandA,17.7,0.76,"(0.23, 0.21, 0.23)","{'Copper': 80, 'Plastic': 28}",undefined,36.7,17.5,642.25,14837,23
WH4193,CablePro 6,30,84.26,Durable wiring harness.,wiringharness,BrandD,17.48,0.56,"(0.24, 0.26, 0.29)","{'Copper': 87, 'Plastic': 20}",medium,40.0,12.7,508.0,10749,39
WH1993,CablePro 6,18,96.21,Flexible wiring harness.,wiringharness,BrandC,17.31,0.76,"(0.21, 0.3, 0.27)","{'Copper': 88, 'Plastic': 20}",high,34.2,12.4,424.08,12047,58
WH9852,WireFlex 2,15,78.72,Efficient wiring harness.,wiringharness,BrandD,17.49,0.55,"(0.21, 0.22, 0.29)","{'Copper': 81, 'Plastic': 20}",undefined,43.8,19.4,849.72,11451,6
WH8014,PowerLine 9,27,89.17,Flexible wiring harness.,wiringharness,BrandD,17.71,0.89,"(0.22, 0.23, 0.29)","{'Copper': 73, 'Plastic': 15}",medium,24.7,10.1,249.47,11913,57
WH2243,CablePro 2,47,74.77,Reliable wiring harness.,wiringharness,BrandB,17.33,0.7,"(0.29, 0.26, 0.22)","{'Copper': 71, 'Plastic': 23}",medium,40.4,11.3,456.52,12079,80
WH1471,WireFlex 8,21,67.0,Flexible wiring harness.,wiringharness,BrandA,17.56,0.63,"(0.24, 0.21, 0.21)","{'Copper': 86, 'Plastic': 24}",medium,37.5,12.7,476.25,11879,5
WH1920,CablePro 3,13,88.58,Reliable wiring harness.,wiringharness,BrandB,17.31,0.74,"(0.22, 0.24, 0.27)","{'Copper': 72, 'Plastic': 23}",high,45.0,11.3,508.5,10471,42
WH6805,PowerLine 4,40,67.94,Reliable wiring harness.,wiringharness,BrandA,17.23,0.88,"(0.21, 0.29, 0.22)","{'Copper': 81, 'Plastic': 15}",low,12.1,12.5,151.25,13468,31
WH4799,CablePro 8,42,90.97,Reliable wiring harness.,wiringharness,BrandC,17.43,0.97,"(0.26, 0.23, 0.29)","{'Copper': 84, 'Plastic': 11}",high,24.7,18.5,456.95,11310,-9
WH3474,WireFlex 5,45,93.77,Reliable wiring harness.,wiringharness,BrandC,17.22,0.84,"(0.21, 0.26, 0.28)","{'Copper': 73, 'Plastic': 15}",medium,31.6,17.9,565.64,11482,-15
WH4434,PowerLine 1,23,68.43,Efficient wiring harness.,wiringharness,BrandC,17.25,0.6,"(0.27, 0.24, 0.22)","{'Copper': 73, 'Plastic': 24}",medium,19.3,14.3,275.99,13283,16
WH8138,WireFlex 2,20,55.7,Durable wiring harness.,wiringharness,BrandA,17.31,0.71,"(0.29, 0.27, 0.25)","{'Copper': 87, 'Plastic': 16}",high,41.9,11.6,486.04,13150,-14
WH1353,PowerLine 1,10,91.69,Flexible wiring harness.,wiringharness,BrandD,17.07,0.77,"(0.3, 0.26, 0.26)","{'Copper': 83, 'Plastic': 16}",undefined,16.5,14.6,240.9,13770,7
WH3777,WireFlex 1,4,59.24,Durable wiring harness.,wiringharness,BrandA,17.37,0.65,"(0.22, 0.29, 0.25)","{'Copper': 80, 'Plastic': 18}",medium,45.6,19.0,866.4,13000,79
WH1856,PowerLine 7,21,73.85,Reliable wiring harness.,wiringharness,BrandA,17.18,0.65,"(0.24, 0.25, 0.28)","{'Copper': 78, 'Plastic': 19}",high,20.6,19.6,403.76,11084,35
WH9961,WireFlex 9,14,87.28,Durable wiring harness.,wiringharness,BrandD,17.42,0.82,"(0.28, 0.25, 0.3)","{'Copper': 87, 'Plastic': 16}",medium,17.5,11.1,194.25,12494,56
WH3059,SafeConnect 9,17,50.95,Reliable wiring harness.,wiringharness,BrandC,17.31,0.59,"(0.27, 0.26, 0.27)","{'Copper': 71, 'Plastic': 30}",low,34.2,13.2,451.44,12899,43
WH7245,PowerLine 9,30,60.38,Durable wiring harness.,wiringharness,BrandD,17.97,0.98,"(0.22, 0.25, 0.24)","{'Copper': 77, 'Plastic': 26}",low,45.4,11.9,540.26,11916,24
WH2730,SafeConnect 9,13,75.21,Efficient wiring harness.,wiringharness,BrandC,17.9,0.96,"(0.23, 0.24, 0.23)","{'Copper': 88, 'Plastic': 11}",undefined,41.2,18.2,749.84,13933,7
WH6602,CablePro 7,23,71.21,Reliable wiring harness.,wiringharness,BrandA,17.99,0.6,"(0.22, 0.21, 0.24)","{'Copper': 85, 'Plastic': 26}",low,12.8,13.2,168.96,13857,33
WH6809,SafeConnect 2,2,65.5,Efficient wiring harness.,wiringharness,BrandC,17.35,0.85,"(0.29, 0.2, 0.22)","{'Copper': 90, 'Plastic': 17}",medium,30.4,19.7,598.88,13847,59
WH5206,WireFlex 2,38,84.1,Flexible wiring harness.,wiringharness,BrandB,17.71,0.76,"(0.29, 0.22, 0.24)","{'Copper': 77, 'Plastic': 25}",high,13.1,11.3,148.03,14492,29
WH1210,CablePro 2,35,58.57,Durable wiring harness.,wiringharness,BrandA,17.86,0.9,"(0.29, 0.29, 0.24)","{'Copper': 85, 'Plastic': 25}",undefined,23.5,15.1,354.85,10247,-16
WH5722,PowerLine 2,32,98.29,Durable wiring harness.,wiringharness,BrandC,17.02,0.76,"(0.28, 0.27, 0.28)","{'Copper': 81, 'Plastic': 24}",undefined,30.8,13.6,418.88,14619,41
WH1787,CablePro 4,42,98.93,Efficient wiring harness.,wiringharness,BrandA,17.47,0.64,"(0.29, 0.25, 0.24)","{'Copper': 85, 'Plastic': 30}",undefined,47.9,14.4,689.76,10867,40
WH8038,CablePro 5,32,65.16,Durable wiring harness.,wiringharness,BrandD,17.67,0.78,"(0.29, 0.24, 0.24)","{'Copper': 86, 'Plastic': 21}",undefined,32.7,19.1,624.57,13638,44
WH9566,PowerLine 1,34,98.32,Efficient wiring harness.,wiringharness,BrandB,17.87,0.88,"(0.26, 0.25, 0.27)","{'Copper': 74, 'Plastic': 27}",medium,19.2,19.4,372.48,14230,44
WH7346,CablePro 8,5,84.29,Reliable wiring harness.,wiringharness,BrandB,17.46,0.7,"(0.28, 0.24, 0.22)","{'Copper': 86, 'Plastic': 19}",medium,25.3,13.6,344.08,14654,9
WH9957,SafeConnect 3,9,80.05,Flexible wiring harness.,wiringharness,BrandB,17.16,0.96,"(0.24, 0.28, 0.21)","{'Copper': 84, 'Plastic': 29}",high,15.3,12.7,194.31,14834,20
WH2388,PowerLine 2,8,94.68,Efficient wiring harness.,wiringharness,BrandC,17.93,0.77,"(0.23, 0.29, 0.27)","{'Copper': 87, 'Plastic': 24}",undefined,20.7,13.3,275.31,14150,15
WH7383,WireFlex 2,48,94.23,Flexible wiring harness.,wiringharness,BrandC,17.45,0.78,"(0.24, 0.23, 0.26)","{'Copper': 90, 'Plastic': 24}",medium,14.6,17.4,254.04,14106,57
WH8720,CablePro 6,22,87.4,Efficient wiring harness.,wiringharness,BrandA,17.73,0.56,"(0.28, 0.28, 0.27)","{'Copper': 86, 'Plastic': 21}",undefined,15.2,14.5,220.4,14149,3
WH6187,PowerLine 9,6,51.02,Flexible wiring harness.,wiringharness,BrandD,17.5,0.78,"(0.21, 0.27, 0.26)","{'Copper': 79, 'Plastic': 30}",undefined,34.7,17.6,610.72,10450,11
WH7923,PowerLine 1,24,84.75,Efficient wiring harness.,wiringharness,BrandD,17.66,0.66,"(0.27, 0.21, 0.25)","{'Copper': 71, 'Plastic': 14}",medium,12.1,13.9,168.19,12166,0
WH6038,WireFlex 3,41,87.35,Reliable wiring harness.,wiringharness,BrandB,17.48,0.72,"(0.29, 0.28, 0.23)","{'Copper': 83, 'Plastic': 18}",low,43.6,17.4,758.64,13416,31
WH4659,WireFlex 8,33,75.61,Efficient wiring harness.,wiringharness,BrandB,17.51,0.92,"(0.21, 0.26, 0.29)","{'Copper': 83, 'Plastic': 22}",high,37.9,14.8,560.92,13410,67
WH8902,WireFlex 6,38,93.23,Efficient wiring harness.,wiringharness,BrandD,17.24,0.54,"(0.22, 0.29, 0.28)","{'Copper': 80, 'Plastic': 21}",high,47.6,14.9,709.24,13758,57
WH8694,PowerLine 7,11,51.62,Durable wiring harness.,wiringharness,BrandB,17.93,0.62,"(0.29, 0.22, 0.3)","{'Copper': 85, 'Plastic': 10}",medium,36.5,18.9,689.85,12626,37
WH1255,PowerLine 9,23,86.66,Efficient wiring harness.,wiringharness,BrandD,17.46,0.58,"(0.25, 0.24, 0.23)","{'Copper': 87, 'Plastic': 18}",undefined,17.6,14.4,253.44,14934,4
