id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,torque,horsepower,transmission_type
TR5799,SwiftShift 1,39,1046.22,Efficient cvt transmission.,transmission,BrandB,17.6,74.86,"(1.13, 1.32, 0.57)","{'Steel': 70, 'Aluminum': 30}",low,304.6,114.6,CVT
TR3568,ShiftPro 9,49,1165.4,Efficient cvt transmission.,transmission,BrandB,17.41,104.96,"(0.66, 1.41, 0.83)","{'Steel': 70, 'Aluminum': 30}",low,228.1,221.6,CVT
TR9947,DriveMax 1,11,1202.59,Efficient manual transmission.,transmission,BrandD,17.42,80.04,"(0.72, 0.67, 0.7)","{'Steel': 60, 'Aluminum': 40}",medium,305.5,247.0,Manual
TR8964,SwiftShift 4,38,1888.63,Efficient dual-clutch transmission.,transmission,BrandD,17.59,113.2,"(1.28, 0.96, 0.54)","{'Steel': 75, 'Iron': 25}",medium,502.9,108.7,Dual-Clutch
TR4074,ShiftPro 7,7,1901.48,Efficient manual transmission.,transmission,BrandB,17.35,113.38,"(1.47, 0.83, 1.48)","{'Steel': 60, 'Aluminum': 40}",high,252.3,210.5,Manual
TR3364,DriveMax 2,36,2315.29,Reliable dual-clutch transmission.,transmission,BrandC,17.49,72.85,"(1.31, 0.62, 0.59)","{'Steel': 75, 'Iron': 25}",low,234.8,192.8,Dual-Clutch
TR4687,DriveMax 1,6,1525.93,Reliable dual-clutch transmission.,transmission,BrandD,17.33,102.52,"(0.93, 1.32, 1.44)","{'Copper': 50, 'Steel': 50}",low,561.8,156.1,Dual-Clutch
TR1325,SwiftShift 1,27,2118.12,Smooth cvt transmission.,transmission,BrandE,17.53,76.72,"(0.87, 1.4, 0.95)","{'Steel': 70, 'Aluminum': 30}",high,427.3,101.2,CVT
TR6408,SwiftShift 7,16,1748.45,Smooth automatic transmission.,transmission,BrandA,17.47,85.07,"(0.58, 0.78, 1.41)","{'Aluminum': 80, 'Titanium': 20}",high,429.4,196.7,Automatic
TR4880,TurboClutch 5,41,1592.48,Smooth cvt transmission.,transmission,BrandD,17.58,119.52,"(1.37, 0.82, 0.78)","{'Steel': 70, 'Aluminum': 30}",low,418.4,211.1,CVT
TR9381,TurboClutch 4,38,2054.47,Smooth automatic transmission.,transmission,BrandE,17.51,89.12,"(1.23, 0.66, 1.2)","{'Steel': 60, 'Aluminum': 40}",medium,228.2,237.8,Automatic
TR8981,DriveMax 7,26,2818.85,Durable automatic transmission.,transmission,BrandA,17.56,87.52,"(1.18, 0.76, 0.88)","{'Steel': 75, 'Iron': 25}",high,507.9,167.1,Automatic
TR3769,SwiftShift 4,47,1177.94,Reliable dual-clutch transmission.,transmission,BrandB,17.51,113.68,"(0.82, 0.74, 0.7)","{'Steel': 75, 'Iron': 25}",high,584.6,244.0,Dual-Clutch
TR2627,HeavyTorque 9,49,1033.33,Durable cvt transmission.,transmission,BrandC,17.41,76.11,"(1.28, 1.49, 0.53)","{'Steel': 70, 'Aluminum': 30}",high,215.3,189.2,CVT
TR9937,DriveMax 8,21,1739.75,Reliable manual transmission.,transmission,BrandD,17.35,122.95,"(0.82, 0.7, 1.0)","{'Steel': 60, 'Aluminum': 40}",medium,210.6,103.8,Manual
TR2733,TurboClutch 6,41,1563.71,Efficient cvt transmission.,transmission,BrandB,17.4,80.56,"(1.33, 0.66, 1.11)","{'Aluminum': 80, 'Titanium': 20}",low,597.6,125.4,CVT
TR6567,SwiftShift 1,48,1255.01,Reliable cvt transmission.,transmission,BrandE,17.39,111.99,"(1.09, 0.53, 0.7)","{'Steel': 60, 'Aluminum': 40}",medium,338.8,128.4,CVT
TR3705,DriveMax 1,5,1725.71,Smooth dual-clutch transmission.,transmission,BrandC,17.41,123.71,"(0.98, 0.77, 0.99)","{'Steel': 60, 'Aluminum': 40}",medium,506.1,204.6,Dual-Clutch
TR4078,SwiftShift 8,19,1382.19,Smooth cvt transmission.,transmission,BrandB,17.55,84.31,"(1.23, 0.61, 1.0)","{'Steel': 60, 'Aluminum': 40}",medium,272.6,186.7,CVT
TR3529,ShiftPro 1,16,1920.21,Reliable manual transmission.,transmission,BrandD,17.52,114.5,"(1.38, 0.75, 0.73)","{'Steel': 75, 'Iron': 25}",low,296.8,237.7,Manual
TR6585,DriveMax 5,34,2100.07,Reliable dual-clutch transmission.,transmission,BrandD,17.34,72.77,"(1.05, 1.2, 0.72)","{'Copper': 50, 'Steel': 50}",high,207.7,224.9,Dual-Clutch
TR2173,ShiftPro 1,5,1881.21,Reliable automatic transmission.,transmission,BrandA,17.42,87.8,"(1.1, 1.36, 1.27)","{'Steel': 60, 'Aluminum': 40}",low,596.6,141.1,Automatic
TR5590,SwiftShift 8,47,2161.24,Smooth dual-clutch transmission.,transmission,BrandD,17.41,77.82,"(0.61, 0.96, 0.9)","{'Aluminum': 80, 'Titanium': 20}",low,364.0,204.4,Dual-Clutch
TR1083,ShiftPro 2,16,2119.74,Reliable cvt transmission.,transmission,BrandC,17.39,103.89,"(0.83, 1.37, 0.98)","{'Steel': 70, 'Aluminum': 30}",high,314.1,128.3,CVT
TR6998,ShiftPro 3,17,1590.41,Efficient automatic transmission.,transmission,BrandE,17.33,107.37,"(1.34, 1.49, 0.7)","{'Aluminum': 80, 'Titanium': 20}",low,282.0,107.1,Automatic
TR2373,TurboClutch 8,15,1245.81,Durable manual transmission.,transmission,BrandA,17.55,112.72,"(0.99, 1.27, 0.61)","{'Steel': 70, 'Aluminum': 30}",medium,556.0,141.7,Manual
TR5082,SwiftShift 9,14,2490.39,Reliable dual-clutch transmission.,transmission,BrandD,17.53,116.08,"(0.57, 0.67, 0.9)","{'Steel': 70, 'Aluminum': 30}",high,505.9,194.5,Dual-Clutch
TR9112,TurboClutch 3,21,1801.26,Smooth manual transmission.,transmission,BrandA,17.31,129.66,"(0.82, 0.51, 1.24)","{'Steel': 75, 'Iron': 25}",medium,526.2,211.2,Manual
TR8404,DriveMax 4,37,1635.85,Reliable manual transmission.,transmission,BrandC,17.4,122.02,"(1.19, 0.64, 1.24)","{'Steel': 75, 'Iron': 25}",low,215.5,206.3,Manual
TR5151,HeavyTorque 8,6,1408.53,Reliable manual transmission.,transmission,BrandC,17.47,106.31,"(0.57, 0.51, 1.26)","{'Steel': 75, 'Iron': 25}",high,245.6,105.4,Manual
TR6445,DriveMax 1,27,1261.78,Smooth cvt transmission.,transmission,BrandA,17.44,115.6,"(1.01, 1.02, 1.39)","{'Copper': 50, 'Steel': 50}",medium,245.1,196.7,CVT
TR8604,DriveMax 4,46,1709.16,Durable dual-clutch transmission.,transmission,BrandD,17.37,115.74,"(0.74, 1.29, 0.79)","{'Steel': 70, 'Aluminum': 30}",medium,481.6,191.4,Dual-Clutch
TR5039,DriveMax 3,15,1209.49,Reliable manual transmission.,transmission,BrandC,17.59,75.2,"(1.29, 0.75, 0.57)","{'Steel': 60, 'Aluminum': 40}",medium,416.3,152.5,Manual
TR2388,ShiftPro 6,22,2660.14,Smooth automatic transmission.,transmission,BrandE,17.56,70.09,"(1.42, 1.32, 1.16)","{'Steel': 60, 'Aluminum': 40}",low,352.3,176.0,Automatic
TR4495,ShiftPro 7,27,2650.83,Efficient dual-clutch transmission.,transmission,BrandB,17.46,97.31,"(0.57, 1.17, 1.2)","{'Aluminum': 80, 'Titanium': 20}",high,356.9,244.7,Dual-Clutch
TR7512,ShiftPro 4,28,2376.48,Smooth manual transmission.,transmission,BrandE,17.53,96.91,"(0.82, 0.73, 1.28)","{'Copper': 50, 'Steel': 50}",low,274.3,234.1,Manual
TR9199,SwiftShift 1,45,1574.03,Smooth automatic transmission.,transmission,BrandB,17.4,99.26,"(0.51, 0.66, 1.15)","{'Steel': 75, 'Iron': 25}",low,383.9,210.8,Automatic
TR9470,SwiftShift 9,34,1514.35,Durable cvt transmission.,transmission,BrandB,17.57,88.36,"(0.7, 1.06, 0.64)","{'Steel': 75, 'Iron': 25}",high,486.4,225.4,CVT
TR8288,HeavyTorque 3,5,1438.78,Durable automatic transmission.,transmission,BrandC,17.47,111.24,"(1.09, 1.09, 1.39)","{'Steel': 60, 'Aluminum': 40}",low,506.7,231.1,Automatic
TR3737,TurboClutch 1,21,1889.16,Reliable automatic transmission.,transmission,BrandB,17.51,114.63,"(0.62, 1.14, 0.96)","{'Steel': 75, 'Iron': 25}",high,289.7,114.0,Automatic
TR2314,DriveMax 6,36,1731.11,Smooth manual transmission.,transmission,BrandD,17.38,128.96,"(1.16, 0.77, 0.7)","{'Copper': 50, 'Steel': 50}",medium,545.0,180.6,Manual
TR8531,TurboClutch 7,8,1555.41,Smooth cvt transmission.,transmission,BrandE,17.47,121.11,"(1.15, 1.43, 1.1)","{'Copper': 50, 'Steel': 50}",low,248.8,132.3,CVT
TR6061,ShiftPro 9,15,2927.29,Durable dual-clutch transmission.,transmission,BrandD,17.33,96.2,"(0.96, 1.47, 0.75)","{'Steel': 75, 'Iron': 25}",high,324.2,144.4,Dual-Clutch
TR9787,TurboClutch 9,46,1666.25,Reliable cvt transmission.,transmission,BrandD,17.39,76.44,"(0.62, 0.51, 0.67)","{'Steel': 60, 'Aluminum': 40}",medium,414.3,135.9,CVT
TR7964,TurboClutch 3,43,2650.58,Efficient manual transmission.,transmission,BrandE,17.31,80.31,"(0.98, 1.18, 1.07)","{'Steel': 70, 'Aluminum': 30}",high,390.5,152.0,Manual
TR5401,HeavyTorque 7,15,2099.2,Smooth cvt transmission.,transmission,BrandB,17.57,94.73,"(0.99, 1.25, 1.45)","{'Aluminum': 80, 'Titanium': 20}",high,391.0,131.2,CVT
TR1681,HeavyTorque 8,3,1653.26,Smooth manual transmission.,transmission,BrandB,17.44,70.47,"(0.98, 1.17, 1.2)","{'Aluminum': 80, 'Titanium': 20}",high,293.6,116.2,Manual
TR1709,ShiftPro 4,41,2055.42,Efficient automatic transmission.,transmission,BrandE,17.32,103.36,"(1.0, 0.51, 0.51)","{'Copper': 50, 'Steel': 50}",high,282.4,213.9,Automatic
TR2020,SwiftShift 1,13,2555.06,Reliable manual transmission.,transmission,BrandC,17.55,129.61,"(1.26, 0.97, 1.04)","{'Copper': 50, 'Steel': 50}",medium,452.2,116.9,Manual
TR5858,ShiftPro 8,45,2190.25,Durable automatic transmission.,transmission,BrandA,17.48,109.06,"(1.4, 0.76, 0.82)","{'Copper': 50, 'Steel': 50}",low,346.1,175.6,Automatic
TR3924,TurboClutch 8,2,2955.48,Durable cvt transmission.,transmission,BrandA,17.58,77.5,"(1.48, 1.32, 0.74)","{'Copper': 50, 'Steel': 50}",high,332.2,247.2,CVT
TR6567,TurboClutch 8,11,1775.09,Reliable automatic transmission.,transmission,BrandA,17.49,83.9,"(1.41, 1.03, 1.07)","{'Copper': 50, 'Steel': 50}",high,464.3,242.3,Automatic
TR3005,SwiftShift 2,10,2887.02,Reliable manual transmission.,transmission,BrandA,17.43,93.11,"(1.31, 0.82, 1.29)","{'Steel': 70, 'Aluminum': 30}",high,539.6,179.7,Manual
TR8202,DriveMax 5,31,1248.22,Smooth dual-clutch transmission.,transmission,BrandD,17.44,70.54,"(1.03, 0.76, 1.4)","{'Steel': 75, 'Iron': 25}",medium,238.9,189.8,Dual-Clutch
TR6258,ShiftPro 2,12,1184.54,Smooth cvt transmission.,transmission,BrandB,17.38,81.2,"(0.62, 1.27, 0.53)","{'Steel': 60, 'Aluminum': 40}",medium,519.2,190.8,CVT
TR3089,SwiftShift 9,28,2199.5,Durable manual transmission.,transmission,BrandB,17.51,110.58,"(1.34, 1.22, 1.31)","{'Aluminum': 80, 'Titanium': 20}",high,362.9,210.2,Manual
TR5981,TurboClutch 8,4,2085.66,Smooth cvt transmission.,transmission,BrandE,17.39,77.98,"(0.97, 0.52, 0.53)","{'Steel': 70, 'Aluminum': 30}",medium,386.4,110.2,CVT
TR9569,DriveMax 2,22,2112.82,Reliable manual transmission.,transmission,BrandE,17.43,73.99,"(1.34, 1.18, 1.12)","{'Steel': 70, 'Aluminum': 30}",medium,219.9,191.7,Manual
TR2927,HeavyTorque 6,3,1978.94,Smooth automatic transmission.,transmission,BrandD,17.52,121.26,"(1.4, 0.68, 0.98)","{'Steel': 70, 'Aluminum': 30}",medium,226.5,113.1,Automatic
TR6341,HeavyTorque 1,31,1385.37,Durable manual transmission.,transmission,BrandA,17.55,120.39,"(1.4, 1.02, 0.96)","{'Steel': 70, 'Aluminum': 30}",high,587.5,174.5,Manual
TR9040,HeavyTorque 5,36,1163.16,Reliable dual-clutch transmission.,transmission,BrandB,17.58,122.52,"(0.55, 1.49, 1.31)","{'Aluminum': 80, 'Titanium': 20}",low,519.1,151.8,Dual-Clutch
TR6368,DriveMax 6,22,2044.12,Smooth automatic transmission.,transmission,BrandC,17.58,94.38,"(0.83, 1.22, 0.55)","{'Steel': 75, 'Iron': 25}",medium,529.3,166.0,Automatic
TR3597,ShiftPro 6,35,1092.7,Durable manual transmission.,transmission,BrandE,17.3,71.61,"(0.6, 0.82, 1.04)","{'Aluminum': 80, 'Titanium': 20}",high,368.5,123.9,Manual
TR6121,SwiftShift 7,26,1613.24,Smooth manual transmission.,transmission,BrandD,17.43,106.49,"(0.94, 0.79, 1.11)","{'Steel': 60, 'Aluminum': 40}",high,321.1,184.5,Manual
TR5719,DriveMax 7,13,2253.34,Smooth dual-clutch transmission.,transmission,BrandB,17.49,118.97,"(1.12, 1.28, 1.05)","{'Aluminum': 80, 'Titanium': 20}",low,274.9,174.7,Dual-Clutch
TR7041,ShiftPro 2,47,2079.43,Smooth cvt transmission.,transmission,BrandA,17.38,111.72,"(1.17, 0.97, 0.75)","{'Copper': 50, 'Steel': 50}",medium,417.5,131.0,CVT
TR3112,ShiftPro 8,28,1429.12,Durable automatic transmission.,transmission,BrandC,17.51,124.6,"(1.4, 1.28, 1.29)","{'Steel': 75, 'Iron': 25}",high,501.7,101.9,Automatic
TR8380,SwiftShift 1,22,2216.07,Efficient automatic transmission.,transmission,BrandB,17.56,87.21,"(0.96, 0.63, 1.12)","{'Steel': 60, 'Aluminum': 40}",medium,228.6,242.8,Automatic
TR4245,ShiftPro 9,30,2269.23,Reliable manual transmission.,transmission,BrandA,17.4,72.83,"(1.48, 1.0, 0.69)","{'Copper': 50, 'Steel': 50}",high,418.3,180.0,Manual
TR5749,TurboClutch 7,16,1707.93,Reliable manual transmission.,transmission,BrandC,17.37,128.71,"(1.21, 0.79, 0.67)","{'Steel': 70, 'Aluminum': 30}",high,465.6,190.3,Manual
TR7889,SwiftShift 3,31,1829.45,Durable automatic transmission.,transmission,BrandE,17.47,99.06,"(0.84, 1.42, 1.44)","{'Copper': 50, 'Steel': 50}",high,469.5,101.8,Automatic
TR1813,SwiftShift 3,33,1088.42,Smooth cvt transmission.,transmission,BrandD,17.35,123.3,"(1.26, 0.53, 1.48)","{'Copper': 50, 'Steel': 50}",high,403.7,224.6,CVT
TR2302,ShiftPro 4,14,1821.38,Smooth automatic transmission.,transmission,BrandD,17.58,123.54,"(0.92, 0.51, 0.58)","{'Aluminum': 80, 'Titanium': 20}",high,584.1,242.0,Automatic
TR3412,HeavyTorque 8,26,1359.57,Efficient automatic transmission.,transmission,BrandD,17.34,91.18,"(1.38, 1.25, 1.16)","{'Steel': 70, 'Aluminum': 30}",high,565.8,177.8,Automatic
TR7364,ShiftPro 3,25,2403.28,Efficient manual transmission.,transmission,BrandE,17.31,117.33,"(0.82, 1.06, 1.38)","{'Aluminum': 80, 'Titanium': 20}",low,346.9,239.0,Manual
TR6809,ShiftPro 6,1,2695.18,Efficient manual transmission.,transmission,BrandC,17.31,78.89,"(1.27, 0.9, 0.79)","{'Steel': 75, 'Iron': 25}",low,446.4,118.6,Manual
TR8308,SwiftShift 4,37,2485.82,Smooth cvt transmission.,transmission,BrandB,17.41,101.83,"(0.87, 1.23, 0.82)","{'Steel': 60, 'Aluminum': 40}",high,394.4,125.9,CVT
TR6910,HeavyTorque 8,27,1833.94,Reliable automatic transmission.,transmission,BrandD,17.4,77.87,"(0.65, 0.59, 0.64)","{'Steel': 70, 'Aluminum': 30}",high,596.8,164.0,Automatic
TR6369,SwiftShift 3,2,1295.39,Reliable cvt transmission.,transmission,BrandA,17.41,87.66,"(1.01, 0.97, 0.88)","{'Copper': 50, 'Steel': 50}",high,544.0,214.7,CVT
TR2694,HeavyTorque 6,23,1862.2,Smooth cvt transmission.,transmission,BrandA,17.48,106.04,"(1.2, 1.29, 0.78)","{'Steel': 70, 'Aluminum': 30}",medium,566.9,124.5,CVT
TR9585,SwiftShift 5,31,1465.7,Smooth dual-clutch transmission.,transmission,BrandD,17.5,119.96,"(0.9, 0.73, 0.95)","{'Steel': 60, 'Aluminum': 40}",medium,492.6,173.5,Dual-Clutch
TR5189,HeavyTorque 8,47,2971.71,Reliable manual transmission.,transmission,BrandC,17.47,94.12,"(1.16, 0.98, 1.02)","{'Aluminum': 80, 'Titanium': 20}",low,477.9,228.0,Manual
TR6761,DriveMax 4,12,2755.96,Smooth cvt transmission.,transmission,BrandC,17.3,78.07,"(1.29, 0.63, 0.79)","{'Copper': 50, 'Steel': 50}",medium,338.2,201.8,CVT
TR5446,DriveMax 9,8,1648.75,Durable dual-clutch transmission.,transmission,BrandB,17.39,121.9,"(1.26, 0.55, 0.89)","{'Steel': 75, 'Iron': 25}",low,396.5,218.4,Dual-Clutch
TR8676,HeavyTorque 8,9,1802.64,Smooth manual transmission.,transmission,BrandD,17.34,98.12,"(1.19, 1.35, 0.9)","{'Steel': 70, 'Aluminum': 30}",medium,465.6,107.2,Manual
TR3312,HeavyTorque 8,16,2684.93,Reliable cvt transmission.,transmission,BrandA,17.36,72.87,"(1.15, 0.92, 0.62)","{'Steel': 70, 'Aluminum': 30}",high,489.6,193.8,CVT
TR1827,TurboClutch 7,14,1250.62,Reliable manual transmission.,transmission,BrandC,17.34,93.32,"(1.21, 1.38, 0.77)","{'Aluminum': 80, 'Titanium': 20}",low,410.9,119.2,Manual
TR1330,HeavyTorque 7,48,2277.51,Smooth automatic transmission.,transmission,BrandA,17.49,99.59,"(0.6, 0.69, 1.3)","{'Steel': 60, 'Aluminum': 40}",high,513.6,236.1,Automatic
TR1540,ShiftPro 9,19,2456.95,Reliable manual transmission.,transmission,BrandE,17.34,92.56,"(0.6, 1.03, 0.54)","{'Steel': 70, 'Aluminum': 30}",medium,569.3,239.3,Manual
TR1522,SwiftShift 2,10,2577.7,Reliable automatic transmission.,transmission,BrandC,17.57,82.81,"(1.06, 1.49, 1.2)","{'Aluminum': 80, 'Titanium': 20}",medium,430.9,169.3,Automatic
TR7119,ShiftPro 9,42,2889.85,Durable manual transmission.,transmission,BrandD,17.47,129.68,"(0.99, 1.41, 1.46)","{'Aluminum': 80, 'Titanium': 20}",medium,546.3,247.3,Manual
TR8353,SwiftShift 4,29,1195.0,Durable manual transmission.,transmission,BrandB,17.31,97.51,"(1.31, 0.61, 1.41)","{'Aluminum': 80, 'Titanium': 20}",low,509.8,219.4,Manual
TR8785,HeavyTorque 1,28,1791.19,Reliable dual-clutch transmission.,transmission,BrandB,17.37,76.66,"(0.82, 1.03, 0.73)","{'Aluminum': 80, 'Titanium': 20}",high,211.5,182.6,Dual-Clutch
TR7130,SwiftShift 2,36,2954.37,Durable cvt transmission.,transmission,BrandD,17.57,81.35,"(0.74, 1.02, 1.29)","{'Steel': 70, 'Aluminum': 30}",low,595.8,247.9,CVT
TR4093,DriveMax 8,23,1620.59,Efficient automatic transmission.,transmission,BrandD,17.47,119.86,"(0.66, 0.66, 1.06)","{'Steel': 70, 'Aluminum': 30}",medium,257.6,244.0,Automatic
TR9760,TurboClutch 5,9,2336.73,Efficient manual transmission.,transmission,BrandB,17.6,91.31,"(1.5, 0.56, 1.0)","{'Steel': 60, 'Aluminum': 40}",medium,276.1,220.7,Manual
TR2179,SwiftShift 2,37,2197.25,Smooth automatic transmission.,transmission,BrandE,17.48,71.0,"(1.24, 0.76, 0.99)","{'Aluminum': 80, 'Titanium': 20}",high,586.4,141.4,Automatic
TR7945,TurboClutch 2,9,1960.69,Reliable manual transmission.,transmission,BrandC,17.55,109.17,"(0.53, 0.86, 1.01)","{'Steel': 60, 'Aluminum': 40}",high,377.3,124.5,Manual
TR2995,SwiftShift 9,41,2224.88,Durable automatic transmission.,transmission,BrandC,17.57,73.16,"(0.53, 1.1, 1.32)","{'Copper': 50, 'Steel': 50}",high,502.3,103.7,Automatic
TR5011,DriveMax 7,7,2362.24,Reliable dual-clutch transmission.,transmission,BrandB,17.51,104.64,"(0.59, 1.49, 1.28)","{'Copper': 50, 'Steel': 50}",low,484.7,133.1,Dual-Clutch
TR7316,SwiftShift 5,32,2105.13,Reliable cvt transmission.,transmission,BrandD,17.5,102.13,"(1.06, 0.8, 0.74)","{'Copper': 50, 'Steel': 50}",high,280.2,128.6,CVT
TR8398,ShiftPro 7,22,1776.14,Durable dual-clutch transmission.,transmission,BrandE,17.48,82.52,"(1.05, 1.24, 1.09)","{'Steel': 75, 'Iron': 25}",low,497.1,221.5,Dual-Clutch
TR8871,HeavyTorque 2,33,1205.22,Efficient automatic transmission.,transmission,BrandB,17.48,71.53,"(1.37, 0.9, 0.51)","{'Copper': 50, 'Steel': 50}",high,298.8,191.8,Automatic
TR2683,HeavyTorque 2,11,2443.77,Smooth dual-clutch transmission.,transmission,BrandB,17.42,85.12,"(1.44, 1.17, 1.18)","{'Steel': 70, 'Aluminum': 30}",medium,526.8,188.5,Dual-Clutch
TR1664,TurboClutch 4,21,2943.72,Durable cvt transmission.,transmission,BrandC,17.48,116.89,"(1.23, 0.73, 0.68)","{'Copper': 50, 'Steel': 50}",medium,500.8,174.6,CVT
TR6184,TurboClutch 6,17,1881.76,Efficient cvt transmission.,transmission,BrandA,17.41,96.53,"(1.43, 0.55, 0.94)","{'Steel': 75, 'Iron': 25}",medium,342.8,176.9,CVT
TR1397,TurboClutch 9,8,1792.12,Durable dual-clutch transmission.,transmission,BrandE,17.36,124.78,"(1.0, 1.2, 1.25)","{'Steel': 70, 'Aluminum': 30}",low,489.2,109.8,Dual-Clutch
TR5826,SwiftShift 3,13,1851.32,Efficient dual-clutch transmission.,transmission,BrandD,17.35,116.59,"(1.12, 1.04, 1.13)","{'Steel': 75, 'Iron': 25}",medium,218.2,130.5,Dual-Clutch
TR1748,ShiftPro 8,28,2960.32,Durable automatic transmission.,transmission,BrandA,17.58,121.29,"(1.06, 1.36, 0.79)","{'Copper': 50, 'Steel': 50}",high,506.1,177.3,Automatic
TR5314,ShiftPro 4,38,2757.2,Durable automatic transmission.,transmission,BrandC,17.42,71.65,"(0.73, 1.21, 1.14)","{'Copper': 50, 'Steel': 50}",low,447.9,133.6,Automatic
TR7330,DriveMax 2,22,1754.77,Reliable automatic transmission.,transmission,BrandC,17.37,100.8,"(0.57, 1.09, 0.56)","{'Aluminum': 80, 'Titanium': 20}",low,297.4,233.9,Automatic
TR4966,SwiftShift 4,47,1604.07,Reliable manual transmission.,transmission,BrandD,17.4,75.3,"(0.58, 1.07, 1.47)","{'Steel': 60, 'Aluminum': 40}",high,250.2,145.4,Manual
TR9934,ShiftPro 6,38,2378.63,Durable manual transmission.,transmission,BrandE,17.34,117.72,"(1.42, 0.98, 0.96)","{'Steel': 75, 'Iron': 25}",low,421.4,140.2,Manual
TR9396,HeavyTorque 1,32,2168.92,Durable dual-clutch transmission.,transmission,BrandB,17.34,89.88,"(0.69, 0.5, 1.21)","{'Copper': 50, 'Steel': 50}",medium,238.0,202.8,Dual-Clutch
TR2717,HeavyTorque 9,23,2310.35,Durable manual transmission.,transmission,BrandE,17.57,85.31,"(0.75, 1.4, 0.69)","{'Steel': 75, 'Iron': 25}",high,313.6,239.5,Manual
TR5151,SwiftShift 1,12,2645.35,Reliable automatic transmission.,transmission,BrandE,17.54,92.89,"(0.51, 0.71, 1.44)","{'Steel': 70, 'Aluminum': 30}",low,492.7,182.8,Automatic
TR2418,HeavyTorque 5,37,2271.87,Durable dual-clutch transmission.,transmission,BrandD,17.56,91.23,"(1.07, 1.35, 0.88)","{'Aluminum': 80, 'Titanium': 20}",medium,582.7,239.7,Dual-Clutch
TR8029,DriveMax 3,30,2469.46,Efficient dual-clutch transmission.,transmission,BrandB,17.41,97.88,"(0.64, 1.26, 1.05)","{'Copper': 50, 'Steel': 50}",low,563.2,186.6,Dual-Clutch
TR4178,DriveMax 7,11,2928.08,Durable dual-clutch transmission.,transmission,BrandC,17.57,127.77,"(1.17, 1.47, 0.83)","{'Aluminum': 80, 'Titanium': 20}",low,425.1,247.8,Dual-Clutch
TR1560,SwiftShift 7,38,2662.28,Smooth automatic transmission.,transmission,BrandE,17.58,86.3,"(0.96, 1.47, 1.22)","{'Aluminum': 80, 'Titanium': 20}",medium,419.3,141.2,Automatic
TR4204,SwiftShift 4,47,2785.75,Reliable automatic transmission.,transmission,BrandC,17.36,71.45,"(0.92, 0.78, 1.42)","{'Steel': 60, 'Aluminum': 40}",low,439.2,108.9,Automatic
TR4367,TurboClutch 3,49,2120.24,Smooth dual-clutch transmission.,transmission,BrandC,17.3,86.65,"(1.42, 0.7, 1.48)","{'Steel': 70, 'Aluminum': 30}",low,528.8,141.3,Dual-Clutch
TR7228,ShiftPro 9,21,1695.9,Smooth cvt transmission.,transmission,BrandD,17.49,108.92,"(0.65, 1.07, 1.33)","{'Steel': 60, 'Aluminum': 40}",high,320.7,139.4,CVT
TR2447,ShiftPro 6,29,2528.31,Reliable cvt transmission.,transmission,BrandA,17.45,85.01,"(0.66, 0.91, 0.95)","{'Steel': 75, 'Iron': 25}",medium,405.3,248.9,CVT
TR9020,DriveMax 7,38,2436.23,Durable dual-clutch transmission.,transmission,BrandA,17.52,92.15,"(1.45, 1.39, 0.73)","{'Steel': 75, 'Iron': 25}",medium,425.4,216.1,Dual-Clutch
TR7634,SwiftShift 9,26,2241.67,Reliable cvt transmission.,transmission,BrandC,17.42,127.03,"(1.05, 0.82, 1.41)","{'Aluminum': 80, 'Titanium': 20}",medium,574.1,168.1,CVT
TR7960,ShiftPro 3,17,2815.91,Reliable automatic transmission.,transmission,BrandD,17.32,109.99,"(1.15, 0.91, 1.41)","{'Aluminum': 80, 'Titanium': 20}",medium,552.8,170.0,Automatic
TR2045,SwiftShift 4,22,2239.91,Reliable dual-clutch transmission.,transmission,BrandD,17.33,99.5,"(0.67, 1.44, 1.17)","{'Aluminum': 80, 'Titanium': 20}",medium,391.2,189.1,Dual-Clutch
TR7624,SwiftShift 4,36,2931.79,Durable automatic transmission.,transmission,BrandC,17.3,92.38,"(1.44, 1.46, 0.63)","{'Copper': 50, 'Steel': 50}",low,419.8,239.8,Automatic
TR8679,ShiftPro 8,10,2908.82,Reliable manual transmission.,transmission,BrandE,17.5,72.84,"(0.57, 0.71, 1.0)","{'Steel': 70, 'Aluminum': 30}",low,600.0,212.2,Manual
TR6201,DriveMax 2,39,1190.9,Smooth dual-clutch transmission.,transmission,BrandC,17.57,119.07,"(0.79, 0.88, 0.87)","{'Steel': 70, 'Aluminum': 30}",low,382.0,237.4,Dual-Clutch
TR8758,DriveMax 3,25,2170.49,Efficient automatic transmission.,transmission,BrandE,17.5,90.66,"(0.76, 0.83, 0.95)","{'Aluminum': 80, 'Titanium': 20}",medium,535.1,171.5,Automatic
TR3163,DriveMax 9,34,1254.07,Efficient manual transmission.,transmission,BrandA,17.31,75.01,"(1.01, 1.14, 1.26)","{'Aluminum': 80, 'Titanium': 20}",high,581.0,209.7,Manual
TR8734,ShiftPro 1,4,2613.66,Smooth manual transmission.,transmission,BrandE,17.57,79.53,"(0.73, 0.66, 0.9)","{'Steel': 75, 'Iron': 25}",low,306.9,217.5,Manual
TR4410,DriveMax 2,14,2043.75,Smooth automatic transmission.,transmission,BrandD,17.55,115.44,"(1.49, 0.55, 0.76)","{'Copper': 50, 'Steel': 50}",medium,344.5,106.8,Automatic
